returned_episode_lengths,qvals,returned_won_episode,_runtime,update_steps,test_returned_episode_lengths,test_returned_won_episode,grad_steps,returned_episode_returns,loss,_timestamp,test_returned_episode,_step,test_returned_episode_returns,env_step,returned_episode
29.11067771911621,1.0147318840026855,0.0,84.623017891,156,29.653371810913086,0.0,1000,0.19989755749702454,0.01720394566655159,1746459875.966107,0.9999999403953552,155,0.10852555930614471,239616.0,0.01627604104578495
29.60807228088379,1.0170172452926636,0.0,84.916368938,157,29.653371810913086,0.0,1008,0.19682811200618744,0.017912235110998154,1746459876.2595742,0.9999999403953552,156,0.10852555930614471,241152.0,0.01888020895421505
28.75455665588379,0.9770548939704895,0.0,87.594585307,166,29.653371810913086,0.0,1080,0.20916666090488434,0.019556481391191483,1746459878.9376478,0.9999999403953552,165,0.10852555930614471,254976.0,0.01888020895421505
30.013671875,0.9838364720344543,0.0,90.858640588,177,29.653371810913086,0.0,1168,0.19163714349269867,0.0193129051476717,1746459882.2018309,0.9999999403953552,176,0.10852555930614471,271872.0,0.01692708395421505
28.435546875,0.8371946811676025,0.0,95.020287109,191,29.653371810913086,0.0,1280,0.2130555659532547,0.02139636129140854,1746459886.3633623,0.9999999403953552,190,0.10852555930614471,293376.0,0.015625
28.595703125,0.8128785490989685,0.0,96.508421197,196,29.653371810913086,0.0,1320,0.19371874630451202,0.027359824627637863,1746459887.8516154,0.9999999403953552,195,0.10852555930614471,301056.0,0.017578125
28.287109375,0.8561539649963379,0.0,102.473997831,216,29.653371810913086,0.0,1480,0.1761215329170227,0.0402664989233017,1746459893.8171892,0.9999999403953552,215,0.10852555930614471,331776.0,0.02018229104578495
30.24544334411621,0.7285966873168945,0.0,103.952596246,221,29.653371810913086,0.0,1520,0.16516318917274475,0.04849569499492645,1746459895.295694,0.9999999403953552,220,0.10852555930614471,339456.0,0.01627604104578495
29.62890625,0.6818562150001526,0.0,106.612940802,230,29.653371810913086,0.0,1592,0.18546438217163086,0.03423924744129181,1746459897.9561272,0.9999999403953552,229,0.10852555930614471,353280.0,0.015625
29.5,0.6952373385429382,0.0,107.216465539,232,29.653371810913086,0.0,1608,0.19165971875190735,0.044602975249290466,1746459898.5595884,0.9999999403953552,231,0.10852555930614471,356352.0,0.01627604104578495
29.41927146911621,0.6676018238067627,0.0,116.146318499,262,29.653371810913086,0.0,1848,0.22540102899074554,0.038183555006980896,1746459907.4894533,0.9999999403953552,261,0.10852555930614471,402432.0,0.01822916604578495
29.66796875,0.6892246603965759,0.0,117.638937338,267,29.653371810913086,0.0,1888,0.19415362179279327,0.03438456356525421,1746459908.9820914,0.9999999403953552,266,0.10852555930614471,410112.0,0.014322916977107525
30.66796875,0.6883388757705688,0.0,118.836766087,271,29.653371810913086,0.0,1920,0.21158766746520996,0.038535792380571365,1746459910.179889,0.9999999403953552,270,0.10852555930614471,416256.0,0.014973958022892475
30.27408790588379,0.6988242268562317,0.0,119.130086932,272,29.653371810913086,0.0,1928,0.20778557658195496,0.054250672459602356,1746459910.4733062,0.9999999403953552,271,0.10852555930614471,417792.0,0.01627604104578495
30.36197853088379,0.6709275245666504,0.0,119.424528002,273,29.653371810913086,0.0,1936,0.20502254366874695,0.06649375706911087,1746459910.7671285,0.9999999403953552,272,0.10852555930614471,419328.0,0.01627604104578495
29.21158790588379,0.6561272144317627,0.0,120.917249425,278,29.653371810913086,0.0,1976,0.17486804723739624,0.03691504895687103,1746459912.2603774,0.9999999403953552,277,0.10852555930614471,427008.0,0.01953125
29.45768165588379,0.6015784740447998,0.0,123.596742186,287,29.653371810913086,0.0,2048,0.1842907816171646,0.05356035754084587,1746459914.93993,0.9999999403953552,286,0.10852555930614471,440832.0,0.015625
29.89713478088379,0.5953957438468933,0.0,126.564602276,297,29.653371810913086,0.0,2128,0.2219027727842331,0.057296812534332275,1746459917.9077387,0.9999999403953552,296,0.10852555930614471,456192.0,0.01692708395421505
26.642578125,0.4279186725616455,0.0,142.660546277,351,38.94395065307617,0.0,2560,0.15555554628372192,0.10697253048419952,1746459934.003649,1.0,350,0.24008017778396606,539136.0,0.0234375
29.578125,0.3541150689125061,0.0,148.603494531,371,38.94395065307617,0.0,2720,0.1849227249622345,0.198416069149971,1746459939.9466903,1.0,370,0.24008017778396606,569856.0,0.01627604104578495
28.81184959411621,0.474944531917572,0.0,151.273424795,380,38.94395065307617,0.0,2792,0.16916145384311676,0.16538012027740479,1746459942.616624,1.0,379,0.24008017778396606,583680.0,0.01692708395421505
30.37890625,0.43964090943336487,0.0,153.647749254,388,38.94395065307617,0.0,2856,0.1747022420167923,0.2533562183380127,1746459944.9909315,1.0,387,0.24008017778396606,595968.0,0.014973958022892475
31.140625,0.4236523509025574,0.0,160.457476669,411,38.94395065307617,0.0,3040,0.17951734364032745,0.24458938837051392,1746459951.8005574,1.0,410,0.24008017778396606,631296.0,0.015625
25.69466209411621,0.38914626836776733,0.0,160.753140043,412,38.94395065307617,0.0,3048,0.15930381417274475,0.36257609724998474,1746459952.0962849,1.0,411,0.24008017778396606,632832.0,0.0234375
29.74349021911621,0.2548048198223114,0.0,165.299651879,427,38.94395065307617,0.0,3168,0.2024027556180954,0.2550117075443268,1746459956.6428497,1.0,426,0.24008017778396606,655872.0,0.01627604104578495
28.54752540588379,0.26825305819511414,0.0,166.779580785,432,38.94395065307617,0.0,3208,0.20258072018623352,0.6110200881958008,1746459958.1227617,1.0,431,0.24008017778396606,663552.0,0.021484375
29.189453125,0.29276442527770996,0.0,167.07591161,433,38.94395065307617,0.0,3216,0.19041405618190765,1.097426176071167,1746459958.4187903,1.0,432,0.24008017778396606,665088.0,0.01692708395421505
29.29427146911621,0.3410203754901886,0.0,172.688576996,452,38.94395065307617,0.0,3368,0.1578506976366043,0.2896248698234558,1746459964.0316737,1.0,451,0.24008017778396606,694272.0,0.013671875
31.95833396911621,0.2745542526245117,0.0,177.434791166,468,38.94395065307617,0.0,3496,0.1485520750284195,0.2606881260871887,1746459968.7778862,1.0,467,0.24008017778396606,718848.0,0.012369791977107525
31.51822853088379,0.2903619408607483,0.0,177.72832156,469,38.94395065307617,0.0,3504,0.20082983374595642,0.2549726963043213,1746459969.0715122,1.0,468,0.24008017778396606,720384.0,0.015625
24.748046875,0.23494181036949158,0.0,180.688892594,479,38.94395065307617,0.0,3584,0.12237151712179184,0.3052382469177246,1746459972.0320866,1.0,478,0.24008017778396606,735744.0,0.02408854104578495
31.05599021911621,0.18557590246200562,0.0,182.164304932,484,38.94395065307617,0.0,3624,0.1852838546037674,0.29486721754074097,1746459973.5075026,1.0,483,0.24008017778396606,743424.0,0.015625
28.82421875,0.20691923797130585,0.0,184.24403856,491,38.94395065307617,0.0,3680,0.2079470306634903,0.29153117537498474,1746459975.5872061,1.0,490,0.24008017778396606,754176.0,0.017578125
