returned_won_episode,returned_episode_returns,test_returned_episode,update_steps,_timestamp,returned_episode,env_step,loss,returned_episode_lengths,_runtime,grad_steps,test_returned_episode_lengths,test_returned_episode_returns,test_returned_won_episode,qvals,_step
0.0,0.5345703959465027,1.0,1312,1746167737.6419146,0.0703125,2015232.0,0.06866799294948578,12.354818344116211,469.71475942,10248,13.95450496673584,0.6337293982505798,0.003809950780123472,0.05934830754995346,1311
0.0,0.5293403267860413,1.0,1341,1746167747.1262736,0.0611979216337204,2059776.0,0.07938110828399658,13.907552719116211,479.199102653,10480,13.95450496673584,0.6337293982505798,0.003809950780123472,0.05903634428977966,1340
0.0,0.5230686664581299,1.0,1385,1746167761.5202665,0.0605468787252903,2127360.0,0.06417497247457504,13.949219703674316,493.593083743,10832,13.95450496673584,0.6337293982505798,0.003809950780123472,0.13240717351436615,1384
0.0,0.5172309279441833,1.0,1388,1746167762.501586,0.0579427108168602,2131968.0,0.05687032639980316,14.231120109558105,494.574421588,10856,13.95450496673584,0.6337293982505798,0.003809950780123472,0.13222448527812958,1387
0.00911458395421505,0.5604385137557983,1.0,1424,1746167774.2898295,0.0605468787252903,2187264.0,0.08404074609279633,13.895182609558105,506.362672714,11144,13.95450496673584,0.6337293982505798,0.003809950780123472,0.0909082219004631,1423
0.0,0.543185830116272,1.0,1456,1746167784.7601852,0.0657552108168602,2236416.0,0.09319495409727097,12.860677719116211,516.833048081,11400,13.95450496673584,0.6337293982505798,0.003809950780123472,0.07419953495264053,1455
0.009765625931322575,0.5300130844116211,1.0,1484,1746167793.925092,0.0611979216337204,2279424.0,0.0857304036617279,13.648438453674316,525.997955197,11624,13.95450496673584,0.6337293982505798,0.003809950780123472,0.0061706071719527245,1483
0.01953125186264515,0.5693359375,1.0,1486,1746167794.579521,0.0651041716337204,2282496.0,0.09928727149963379,12.966146469116211,526.652379605,11640,13.95450496673584,0.6337293982505798,0.003809950780123472,-0.0081811947748065,1485
0.0,0.5347005724906921,1.0,1492,1746167796.5426574,0.0670572966337204,2291712.0,0.08747832477092743,12.406901359558105,528.61549948,11688,13.95450496673584,0.6337293982505798,0.003809950780123472,-0.01903073489665985,1491
0.0,0.5297743678092957,1.0,1493,1746167796.869836,0.0670572966337204,2293248.0,0.07363614439964294,12.534505844116211,528.942669891,11696,13.95450496673584,0.6337293982505798,0.003809950780123472,-0.018524546176195145,1492
