update_steps,_runtime,env_step,returned_won_episode,returned_episode,test_returned_episode_lengths,loss,returned_episode_returns,qvals,test_returned_episode,test_returned_episode_returns,returned_episode_lengths,test_returned_won_episode,_timestamp,grad_steps,_step
3043,1248.114951081,4674048.0,0.0,0.0078125,95.6764144897461,0.007525729946792126,0.20266203582286835,-0.5938602685928345,1.0,0.7870633006095886,24.4765625,0.001949317753314972,1746182708.222459,24096,3042
3056,1253.231069211,4694016.0,0.0,0.0078125,95.6764144897461,0.0060621025040745735,0.21626262366771698,-0.5661634206771851,1.0,0.7870633006095886,25.24609375,0.001949317753314972,1746182713.3384132,24200,3055
3075,1260.678039935,4723200.0,0.0,0.0078125,95.6764144897461,0.005748971365392208,0.23540198802947998,-0.5656164288520813,1.0,0.7870633006095886,26.069011688232422,0.001949317753314972,1746182720.7855847,24352,3074
3081,1263.024622745,4732416.0,0.0,0.0078125,95.6764144897461,0.006063438486307859,0.18994122743606567,-0.5695064067840576,1.0,0.7870633006095886,23.7265625,0.001949317753314972,1746182723.132148,24400,3080
3091,1266.949669694,4747776.0,0.0,0.0078125,95.6764144897461,0.014986961148679256,0.19352886080741882,-0.5748769640922546,1.0,0.7870633006095886,23.5703125,0.001949317753314972,1746182727.0572,24480,3090
3093,1267.731888201,4750848.0,0.0,0.0078125,95.6764144897461,0.007737967651337385,0.21465325355529785,-0.6491168737411499,1.0,0.7870633006095886,25.015625,0.001949317753314972,1746182727.8394527,24496,3092
3096,1268.904955112,4755456.0,0.0,0.008463541977107525,95.6764144897461,0.009978500194847584,0.22669456899166107,-0.6667910814285278,1.0,0.7870633006095886,25.260417938232422,0.001949317753314972,1746182729.0125065,24520,3095
3116,1276.772483844,4786176.0,0.0,0.0078125,95.6764144897461,0.004851068370044231,0.19478249549865723,-0.5890312194824219,1.0,0.7870633006095886,23.97395896911621,0.001949317753314972,1746182736.8799713,24680,3115
3135,1284.224349839,4815360.0,0.0,0.0078125,95.6764144897461,0.004905162379145622,0.19595365226268768,-0.5959118604660034,1.0,0.7870633006095886,24.029949188232422,0.001949317753314972,1746182744.3318722,24832,3134
3139,1285.790748439,4821504.0,0.0,0.0078125,95.6764144897461,0.004915466066449881,0.21408012509346008,-0.5897926688194275,1.0,0.7870633006095886,24.31640625,0.001949317753314972,1746182745.8983006,24864,3138
