update_steps,loss,returned_won_episode,env_step,test_returned_episode,test_returned_episode_lengths,returned_episode,_step,qvals,returned_episode_lengths,test_returned_won_episode,test_returned_episode_returns,grad_steps,returned_episode_returns,_runtime,_timestamp
5033,0.07287260890007019,0.2389322966337204,7730688.0,1.0,88.83984375,0.0078125,5032,-0.3657647967338562,26.88020896911621,0.947265625,1.9421533346176147,40016,0.5278584957122803,1518.794460352,1746463289.6245255
5039,0.06249970197677612,0.2239583283662796,7739904.0,1.0,88.83984375,0.0078125,5038,-0.31300967931747437,26.05729103088379,0.947265625,1.9421533346176147,40064,0.5005190968513489,1520.558095436,1746463291.3881655
5048,0.0537753701210022,0.2884114682674408,7753728.0,1.0,88.83984375,0.0078125,5047,-0.2795413136482239,27.36328125,0.947265625,1.9421533346176147,40136,0.5936179757118225,1523.200374622,1746463294.0304554
5060,0.07619397342205048,0.283203125,7772160.0,1.0,88.83984375,0.0078125,5059,-0.2956322431564331,27.14713478088379,0.947265625,1.9421533346176147,40232,0.5844652652740479,1526.723195926,1746463297.5532882
5063,0.06415402889251709,0.302734375,7776768.0,1.0,88.83984375,0.0078125,5062,-0.30410367250442505,27.21875,0.947265625,1.9421533346176147,40256,0.6054686307907104,1527.603701114,1746463298.433793
5099,0.07633695751428604,0.3046875,7832064.0,1.0,88.83984375,0.0078125,5098,-0.30034399032592773,27.35416603088379,0.947265625,1.9421533346176147,40544,0.6093748807907104,1538.180179345,1746463309.0102725
5112,0.058043599128723145,0.265625,7852032.0,1.0,88.83984375,0.0078125,5111,-0.3165220022201538,27.55338478088379,0.947265625,1.9421533346176147,40648,0.5672690272331238,1541.998683064,1746463312.8287454
5117,0.06417746096849442,0.3118489682674408,7859712.0,1.0,88.83984375,0.0078125,5116,-0.30760741233825684,27.64974021911621,0.947265625,1.9421533346176147,40688,0.623697817325592,1543.46619532,1746463314.2963114
5134,0.04879865050315857,0.2708333432674408,7885824.0,1.0,88.83984375,0.0078125,5133,-0.27922648191452026,26.36588478088379,0.947265625,1.9421533346176147,40824,0.5589235424995422,1548.457678412,1746463319.2877755
5145,0.06055440381169319,0.232421875,7902720.0,1.0,88.83984375,0.0078125,5144,-0.30214160680770874,27.49479103088379,0.947265625,1.9421533346176147,40912,0.5234783291816711,1551.692883308,1746463322.5229764
5154,0.05931377783417702,0.2825520932674408,7916544.0,1.0,88.83984375,0.0078125,5153,-0.25930193066596985,26.15885353088379,0.947265625,1.9421533346176147,40984,0.565104067325592,1554.342716986,1746463325.1727934
5159,0.06424454599618912,0.2779947817325592,7924224.0,1.0,88.83984375,0.0078125,5158,-0.29843276739120483,27.04036521911621,0.947265625,1.9421533346176147,41024,0.5763280987739563,1555.810203965,1746463326.640297
5185,0.05721088498830795,0.2545572817325592,7964160.0,1.0,88.83984375,0.0078125,5184,-0.3724636733531952,27.28125,0.947265625,1.9421533346176147,41232,0.5484652519226074,1563.450943393,1746463334.2810285
5192,0.050271786749362946,0.2994791567325592,7974912.0,1.0,88.83984375,0.0078125,5191,-0.3684467077255249,27.00390625,0.947265625,1.9421533346176147,41288,0.5989582538604736,1565.508234345,1746463336.3383138
5198,0.06901133060455322,0.2623697817325592,7984128.0,1.0,88.83984375,0.0078125,5197,-0.3982980251312256,26.55078125,0.947265625,1.9421533346176147,41336,0.5423124432563782,1567.269418669,1746463338.0994864
5218,0.0595930740237236,0.2571614682674408,8014848.0,1.0,88.15534210205078,0.0078125,5217,-0.2742652893066406,27.7109375,0.7883495688438416,1.7098042964935303,41496,0.5677343010902405,1573.206317025,1746463344.0363963
5229,0.06619693338871002,0.2415364533662796,8031744.0,1.0,88.15534210205078,0.0078125,5228,-0.293432354927063,26.04166603088379,0.7883495688438416,1.7098042964935303,41584,0.5192421078681946,1576.437509961,1746463347.2676039
5246,0.057392507791519165,0.3020833432674408,8057856.0,1.0,88.15534210205078,0.0078125,5245,-0.2793724834918976,27.25520896911621,0.7883495688438416,1.7098042964935303,41720,0.604166567325592,1581.454151302,1746463352.284252
5248,0.05639820918440819,0.18359375,8060928.0,1.0,88.15534210205078,0.0078125,5247,-0.25093138217926025,26.85546875,0.7883495688438416,1.7098042964935303,41736,0.4592047929763794,1582.041546754,1746463352.871624
5259,0.08000397682189941,0.2545572817325592,8077824.0,1.0,88.15534210205078,0.0078125,5258,-0.2955196499824524,25.52734375,0.7883495688438416,1.7098042964935303,41824,0.5271735787391663,1585.273962591,1746463356.1040099
5260,0.10133074223995209,0.2532552182674408,8079360.0,1.0,88.15534210205078,0.0078125,5259,-0.2818334996700287,25.51171875,0.7883495688438416,1.7098042964935303,41832,0.5233054757118225,1585.567475678,1746463356.397572
5274,0.05889349430799484,0.2493489533662796,8100864.0,1.0,88.15534210205078,0.0078125,5273,-0.2728566527366638,25.45182228088379,0.7883495688438416,1.7098042964935303,41944,0.5190364122390747,1589.678820085,1746463360.5088935
5276,0.048797424882650375,0.2923177182674408,8103936.0,1.0,88.15534210205078,0.0078125,5275,-0.2640111446380615,26.71614646911621,0.7883495688438416,1.7098042964935303,41960,0.584635317325592,1590.26602665,1746463361.0961075
5293,0.04272286593914032,0.3001302182674408,8130048.0,1.0,88.15534210205078,0.0078125,5292,-0.3024234175682068,27.05599021911621,0.7883495688438416,1.7098042964935303,42096,0.600260317325592,1595.256368977,1746463366.0864053
5351,0.07435888797044754,0.2799479067325592,8219136.0,1.0,88.15534210205078,0.0078125,5350,-0.31178152561187744,27.30078125,0.7883495688438416,1.7098042964935303,42560,0.5812707543373108,1612.293410128,1746463383.1235104
5359,0.05888308957219124,0.0774739608168602,8231424.0,1.0,88.15534210205078,0.0078125,5358,-0.2652665376663208,27.58854103088379,0.7883495688438416,1.7098042964935303,42624,0.34388887882232666,1614.640936484,1746463385.4710023
5385,0.061350759118795395,0.2200520783662796,8271360.0,1.0,88.15534210205078,0.0078125,5384,-0.3872935175895691,26.8984375,0.7883495688438416,1.7098042964935303,42832,0.500697910785675,1622.283637709,1746463393.113723
5447,0.09210547804832458,0.29296875,8366592.0,1.0,88.15534210205078,0.0078125,5446,-0.45486563444137573,27.61588478088379,0.7883495688438416,1.7098042964935303,43328,0.6025016903877258,1640.493529531,1746463411.3236094
5448,0.07607010751962662,0.271484375,8368128.0,1.0,88.15534210205078,0.0078125,5447,-0.45683324337005615,26.45442771911621,0.7883495688438416,1.7098042964935303,43336,0.5607117414474487,1640.78729663,1746463411.6173913
5450,0.09000809490680695,0.3092447817325592,8371200.0,1.0,88.15534210205078,0.0078125,5449,-0.46943986415863037,27.60546875,0.7883495688438416,1.7098042964935303,43352,0.6184895038604736,1641.374442734,1746463412.2045283
5452,0.04271203279495239,0.3092447817325592,8374272.0,1.0,88.15534210205078,0.0078125,5451,-0.45074138045310974,27.55078125,0.7883495688438416,1.7098042964935303,43368,0.6184895038604736,1641.961851915,1746463412.7919245
5461,0.07244987785816193,0.2799479067325592,8388096.0,1.0,88.15534210205078,0.0078125,5460,-0.4417705535888672,26.96354103088379,0.7883495688438416,1.7098042964935303,43440,0.5765207409858704,1644.601922791,1746463415.432024
5476,0.06880401819944382,0.3079427182674408,8411136.0,1.0,88.15534210205078,0.0078125,5475,-0.42952650785446167,27.49479103088379,0.7883495688438416,1.7098042964935303,43560,0.615885317325592,1649.006452597,1746463419.8365421
5497,0.08448794484138489,0.2923177182674408,8443392.0,1.0,88.15534210205078,0.0078125,5496,-0.36548006534576416,27.50911521911621,0.7883495688438416,1.7098042964935303,43728,0.6015763282775879,1655.173858702,1746463426.0039313
5512,0.0485958606004715,0.3053385317325592,8466432.0,1.0,88.15534210205078,0.0078125,5511,-0.39990684390068054,27.34635353088379,0.7883495688438416,1.7098042964935303,43848,0.6106770038604736,1659.582455691,1746463430.4125457
5515,0.0635456070303917,0.3033854067325592,8471040.0,1.0,88.15534210205078,0.0078125,5514,-0.4558181166648865,28.51822853088379,0.7883495688438416,1.7098042964935303,43872,0.6257291436195374,1660.462855073,1746463431.2929416
5536,0.04191584885120392,0.154296875,8503296.0,1.0,87.951171875,0.0078125,5535,-0.44050732254981995,28.40364646911621,0.951171875,1.947937250137329,44040,0.4498237073421478,1666.694726952,1746463437.5247993
5562,0.06660294532775879,0.2779947817325592,8543232.0,1.0,87.951171875,0.0078125,5561,-0.40372657775878906,27.19921875,0.951171875,1.947937250137329,44248,0.5777707695960999,1674.332820589,1746463445.1629024
5567,0.048697877675294876,0.2962239682674408,8550912.0,1.0,87.951171875,0.0078125,5566,-0.3110717535018921,27.78515625,0.951171875,1.947937250137329,44288,0.6095589399337769,1675.804553747,1746463446.6345987
5579,0.07689733803272247,0.205078125,8569344.0,1.0,87.951171875,0.0078125,5578,-0.3967776298522949,26.09895896911621,0.951171875,1.947937250137329,44384,0.48632723093032837,1679.326222991,1746463450.1563203
5583,0.05918886139988899,0.2994791567325592,8575488.0,1.0,87.951171875,0.0078125,5582,-0.3637503385543823,27.0390625,0.951171875,1.947937250137329,44416,0.5989582538604736,1680.500244968,1746463451.3303254
5593,0.057992011308670044,0.2233072966337204,8590848.0,1.0,87.951171875,0.0078125,5592,-0.3527708947658539,26.10416603088379,0.951171875,1.947937250137329,44496,0.5037464499473572,1683.428509784,1746463454.2586074
5595,0.07267429679632187,0.255859375,8593920.0,1.0,87.951171875,0.0078125,5594,-0.3578214645385742,26.57942771911621,0.951171875,1.947937250137329,44512,0.5473506450653076,1684.015371721,1746463454.8454697
5601,0.05598980933427811,0.3203125,8603136.0,1.0,87.951171875,0.0078125,5600,-0.33254891633987427,28.06380271911621,0.951171875,1.947937250137329,44560,0.6406248807907104,1685.775846333,1746463456.6059268
5610,0.05596945434808731,0.3092447817325592,8616960.0,1.0,87.951171875,0.0078125,5609,-0.37006402015686035,27.58724021911621,0.951171875,1.947937250137329,44632,0.6184895038604736,1688.41977626,1746463459.2498434
5625,0.05704079195857048,0.2682291567325592,8640000.0,1.0,87.951171875,0.0078125,5624,-0.3887360394001007,26.26822853088379,0.951171875,1.947937250137329,44752,0.5545173287391663,1692.821355942,1746463463.6514585
5630,0.05201707035303116,0.2584635317325592,8647680.0,1.0,87.951171875,0.0078125,5629,-0.38856005668640137,27.56510353088379,0.951171875,1.947937250137329,44792,0.5592456459999084,1694.289505971,1746463465.1195772
5637,0.06417477130889893,0.3033854067325592,8658432.0,1.0,87.951171875,0.0078125,5636,-0.31511569023132324,27.29947853088379,0.951171875,1.947937250137329,44848,0.6067707538604736,1696.347821929,1746463467.1779087
5645,0.05569468438625336,0.22265625,8670720.0,1.0,87.951171875,0.0078125,5644,-0.31261083483695984,25.83333396911621,0.951171875,1.947937250137329,44912,0.5007247924804688,1698.700746144,1746463469.5306792
5661,0.05357994884252548,0.2604166567325592,8695296.0,1.0,87.951171875,0.0078125,5660,-0.33729004859924316,26.36067771911621,0.951171875,1.947937250137329,45040,0.5382013320922852,1703.399882304,1746463474.229972
5671,0.05360555276274681,0.2740885317325592,8710656.0,1.0,87.951171875,0.0078125,5670,-0.29666459560394287,26.6640625,0.951171875,1.947937250137329,45120,0.5643402934074402,1706.338681412,1746463477.1687672
5677,0.06546950340270996,0.30859375,8719872.0,1.0,87.951171875,0.0078125,5676,-0.30231040716171265,27.53385353088379,0.951171875,1.947937250137329,45168,0.6171873807907104,1708.099283715,1746463478.9293919
5685,0.05545896291732788,0.3190104067325592,8732160.0,1.0,87.951171875,0.0078125,5684,-0.27118027210235596,28.09114646911621,0.951171875,1.947937250137329,45232,0.6380207538604736,1710.47004509,1746463481.3001153
5688,0.04789227992296219,0.2858072817325592,8736768.0,1.0,87.951171875,0.0078125,5687,-0.256615549325943,27.50260353088379,0.951171875,1.947937250137329,45256,0.5895207524299622,1711.353994289,1746463482.18406
5747,0.05274296924471855,0.3001302182674408,8827392.0,1.0,87.951171875,0.0078125,5746,-0.23238162696361542,27.13802146911621,0.951171875,1.947937250137329,45728,0.600260317325592,1728.677541943,1746463499.507635
5756,0.05927086994051933,0.3255208432674408,8841216.0,1.0,87.951171875,0.0078125,5755,-0.24493199586868286,28.390625,0.951171875,1.947937250137329,45800,0.651041567325592,1731.319695874,1746463502.1495984
5772,0.04373585805296898,0.25,8865792.0,1.0,87.951171875,0.0078125,5771,-0.23724733293056488,26.20833396911621,0.951171875,1.947937250137329,45928,0.5348541140556335,1736.020372034,1746463506.8504665
5812,0.04265018180012703,0.328125,8927232.0,1.0,87.951171875,0.0078125,5811,-0.21972274780273438,28.50911521911621,0.951171875,1.947937250137329,46248,0.6562498807907104,1747.776635853,1746463518.6067092
5828,0.059360258281230927,0.3170572817325592,8951808.0,1.0,87.951171875,0.0078125,5827,-0.1538078933954239,27.99739646911621,0.951171875,1.947937250137329,46376,0.6341145038604736,1752.476581091,1746463523.3066742
5834,0.07199520617723465,0.1770833283662796,8961024.0,1.0,87.951171875,0.0078125,5833,-0.18444648385047913,26.76041603088379,0.951171875,1.947937250137329,46424,0.45704853534698486,1754.238507846,1746463525.0686007
5846,0.0544734001159668,0.2799479067325592,8979456.0,1.0,87.951171875,0.0078125,5845,-0.24584048986434937,27.63802146911621,0.951171875,1.947937250137329,46520,0.5821943879127502,1757.76296635,1746463528.5930257
5861,0.041787467896938324,0.267578125,9002496.0,1.0,86.982421875,0.0078125,5860,-0.20255273580551147,26.42838478088379,0.9921875,1.9917237758636475,46640,0.5547117590904236,1762.23111564,1746463533.061208
5899,0.041975051164627075,0.328125,9060864.0,1.0,86.982421875,0.0078125,5898,-0.19588463008403778,28.46484375,0.9921875,1.9917237758636475,46944,0.6562498807907104,1773.389784707,1746463544.2198634
5906,0.08169563114643097,0.2897135317325592,9071616.0,1.0,86.982421875,0.0078125,5905,-0.21348270773887634,27.30989646911621,0.9921875,1.9917237758636475,47000,0.5962221622467041,1775.444116038,1746463546.2742183
5926,0.04662103205919266,0.3287760317325592,9102336.0,1.0,86.982421875,0.0078125,5925,-0.16023921966552734,28.48046875,0.9921875,1.9917237758636475,47160,0.6575520038604736,1781.31505995,1746463552.145138
5933,0.04127948731184006,0.3255208432674408,9113088.0,1.0,86.982421875,0.0078125,5932,-0.14367930591106415,28.37630271911621,0.9921875,1.9917237758636475,47216,0.651041567325592,1783.370496599,1746463554.200572
5977,0.04214560613036156,0.2734375,9180672.0,1.0,86.982421875,0.0078125,5976,-0.15491819381713867,28.546875,0.9921875,1.9917237758636475,47568,0.5926145315170288,1796.281559467,1746463567.1116247
5982,0.06846514344215393,0.2610677182674408,9188352.0,1.0,86.982421875,0.0078125,5981,-0.15062806010246277,26.88932228088379,0.9921875,1.9917237758636475,47608,0.5593002438545227,1797.748416492,1746463568.5785089
6012,0.041270166635513306,0.216796875,9234432.0,1.0,86.982421875,0.0078125,6011,-0.14221252501010895,26.50650978088379,0.9921875,1.9917237758636475,47848,0.5025798082351685,1806.560287923,1746463577.3903925
6055,0.05428311601281166,0.2630208432674408,9300480.0,1.0,86.982421875,0.0078125,6054,-0.11358335614204407,26.68619728088379,0.9921875,1.9917237758636475,48192,0.5493723154067993,1819.192647587,1746463590.0227118
6056,0.058030568063259125,0.322265625,9302016.0,1.0,86.982421875,0.0078125,6055,-0.11335799843072891,28.20442771911621,0.9921875,1.9917237758636475,48200,0.6445311307907104,1819.485886594,1746463590.31597
6059,0.04049544036388397,0.2825520932674408,9306624.0,1.0,86.982421875,0.0078125,6058,-0.12041199207305908,27.29427146911621,0.9921875,1.9917237758636475,48224,0.5850954055786133,1820.366009611,1746463591.196098
6065,0.057329438626766205,0.30859375,9315840.0,1.0,86.982421875,0.0078125,6064,-0.1349046230316162,27.49088478088379,0.9921875,1.9917237758636475,48272,0.6171873807907104,1822.131557183,1746463592.9616528
6070,0.0532589852809906,0.275390625,9323520.0,1.0,86.982421875,0.0078125,6069,-0.10657258331775665,26.66666603088379,0.9921875,1.9917237758636475,48312,0.5675763487815857,1823.59935738,1746463594.4294596
6083,0.046995021402835846,0.3203125,9343488.0,1.0,86.982421875,0.0078125,6082,-0.11418088525533676,28.09635353088379,0.9921875,1.9917237758636475,48416,0.6406248807907104,1827.414715661,1746463598.2448092
6093,0.07035297155380249,0.3079427182674408,9358848.0,1.0,86.982421875,0.0078125,6092,-0.07633860409259796,27.39583396911621,0.9921875,1.9917237758636475,48496,0.615885317325592,1830.354516902,1746463601.1846
6095,0.06157774478197098,0.3131510317325592,9361920.0,1.0,86.982421875,0.0078125,6094,-0.027181774377822876,27.78645896911621,0.9921875,1.9917237758636475,48512,0.6263020038604736,1830.943833118,1746463601.7739065
6101,0.04575440287590027,0.2845052182674408,9371136.0,1.0,86.982421875,0.0078125,6100,-0.08760049939155579,27.16275978088379,0.9921875,1.9917237758636475,48560,0.5858054757118225,1832.704453811,1746463603.5345442
6106,0.05125370994210243,0.2408854216337204,9378816.0,1.0,86.982421875,0.0078125,6105,-0.09425678849220276,27.08854103088379,0.9921875,1.9917237758636475,48600,0.5398333072662354,1834.172915748,1746463605.0030074
6107,0.053458526730537415,0.3092447817325592,9380352.0,1.0,86.982421875,0.0078125,6106,-0.1065063551068306,27.55989646911621,0.9921875,1.9917237758636475,48608,0.6184895038604736,1834.466850219,1746463605.2969408
6109,0.043107710778713226,0.2682291567325592,9383424.0,1.0,86.982421875,0.0078125,6108,-0.09249376505613327,28.81380271911621,0.9921875,1.9917237758636475,48624,0.5790433883666992,1835.053788051,1746463605.883886
6120,0.04808478802442551,0.2864583432674408,9400320.0,1.0,86.982421875,0.0078125,6119,-0.07082854211330414,26.38802146911621,0.9921875,1.9917237758636475,48712,0.572916567325592,1838.303589024,1746463609.1336856
6125,0.053399644792079926,0.2942708432674408,9408000.0,1.0,86.982421875,0.0078125,6124,-0.027659695595502853,28.27734375,0.9921875,1.9917237758636475,48752,0.6154166460037231,1839.772628382,1746463610.602695
6167,0.04762247949838638,0.248046875,9472512.0,1.0,86.982421875,0.0078125,6166,-0.11307106912136078,26.16015625,0.9921875,1.9917237758636475,49088,0.5318957567214966,1852.117737464,1746463622.9478288
6177,0.04601496830582619,0.298828125,9487872.0,1.0,88.57421875,0.0078125,6176,-0.12321838736534119,26.98697853088379,0.982421875,1.9812339544296265,49168,0.5976561307907104,1855.115379613,1746463625.9454653
6211,0.06622491031885147,0.3072916567325592,9540096.0,1.0,88.57421875,0.0078125,6210,-0.1646784096956253,27.42838478088379,0.982421875,1.9812339544296265,49440,0.6145832538604736,1865.10248263,1746463635.932571
6225,0.06855335086584091,0.3033854067325592,9561600.0,1.0,88.57421875,0.0078125,6224,-0.18598249554634094,27.3046875,0.982421875,1.9812339544296265,49552,0.6067707538604736,1869.214813963,1746463640.0448868
6230,0.054269690066576004,0.193359375,9569280.0,1.0,88.57421875,0.0078125,6229,-0.1468018889427185,26.74479103088379,0.982421875,1.9812339544296265,49592,0.4747629761695862,1870.682699802,1746463641.5127873
6231,0.05662044882774353,0.244140625,9570816.0,1.0,88.57421875,0.0078125,6230,-0.13983646035194397,27.92578125,0.982421875,1.9812339544296265,49600,0.5474044680595398,1870.976425538,1746463641.8065097
6255,0.06627478450536728,0.173828125,9607680.0,1.0,88.57421875,0.008463541977107525,6254,-0.08732952922582626,27.51692771911621,0.982421875,1.9812339544296265,49792,0.4417925179004669,1878.023482136,1746463648.8535788
6268,0.0753256306052208,0.2975260317325592,9627648.0,1.0,88.57421875,0.0078125,6267,-0.09524625539779663,26.9140625,0.982421875,1.9812339544296265,49896,0.5950520038604736,1881.843687361,1746463652.6737697
6284,0.0515313558280468,0.251953125,9652224.0,1.0,88.57421875,0.0078125,6283,-0.06284895539283752,26.28125,0.982421875,1.9812339544296265,50024,0.5397082567214966,1886.54172208,1746463657.371802
6289,0.05748320370912552,0.3125,9659904.0,1.0,88.57421875,0.0078125,6288,-0.06948517262935638,27.74609375,0.982421875,1.9812339544296265,50064,0.6249998807907104,1888.010115817,1746463658.8402078
6309,0.0617067851126194,0.2747395932674408,9690624.0,1.0,88.57421875,0.0078125,6308,-0.11673816293478012,26.66275978088379,0.982421875,1.9812339544296265,50224,0.5672221779823303,1893.884912953,1746463664.7149937
6347,0.06030401587486267,0.28515625,9748992.0,1.0,88.57421875,0.0078125,6346,-0.062087785452604294,27.87109375,0.982421875,1.9812339544296265,50528,0.6007291078567505,1905.048605867,1746463675.8786867
6349,0.05132609233260155,0.3151041567325592,9752064.0,1.0,88.57421875,0.0078125,6348,-0.07141509652137756,27.78515625,0.982421875,1.9812339544296265,50544,0.6302082538604736,1905.637156338,1746463676.4672236
6352,0.04337706044316292,0.2942708432674408,9756672.0,1.0,88.57421875,0.0078125,6351,-0.06932537257671356,28.0,0.982421875,1.9812339544296265,50568,0.6107352375984192,1906.518618509,1746463677.3486955
6371,0.08000852167606354,0.2272135466337204,9785856.0,1.0,88.57421875,0.0078125,6370,-0.12719686329364777,25.89453125,0.982421875,1.9812339544296265,50720,0.506222128868103,1912.100267422,1746463682.9303706
6391,0.055703215301036835,0.2252604216337204,9816576.0,1.0,88.57421875,0.0078125,6390,-0.07720376551151276,24.87239646911621,0.982421875,1.9812339544296265,50880,0.4866388142108917,1917.971521028,1746463688.8016098
6412,0.04110763967037201,0.236328125,9848832.0,1.0,88.57421875,0.0078125,6411,-0.10364991426467896,26.53645896911621,0.982421875,1.9812339544296265,51048,0.5244548320770264,1924.145808916,1746463694.9758906
6416,0.06196558475494385,0.29296875,9854976.0,1.0,88.57421875,0.0078125,6415,-0.13245178759098053,27.98046875,0.982421875,1.9812339544296265,51080,0.6060112118721008,1925.319287475,1746463696.1493886
6466,0.0513882115483284,0.30859375,9931776.0,1.0,88.57421875,0.0078125,6465,-0.14973515272140503,27.50390625,0.982421875,1.9812339544296265,51480,0.6171873807907104,1940.003211377,1746463710.8333206
6495,0.05769755318760872,0.259765625,9976320.0,1.0,88.57421875,0.0078125,6494,-0.1802147626876831,25.84635353088379,0.982421875,1.9812339544296265,51712,0.537404477596283,1948.530943928,1746463719.3610198
