rng1604522687/update_steps,_runtime,env_step,returned_won_episode,rng1604522687/env_step,rng1604522687/returned_episode,test_returned_episode_lengths,loss,returned_episode_returns,qvals,test_returned_episode,rng1604522687/test_returned_episode_lengths,rng1604522687/test_returned_episode,test_returned_episode_returns,update_steps,rng1604522687/returned_episode_lengths,rng1604522687/qvals,test_returned_won_episode,returned_episode_lengths,rng1604522687/test_returned_episode_returns,rng1604522687/returned_won_episode,rng1604522687/loss,rng1604522687/returned_episode_returns,_timestamp,grad_steps,rng1604522687/test_returned_won_episode,returned_episode,rng1604522687/grad_steps,_step
4107,1666.089966719,6308352.0,0.0,6308352.0,0.008463541977107525,96.33723449707031,0.00925739761441946,0.23216202855110168,-0.5696419477462769,1.0,96.33723449707031,1.0,0.8525525331497192,4107,25.315105438232422,-0.5696419477462769,0.017543859779834747,25.315105438232422,0.8525525331497192,0.0,0.00925739761441946,0.23216202855110168,1746183126.1975088,32608,0.017543859779834747,0.008463541977107525,32608,4106
4123,1672.387618367,6332928.0,0.0,6332928.0,0.0078125,96.33723449707031,0.011032557114958763,0.23127210140228271,-0.5585978031158447,1.0,96.33723449707031,1.0,0.8525525331497192,4123,25.73828125,-0.5585978031158447,0.017543859779834747,25.73828125,0.8525525331497192,0.0,0.011032557114958763,0.23127210140228271,1746183132.4951022,32736,0.017543859779834747,0.0078125,32736,4122
4136,1677.480743102,6352896.0,0.0,6352896.0,0.0078125,96.33723449707031,0.008168425410985947,0.1937345713376999,-0.5391703844070435,1.0,96.33723449707031,1.0,0.8525525331497192,4136,22.57421875,-0.5391703844070435,0.017543859779834747,22.57421875,0.8525525331497192,0.0,0.008168425410985947,0.1937345713376999,1746183137.5882564,32840,0.017543859779834747,0.0078125,32840,4135
4157,1685.712313037,6385152.0,0.0,6385152.0,0.0078125,96.33723449707031,0.012117954902350903,0.19096486270427704,-0.47878333926200867,1.0,96.33723449707031,1.0,0.8525525331497192,4157,22.76953125,-0.47878333926200867,0.017543859779834747,22.76953125,0.8525525331497192,0.0,0.012117954902350903,0.19096486270427704,1746183145.819817,33008,0.017543859779834747,0.0078125,33008,4156
4175,1692.778174465,6412800.0,0.0,6412800.0,0.0078125,96.33723449707031,0.008380066603422165,0.22953364253044128,-0.4827655553817749,1.0,96.33723449707031,1.0,0.8525525331497192,4175,25.68880271911621,-0.4827655553817749,0.017543859779834747,25.68880271911621,0.8525525331497192,0.0,0.008380066603422165,0.22953364253044128,1746183152.885665,33152,0.017543859779834747,0.0078125,33152,4174
4183,1695.90810801,6425088.0,0.0,6425088.0,0.0078125,96.33723449707031,0.011469423770904541,0.21925930678844452,-0.500044584274292,1.0,96.33723449707031,1.0,0.8525525331497192,4183,25.311199188232422,-0.500044584274292,0.017543859779834747,25.311199188232422,0.8525525331497192,0.0,0.011469423770904541,0.21925930678844452,1746183156.0156703,33216,0.017543859779834747,0.0078125,33216,4182
4196,1701.016721799,6445056.0,0.0,6445056.0,0.008463541977107525,96.33723449707031,0.010253941640257835,0.25076842308044434,-0.5144284963607788,1.0,96.33723449707031,1.0,0.8525525331497192,4196,27.16145896911621,-0.5144284963607788,0.017543859779834747,27.16145896911621,0.8525525331497192,0.0,0.010253941640257835,0.25076842308044434,1746183161.124244,33320,0.017543859779834747,0.008463541977107525,33320,4195
4207,1705.362944566,6461952.0,0.0,6461952.0,0.0078125,96.33723449707031,0.008626878261566162,0.2748315930366516,-0.5111995339393616,1.0,96.33723449707031,1.0,0.8525525331497192,4207,28.268230438232422,-0.5111995339393616,0.017543859779834747,28.268230438232422,0.8525525331497192,0.0,0.008626878261566162,0.2748315930366516,1746183165.470441,33408,0.017543859779834747,0.0078125,33408,4206
4262,1727.016269585,6546432.0,0.0,6546432.0,0.0078125,91.28849792480469,0.009170519188046455,0.237117201089859,-0.5267190933227539,1.0,91.28849792480469,1.0,0.8377217054367065,4262,26.25390625,-0.5267190933227539,0.013645224273204803,26.25390625,0.8377217054367065,0.0,0.009170519188046455,0.237117201089859,1746183187.1238263,33848,0.013645224273204803,0.0078125,33848,4261
4277,1732.892981566,6569472.0,0.0,6569472.0,0.0078125,91.28849792480469,0.008296343497931957,0.22989599406719208,-0.5043626427650452,1.0,91.28849792480469,1.0,0.8377217054367065,4277,25.16927146911621,-0.5043626427650452,0.013645224273204803,25.16927146911621,0.8377217054367065,0.0,0.008296343497931957,0.22989599406719208,1746183193.0005207,33968,0.013645224273204803,0.0078125,33968,4276
4298,1741.123306406,6601728.0,0.0,6601728.0,0.0078125,91.28849792480469,0.007590639404952526,0.22339141368865967,-0.5149761438369751,1.0,91.28849792480469,1.0,0.8377217054367065,4298,25.0234375,-0.5149761438369751,0.013645224273204803,25.0234375,0.8377217054367065,0.0,0.007590639404952526,0.22339141368865967,1746183201.230765,34136,0.013645224273204803,0.0078125,34136,4297
4306,1744.247541137,6614016.0,0.0,6614016.0,0.0078125,91.28849792480469,0.00836143922060728,0.21316751837730408,-0.489199161529541,1.0,91.28849792480469,1.0,0.8377217054367065,4306,24.62239646911621,-0.489199161529541,0.013645224273204803,24.62239646911621,0.8377217054367065,0.0,0.00836143922060728,0.21316751837730408,1746183204.35508,34200,0.013645224273204803,0.0078125,34200,4305
4307,1744.639021789,6615552.0,0.0,6615552.0,0.0078125,91.28849792480469,0.008724192157387733,0.21258530020713806,-0.476988822221756,1.0,91.28849792480469,1.0,0.8377217054367065,4307,23.89453125,-0.476988822221756,0.013645224273204803,23.89453125,0.8377217054367065,0.0,0.008724192157387733,0.21258530020713806,1746183204.7465565,34208,0.013645224273204803,0.0078125,34208,4306
4327,1752.520156452,6646272.0,0.0,6646272.0,0.0078125,91.28849792480469,0.00991680659353733,0.2244887799024582,-0.4854552149772644,1.0,91.28849792480469,1.0,0.8377217054367065,4327,25.701824188232422,-0.4854552149772644,0.013645224273204803,25.701824188232422,0.8377217054367065,0.0,0.00991680659353733,0.2244887799024582,1746183212.6276839,34368,0.013645224273204803,0.0078125,34368,4326
4332,1754.476326571,6653952.0,0.0,6653952.0,0.0078125,91.28849792480469,0.022783823311328888,0.212507963180542,-0.48982876539230347,1.0,91.28849792480469,1.0,0.8377217054367065,4332,24.71875,-0.48982876539230347,0.013645224273204803,24.71875,0.8377217054367065,0.0,0.022783823311328888,0.212507963180542,1746183214.5838556,34408,0.013645224273204803,0.0078125,34408,4331
4343,1758.787004715,6670848.0,0.0,6670848.0,0.0078125,91.28849792480469,0.011755652725696564,0.21253912150859833,-0.45712363719940186,1.0,91.28849792480469,1.0,0.8377217054367065,4343,24.2734375,-0.45712363719940186,0.013645224273204803,24.2734375,0.8377217054367065,0.0,0.011755652725696564,0.21253912150859833,1746183218.8945465,34496,0.013645224273204803,0.0078125,34496,4342
4351,1761.924524229,6683136.0,0.0,6683136.0,0.0078125,91.28849792480469,0.01214231364428997,0.23904511332511902,-0.46294283866882324,1.0,91.28849792480469,1.0,0.8377217054367065,4351,26.20052146911621,-0.46294283866882324,0.013645224273204803,26.20052146911621,0.8377217054367065,0.0,0.01214231364428997,0.23904511332511902,1746183222.0319843,34560,0.013645224273204803,0.0078125,34560,4350
4355,1763.507993901,6689280.0,0.0,6689280.0,0.0078125,91.28849792480469,0.011750461533665657,0.24036036431789398,-0.4552341103553772,1.0,91.28849792480469,1.0,0.8377217054367065,4355,26.55989646911621,-0.4552341103553772,0.013645224273204803,26.55989646911621,0.8377217054367065,0.0,0.011750461533665657,0.24036036431789398,1746183223.615509,34592,0.013645224273204803,0.0078125,34592,4354
4359,1765.069506011,6695424.0,0.0,6695424.0,0.0078125,91.28849792480469,0.008656306192278862,0.2039635181427002,-0.47492051124572754,1.0,91.28849792480469,1.0,0.8377217054367065,4359,23.78255271911621,-0.47492051124572754,0.013645224273204803,23.78255271911621,0.8377217054367065,0.0,0.008656306192278862,0.2039635181427002,1746183225.1770337,34624,0.013645224273204803,0.0078125,34624,4358
4366,1767.807118357,6706176.0,0.0,6706176.0,0.0078125,91.28849792480469,0.008648385293781757,0.25500139594078064,-0.4563705623149872,1.0,91.28849792480469,1.0,0.8377217054367065,4366,27.1015625,-0.4563705623149872,0.013645224273204803,27.1015625,0.8377217054367065,0.0,0.008648385293781757,0.25500139594078064,1746183227.914654,34680,0.013645224273204803,0.0078125,34680,4365
4392,1777.996378239,6746112.0,0.0,6746112.0,0.0078125,91.28849792480469,0.012647954747080803,0.2401961088180542,-0.5056604743003845,1.0,91.28849792480469,1.0,0.8377217054367065,4392,27.375,-0.5056604743003845,0.013645224273204803,27.375,0.8377217054367065,0.0,0.012647954747080803,0.2401961088180542,1746183238.103881,34888,0.013645224273204803,0.0078125,34888,4391
4438,1796.02207837,6816768.0,0.0,6816768.0,0.0078125,91.28849792480469,0.013984229415655136,0.2336306869983673,-0.4412331283092499,1.0,91.28849792480469,1.0,0.8377217054367065,4438,26.084636688232422,-0.4412331283092499,0.013645224273204803,26.084636688232422,0.8377217054367065,0.0,0.013984229415655136,0.2336306869983673,1746183256.1296294,35256,0.013645224273204803,0.0078125,35256,4437
4449,1800.335909725,6833664.0,0.0,6833664.0,0.0078125,91.28849792480469,0.008908621966838837,0.2111922949552536,-0.5122009515762329,1.0,91.28849792480469,1.0,0.8377217054367065,4449,25.240886688232422,-0.5122009515762329,0.013645224273204803,25.240886688232422,0.8377217054367065,0.0,0.008908621966838837,0.2111922949552536,1746183260.4434218,35344,0.013645224273204803,0.0078125,35344,4448
4489,1816.006506149,6895104.0,0.0,6895104.0,0.0078125,91.28849792480469,0.028567643836140633,0.2527795732021332,-0.4360808730125427,1.0,91.28849792480469,1.0,0.8377217054367065,4489,27.299480438232422,-0.4360808730125427,0.013645224273204803,27.299480438232422,0.8377217054367065,0.0,0.028567643836140633,0.2527795732021332,1746183276.1139984,35664,0.013645224273204803,0.0078125,35664,4488
4514,1825.827547626,6933504.0,0.0,6933504.0,0.0078125,91.28849792480469,0.009671598672866821,0.23401722311973572,-0.45337146520614624,1.0,91.28849792480469,1.0,0.8377217054367065,4514,26.75911521911621,-0.45337146520614624,0.013645224273204803,26.75911521911621,0.8377217054367065,0.0,0.009671598672866821,0.23401722311973572,1746183285.9350274,35864,0.013645224273204803,0.0078125,35864,4513
4531,1832.501786739,6959616.0,0.0,6959616.0,0.0078125,91.28849792480469,0.01405318733304739,0.2024366855621338,-0.43271124362945557,1.0,91.28849792480469,1.0,0.8377217054367065,4531,24.2734375,-0.43271124362945557,0.013645224273204803,24.2734375,0.8377217054367065,0.0,0.01405318733304739,0.2024366855621338,1746183292.6092992,36000,0.013645224273204803,0.0078125,36000,4530
4539,1835.646641632,6971904.0,0.0,6971904.0,0.0078125,91.28849792480469,0.013714103028178215,0.29513248801231384,-0.4246869683265686,1.0,91.28849792480469,1.0,0.8377217054367065,4539,29.401042938232422,-0.4246869683265686,0.013645224273204803,29.401042938232422,0.8377217054367065,0.0,0.013714103028178215,0.29513248801231384,1746183295.754129,36064,0.013645224273204803,0.0078125,36064,4538
4543,1837.210753611,6978048.0,0.0,6978048.0,0.0078125,91.28849792480469,0.00973829347640276,0.22155636548995972,-0.4091728925704956,1.0,91.28849792480469,1.0,0.8377217054367065,4543,25.56640625,-0.4091728925704956,0.013645224273204803,25.56640625,0.8377217054367065,0.0,0.00973829347640276,0.22155636548995972,1746183297.318259,36096,0.013645224273204803,0.0078125,36096,4542
4550,1840.0472609,6988800.0,0.0,6988800.0,0.0078125,95.47563171386719,0.011498748324811459,0.20838682353496552,-0.43258485198020935,1.0,95.47563171386719,1.0,0.8721851110458374,4550,23.979167938232422,-0.43258485198020935,0.02923976629972458,23.979167938232422,0.8721851110458374,0.0,0.011498748324811459,0.20838682353496552,1746183300.1547637,36152,0.02923976629972458,0.0078125,36152,4549
4553,1841.241635412,6993408.0,0.0201822929084301,6993408.0,0.0078125,95.47563171386719,0.01705281063914299,0.2657090127468109,-0.3947873115539551,1.0,95.47563171386719,1.0,0.8721851110458374,4553,26.69270896911621,-0.3947873115539551,0.02923976629972458,26.69270896911621,0.8721851110458374,0.0201822929084301,0.01705281063914299,0.2657090127468109,1746183301.3491325,36176,0.02923976629972458,0.0078125,36176,4552
4560,1843.976324884,7004160.0,0.0201822929084301,7004160.0,0.0078125,95.47563171386719,0.016352931037545204,0.2430214136838913,-0.4106920659542084,1.0,95.47563171386719,1.0,0.8721851110458374,4560,24.64583396911621,-0.4106920659542084,0.02923976629972458,24.64583396911621,0.8721851110458374,0.0201822929084301,0.016352931037545204,0.2430214136838913,1746183304.0838516,36232,0.02923976629972458,0.0078125,36232,4559
4575,1849.852799994,7027200.0,0.0,7027200.0,0.0078125,95.47563171386719,0.021646205335855484,0.2348940074443817,-0.49809977412223816,1.0,95.47563171386719,1.0,0.8721851110458374,4575,25.787761688232422,-0.49809977412223816,0.02923976629972458,25.787761688232422,0.8721851110458374,0.0,0.021646205335855484,0.2348940074443817,1746183309.9603214,36352,0.02923976629972458,0.0078125,36352,4574
4603,1860.830225404,7070208.0,0.0,7070208.0,0.0078125,95.47563171386719,0.011572256684303284,0.2035965621471405,-0.40806829929351807,1.0,95.47563171386719,1.0,0.8721851110458374,4603,23.52734375,-0.40806829929351807,0.02923976629972458,23.52734375,0.8721851110458374,0.0,0.011572256684303284,0.2035965621471405,1746183320.9377728,36576,0.02923976629972458,0.0078125,36576,4602
4629,1871.030881191,7110144.0,0.0,7110144.0,0.008463541977107525,95.47563171386719,0.01340507436543703,0.2440321445465088,-0.3663700819015503,1.0,95.47563171386719,1.0,0.8721851110458374,4629,27.47395896911621,-0.3663700819015503,0.02923976629972458,27.47395896911621,0.8721851110458374,0.0,0.01340507436543703,0.2440321445465088,1746183331.1383839,36784,0.02923976629972458,0.008463541977107525,36784,4628
4635,1873.377701595,7119360.0,0.0,7119360.0,0.0078125,95.47563171386719,0.014153658412396908,0.21035794913768768,-0.34810322523117065,1.0,95.47563171386719,1.0,0.8721851110458374,4635,24.799480438232422,-0.34810322523117065,0.02923976629972458,24.799480438232422,0.8721851110458374,0.0,0.014153658412396908,0.21035794913768768,1746183333.4852636,36832,0.02923976629972458,0.0078125,36832,4634
4646,1877.702519316,7136256.0,0.0,7136256.0,0.0078125,95.47563171386719,0.013073798269033432,0.2225385159254074,-0.3712289333343506,1.0,95.47563171386719,1.0,0.8721851110458374,4646,25.39453125,-0.3712289333343506,0.02923976629972458,25.39453125,0.8721851110458374,0.0,0.013073798269033432,0.2225385159254074,1746183337.8100078,36920,0.02923976629972458,0.0078125,36920,4645
4650,1879.275880101,7142400.0,0.0,7142400.0,0.0078125,95.47563171386719,0.01792101375758648,0.2584279775619507,-0.3381172716617584,1.0,95.47563171386719,1.0,0.8721851110458374,4650,27.75911521911621,-0.3381172716617584,0.02923976629972458,27.75911521911621,0.8721851110458374,0.0,0.01792101375758648,0.2584279775619507,1746183339.3831427,36952,0.02923976629972458,0.0078125,36952,4649
4659,1882.795100417,7156224.0,0.0,7156224.0,0.0078125,95.47563171386719,0.03737085312604904,0.20776091516017914,-0.37217065691947937,1.0,95.47563171386719,1.0,0.8721851110458374,4659,24.37890625,-0.37217065691947937,0.02923976629972458,24.37890625,0.8721851110458374,0.0,0.03737085312604904,0.20776091516017914,1746183342.902616,37024,0.02923976629972458,0.0078125,37024,4658
4673,1888.276536587,7177728.0,0.0,7177728.0,0.0078125,95.47563171386719,0.01368253119289875,0.21263322234153748,-0.3942333161830902,1.0,95.47563171386719,1.0,0.8721851110458374,4673,24.217449188232422,-0.3942333161830902,0.02923976629972458,24.217449188232422,0.8721851110458374,0.0,0.01368253119289875,0.21263322234153748,1746183348.3840168,37136,0.02923976629972458,0.0078125,37136,4672
4694,1896.530736555,7209984.0,0.0,7209984.0,0.0078125,95.47563171386719,0.01266484148800373,0.20194792747497559,-0.3841950297355652,1.0,95.47563171386719,1.0,0.8721851110458374,4694,23.16927146911621,-0.3841950297355652,0.02923976629972458,23.16927146911621,0.8721851110458374,0.0,0.01266484148800373,0.20194792747497559,1746183356.6381793,37304,0.02923976629972458,0.0078125,37304,4693
4701,1899.277298675,7220736.0,0.0,7220736.0,0.0078125,95.47563171386719,0.015349550172686577,0.23946845531463623,-0.3747764229774475,1.0,95.47563171386719,1.0,0.8721851110458374,4701,25.96224021911621,-0.3747764229774475,0.02923976629972458,25.96224021911621,0.8721851110458374,0.0,0.015349550172686577,0.23946845531463623,1746183359.3848178,37360,0.02923976629972458,0.0078125,37360,4700
4712,1903.601799712,7237632.0,0.0,7237632.0,0.0078125,95.47563171386719,0.014727333560585976,0.23474597930908203,-0.38717159628868103,1.0,95.47563171386719,1.0,0.8721851110458374,4712,26.375,-0.38717159628868103,0.02923976629972458,26.375,0.8721851110458374,0.0,0.014727333560585976,0.23474597930908203,1746183363.7092776,37448,0.02923976629972458,0.0078125,37448,4711
4731,1911.033872778,7266816.0,0.0,7266816.0,0.008463541977107525,95.47563171386719,0.016453277319669724,0.27875909209251404,-0.39566296339035034,1.0,95.47563171386719,1.0,0.8721851110458374,4731,28.772136688232422,-0.39566296339035034,0.02923976629972458,28.772136688232422,0.8721851110458374,0.0,0.016453277319669724,0.27875909209251404,1746183371.1413865,37600,0.02923976629972458,0.008463541977107525,37600,4730
4747,1917.337347305,7291392.0,0.0,7291392.0,0.0078125,95.47563171386719,0.0159577876329422,0.22302250564098358,-0.37748953700065613,1.0,95.47563171386719,1.0,0.8721851110458374,4747,24.690105438232422,-0.37748953700065613,0.02923976629972458,24.690105438232422,0.8721851110458374,0.0,0.0159577876329422,0.22302250564098358,1746183377.4448824,37728,0.02923976629972458,0.0078125,37728,4746
4777,1929.130217555,7337472.0,0.0,7337472.0,0.0078125,95.47563171386719,0.015215697698295116,0.2360049933195114,-0.321094810962677,1.0,95.47563171386719,1.0,0.8721851110458374,4777,25.64453125,-0.321094810962677,0.02923976629972458,25.64453125,0.8721851110458374,0.0,0.015215697698295116,0.2360049933195114,1746183389.2375686,37968,0.02923976629972458,0.0078125,37968,4776
4788,1933.428209045,7354368.0,0.0,7354368.0,0.0078125,95.47563171386719,0.012543413788080215,0.22882863879203796,-0.32600176334381104,1.0,95.47563171386719,1.0,0.8721851110458374,4788,25.447917938232422,-0.32600176334381104,0.02923976629972458,25.447917938232422,0.8721851110458374,0.0,0.012543413788080215,0.22882863879203796,1746183393.5356982,38056,0.02923976629972458,0.0078125,38056,4787
4789,1933.823171193,7355904.0,0.0,7355904.0,0.0078125,95.47563171386719,0.011804059147834778,0.24022123217582703,-0.32925114035606384,1.0,95.47563171386719,1.0,0.8721851110458374,4789,27.291667938232422,-0.32925114035606384,0.02923976629972458,27.291667938232422,0.8721851110458374,0.0,0.011804059147834778,0.24022123217582703,1746183393.9306872,38064,0.02923976629972458,0.0078125,38064,4788
4792,1934.998830852,7360512.0,0.0,7360512.0,0.0078125,95.47563171386719,0.01122897956520319,0.24061433970928192,-0.3771875500679016,1.0,95.47563171386719,1.0,0.8721851110458374,4792,26.46484375,-0.3771875500679016,0.02923976629972458,26.46484375,0.8721851110458374,0.0,0.01122897956520319,0.24061433970928192,1746183395.1062605,38088,0.02923976629972458,0.0078125,38088,4791
