loss,_timestamp,returned_episode_returns,grad_steps,_step,test_returned_won_episode,test_returned_episode,qvals,test_returned_episode_lengths,returned_episode_lengths,returned_episode,returned_won_episode,_runtime,test_returned_episode_returns,update_steps,env_step
0.01945478282868862,1746166100.0873206,1.1328125,42800,5380,0.9958805441856384,1.0,-0.25549715757369995,55.97631072998047,31.652345657348633,0.015625,0.56640625,1847.516197032,1.995701551437378,5381,8265216.0
0.019723422825336456,1746166104.1183333,1.1276042461395264,42896,5392,0.9958805441856384,1.0,-0.39735084772109985,55.97631072998047,31.557292938232422,0.015625,0.5638021230697632,1851.547261766,1.995701551437378,5393,8283648.0
0.023614617064595222,1746166110.5174515,0.9068612456321716,43048,5411,0.9958805441856384,1.0,-0.47431039810180664,55.97631072998047,31.835939407348633,0.01106770895421505,0.4225260615348816,1857.946455952,1.995701551437378,5412,8312832.0
0.018268585205078125,1746166114.2328084,1.1276042461395264,43136,5422,0.9958805441856384,1.0,-0.4301382303237915,55.97631072998047,32.015625,0.01497395895421505,0.5638021230697632,1861.661717147,1.995701551437378,5423,8329728.0
0.013512565754354,1746166117.9152756,1.035934329032898,43224,5433,0.9958805441856384,1.0,-0.39933279156684875,55.97631072998047,31.515626907348633,0.014322916977107525,0.5032552480697632,1865.344180231,1.995701551437378,5434,8346624.0
0.03208457678556442,1746166121.9667194,1.1153548955917358,43320,5445,0.9958805441856384,1.0,-0.38232898712158203,55.97631072998047,31.837242126464844,0.01497395895421505,0.5546875,1869.395622515,1.995701551437378,5446,8365056.0
0.019339967519044876,1746166138.435435,1.1393229961395264,43712,5494,0.9958805441856384,1.0,-0.34377050399780273,55.97631072998047,31.834636688232422,0.015625,0.5696614980697632,1885.864321374,1.995701551437378,5495,8440320.0
0.016668271273374557,1746166139.4590828,1.0698590278625488,43736,5497,0.9958805441856384,1.0,-0.33713454008102417,55.97631072998047,31.690105438232422,0.014322916977107525,0.5188802480697632,1886.887917028,1.995701551437378,5498,8444928.0
0.03579358011484146,1746166142.1582448,1.1171875,43800,5505,0.9958805441856384,1.0,-0.2094859480857849,55.97631072998047,32.09375,0.01302083395421505,0.55859375,1889.587104163,1.995701551437378,5506,8457216.0
0.04324229061603546,1746166142.822614,1.0143229961395264,43816,5507,0.9958805441856384,1.0,-0.17960116267204285,55.97631072998047,31.855470657348633,0.01302083395421505,0.5071614980697632,1890.251602246,1.995701551437378,5508,8460288.0
