qvals,_runtime,returned_episode_returns,returned_won_episode,loss,grad_steps,test_returned_episode_returns,test_returned_episode,test_returned_won_episode,returned_episode_lengths,test_returned_episode_lengths,returned_episode,update_steps,_timestamp,env_step,_step
0.08894386887550354,1748.369812576,1.4401041269302368,0.7200520634651184,0.03896021097898483,35744,1.9991928339004517,1.0,0.9993489384651184,27.41861915588379,35.9765625,0.0234375,4499,1746201465.0054514,6910464.0,4498
0.01633272133767605,1754.006556327,1.453125,0.7265625,0.03362177312374115,35864,1.9991928339004517,1.0,0.9993489384651184,26.88736915588379,35.9765625,0.0234375,4514,1746201470.642178,6933504.0,4513
0.020262300968170166,1763.776762697,1.4114583730697632,0.7057291865348816,0.03756309673190117,36072,1.9991928339004517,1.0,0.9993489384651184,26.38150978088379,35.9765625,0.02278645895421505,4540,1746201480.412389,6973440.0,4539
0.06439117342233658,1769.494726308,1.44140625,0.720703125,0.023874811828136444,36192,1.9978649616241455,1.0,0.9980443120002747,26.50911521911621,36.785526275634766,0.0234375,4555,1746201486.130399,6996480.0,4554
0.00686066597700119,1778.15360769,1.41796875,0.708984375,0.03845372796058655,36376,1.9978649616241455,1.0,0.9980443120002747,27.0234375,36.785526275634766,0.02278645895421505,4578,1746201494.7892637,7031808.0,4577
-0.052905403077602386,1790.562343633,1.4140625,0.70703125,0.04447006434202194,36640,1.9978649616241455,1.0,0.9980443120002747,26.744140625,36.785526275634766,0.0234375,4611,1746201507.1980135,7082496.0,4610
0.11316011846065521,1792.440526277,1.4075521230697632,0.7037760615348816,0.021091919392347336,36680,1.9978649616241455,1.0,0.9980443120002747,27.40299415588379,36.785526275634766,0.02278645895421505,4616,1746201509.0761788,7090176.0,4615
0.13644739985466003,1793.191280812,1.4153646230697632,0.7076823115348816,0.023074999451637268,36696,1.9978649616241455,1.0,0.9980443120002747,27.50520896911621,36.785526275634766,0.0234375,4618,1746201509.8269248,7093248.0,4617
-0.030598003417253494,1798.823126016,1.4049478769302368,0.7024739384651184,0.028713444247841835,36816,1.9978649616241455,1.0,0.9980443120002747,27.1640625,36.785526275634766,0.0234375,4633,1746201515.4587693,7116288.0,4632
0.110084667801857,1799.576771701,1.4440103769302368,0.7220051884651184,0.049804091453552246,36832,1.9978649616241455,1.0,0.9980443120002747,26.75846290588379,36.785526275634766,0.0234375,4635,1746201516.2124045,7119360.0,4634
0.3186676800251007,1803.338923807,1.44921875,0.724609375,0.03373065963387489,36912,1.9978649616241455,1.0,0.9980443120002747,26.78580665588379,36.785526275634766,0.0234375,4645,1746201519.974585,7134720.0,4644
0.32754266262054443,1805.592873524,1.4140625,0.70703125,0.031166335567831993,36960,1.9978649616241455,1.0,0.9980443120002747,27.73763084411621,36.785526275634766,0.0234375,4651,1746201522.228519,7143936.0,4650
0.19685408473014832,1806.719321224,1.3836588859558105,0.6809895634651184,0.029863975942134857,36984,1.9978649616241455,1.0,0.9980443120002747,27.50455665588379,36.785526275634766,0.0234375,4654,1746201523.3548985,7148544.0,4653
0.3082190155982971,1808.597192233,1.407551884651184,0.7037760615348816,0.03165724128484726,37024,1.9978649616241455,1.0,0.9980443120002747,27.13150978088379,36.785526275634766,0.0234375,4659,1746201525.2328281,7156224.0,4658
0.16994065046310425,1817.258741026,1.3922460079193115,0.6953125,0.02608645334839821,37208,1.9978649616241455,1.0,0.9980443120002747,27.33658790588379,36.785526275634766,0.02213541604578495,4682,1746201533.8943915,7191552.0,4681
0.14713512361049652,1820.647222248,1.4157812595367432,0.705078125,0.029237885028123856,37280,1.9978649616241455,1.0,0.9980443120002747,27.587890625,36.785526275634766,0.0234375,4691,1746201537.2828956,7205376.0,4690
0.19247198104858398,1825.909746112,1.3715234994888306,0.673828125,0.046671658754348755,37392,1.9978649616241455,1.0,0.9980443120002747,27.58138084411621,36.785526275634766,0.02278645895421505,4705,1746201542.5453951,7226880.0,4704
