grad_steps,returned_episode_returns,returned_episode_lengths,returned_episode,test_returned_episode,loss,update_steps,returned_won_episode,test_returned_won_episode,qvals,test_returned_episode_returns,env_step,_step,_runtime,_timestamp,test_returned_episode_lengths
37400,0.8881329298019409,28.398439407348633,0.0162760429084301,1.0,0.3577722907066345,4706,0.3235677182674408,0.6106594204902649,-0.9952949285507202,1.4900978803634644,7228416.0,4705,2237.924396806,1746461254.731657,47.04426574707031
37512,1.0429143905639648,27.71809959411621,0.01888020895421505,1.0,0.3353896141052246,4720,0.4680989682674408,0.6106594204902649,-0.9838336110115051,1.4900978803634644,7249920.0,4719,2244.39842782,1746461261.2057147,47.04426574707031
37672,0.8930701613426208,29.464845657348633,0.014322916977107525,1.0,0.30350881814956665,4740,0.3867187798023224,0.6106594204902649,-1.006075143814087,1.4900978803634644,7280640.0,4739,2253.641352657,1746461270.4486506,47.04426574707031
37768,0.9540042281150818,29.552736282348633,0.017578125,1.0,0.3175458014011383,4752,0.3854166865348816,0.6106594204902649,-1.0557700395584106,1.4900978803634644,7299072.0,4751,2259.191217538,1746461275.998519,47.04426574707031
37856,1.035506010055542,29.73372459411621,0.015625,1.0,0.3520381450653076,4763,0.4713541865348816,0.6106594204902649,-1.0592963695526123,1.4900978803634644,7315968.0,4762,2264.283855135,1746461281.0910938,47.04426574707031
37872,0.9107677340507507,28.447917938232422,0.017578125,1.0,0.37866997718811035,4765,0.3606770932674408,0.6106594204902649,-1.092729091644287,1.4900978803634644,7319040.0,4764,2265.208708156,1746461282.016005,47.04426574707031
37880,0.9841703772544861,28.402345657348633,0.0182291679084301,1.0,0.3838030695915222,4766,0.4147135615348816,0.6106594204902649,-1.0629072189331055,1.4900978803634644,7320576.0,4765,2265.67163141,1746461282.478957,47.04426574707031
37896,0.8898270726203918,28.30403709411621,0.0162760429084301,1.0,0.3930140733718872,4768,0.3600260615348816,0.6106594204902649,-1.0530853271484375,1.4900978803634644,7323648.0,4767,2266.596281439,1746461283.4035769,47.04426574707031
38048,1.033170223236084,29.753908157348633,0.01692708395421505,1.0,0.30077171325683594,4787,0.4407552182674408,0.6106594204902649,-1.0059232711791992,1.4900978803634644,7352832.0,4786,2275.385601495,1746461292.1928596,47.04426574707031
38072,0.9776462316513062,29.463542938232422,0.017578125,1.0,0.29423022270202637,4790,0.4303385615348816,0.6106594204902649,-1.0093507766723633,1.4900978803634644,7357440.0,4789,2276.77262543,1746461293.5798874,47.04426574707031
38096,1.0101096630096436,29.222658157348633,0.017578125,1.0,0.3196974992752075,4793,0.4394531548023224,0.6106594204902649,-1.038552165031433,1.4900978803634644,7362048.0,4792,2278.159866274,1746461294.9671643,47.04426574707031
38232,0.9426581263542175,29.16927146911621,0.01888020895421505,1.0,0.3804299831390381,4810,0.3736979365348816,0.6106594204902649,-1.0574963092803955,1.4900978803634644,7388160.0,4809,2286.027422155,1746461302.8347247,47.04426574707031
38248,0.9305731654167175,28.82747459411621,0.01953125186264515,1.0,0.372435063123703,4812,0.3587239682674408,0.6106594204902649,-1.0574262142181396,1.4900978803634644,7391232.0,4811,2286.953378811,1746461303.7606595,47.04426574707031
38560,0.9748396873474121,27.91927146911621,0.017578125,1.0,0.2891208529472351,4851,0.4147135615348816,0.6106594204902649,-1.0165104866027832,1.4900978803634644,7451136.0,4850,2304.99434486,1746461321.8016226,47.04426574707031
38752,0.9744433760643005,29.472658157348633,0.01692708395421505,1.0,0.2706437110900879,4875,0.3945312798023224,0.6677908897399902,-1.0230544805526733,1.5648030042648315,7488000.0,4874,2316.222392121,1746461333.0296946,44.81281661987305
38776,0.7819016575813293,27.539064407348633,0.015625,1.0,0.2741934061050415,4878,0.3014323115348816,0.6677908897399902,-1.0501842498779297,1.5648030042648315,7492608.0,4877,2317.609775143,1746461334.4170773,44.81281661987305
38848,0.8215543627738953,29.492189407348633,0.0162760429084301,1.0,0.2866341471672058,4887,0.3001302182674408,0.6677908897399902,-1.0634385347366333,1.5648030042648315,7506432.0,4886,2321.778984811,1746461338.5862908,44.81281661987305
38880,0.915543794631958,26.470705032348633,0.0162760429084301,1.0,0.2786789834499359,4891,0.3886719048023224,0.6677908897399902,-1.0243303775787354,1.5648030042648315,7512576.0,4890,2323.628831052,1746461340.436135,44.81281661987305
38896,1.068699598312378,29.108074188232422,0.01692708395421505,1.0,0.275942325592041,4893,0.4583333432674408,0.6677908897399902,-1.0125598907470703,1.5648030042648315,7515648.0,4892,2324.552721036,1746461341.3600113,44.81281661987305
38944,0.8549396991729736,27.670574188232422,0.017578125,1.0,0.37474673986434937,4899,0.3437500298023224,0.6677908897399902,-1.0117117166519165,1.5648030042648315,7524864.0,4898,2327.332984742,1746461344.1402767,44.81281661987305
39208,0.9191543459892273,28.44466209411621,0.0182291679084301,1.0,0.3523157835006714,4932,0.3756510615348816,0.6677908897399902,-1.0687685012817383,1.5648030042648315,7575552.0,4931,2342.602878611,1746461359.4101605,44.81281661987305
39256,1.0995545387268066,29.856121063232422,0.017578125,1.0,0.2635461390018463,4938,0.51171875,0.6677908897399902,-1.0233631134033203,1.5648030042648315,7584768.0,4937,2345.376975167,1746461362.184227,44.81281661987305
39504,1.0601203441619873,28.90950584411621,0.017578125,1.0,0.3042755126953125,4969,0.4563802182674408,0.6677908897399902,-1.0447235107421875,1.5648030042648315,7632384.0,4968,2359.717188844,1746461376.5245104,44.81281661987305
39848,0.9489009976387024,29.398439407348633,0.017578125,1.0,0.30056965351104736,5012,0.4010416865348816,0.6677908897399902,-1.0239486694335938,1.5648030042648315,7698432.0,5011,2379.612509473,1746461396.4197695,44.81281661987305
39992,1.0186914205551147,26.97591209411621,0.01888020895421505,1.0,0.27751079201698303,5030,0.4479166865348816,0.6677908897399902,-1.0959932804107666,1.5648030042648315,7726080.0,5029,2387.943345625,1746461404.750614,44.81281661987305
40184,0.9295090436935425,28.117839813232422,0.017578125,1.0,0.2403917908668518,5054,0.3997395932674408,0.6677908897399902,-1.0327657461166382,1.5648030042648315,7762944.0,5053,2399.045846818,1746461415.8531144,44.81281661987305
40440,0.9667384624481201,28.49934959411621,0.01692708395421505,1.0,0.26185768842697144,5086,0.4069010615348816,0.6677908897399902,-1.0266486406326294,1.5648030042648315,7812096.0,5085,2413.856133513,1746461430.6634545,44.81281661987305
40784,1.028679609298706,29.35872459411621,0.0162760429084301,1.0,0.31434088945388794,5129,0.4290364682674408,0.6677908897399902,-0.9876235723495483,1.5648030042648315,7878144.0,5128,2433.747255731,1746461450.5545328,44.81281661987305
40888,0.9693936705589294,30.324220657348633,0.01692708395421505,1.0,0.26596561074256897,5142,0.3652344048023224,0.6677908897399902,-0.9187295436859131,1.5648030042648315,7898112.0,5141,2439.803879571,1746461456.6111708,44.81281661987305
40904,0.8352535963058472,27.96419334411621,0.017578125,1.0,0.2748919725418091,5144,0.3248698115348816,0.6677908897399902,-0.981389582157135,1.5648030042648315,7901184.0,5143,2440.732268084,1746461457.539555,44.81281661987305
41000,0.9452062249183655,29.36653709411621,0.0182291679084301,1.0,0.2604944109916687,5156,0.4251302182674408,0.6677908897399902,-0.9525661468505859,1.5648030042648315,7919616.0,5155,2446.279929921,1746461463.0871708,44.81281661987305
41152,0.9639648199081421,28.603517532348633,0.01888020895421505,1.0,0.30786895751953125,5175,0.4147135615348816,0.6677908897399902,-0.988466739654541,1.5648030042648315,7948800.0,5174,2455.074890852,1746461471.8821645,44.81281661987305
41192,0.9154103994369507,29.400392532348633,0.0162760429084301,1.0,0.2734073996543884,5180,0.3652344048023224,0.6677908897399902,-0.9434168338775635,1.5648030042648315,7956480.0,5179,2457.389667029,1746461474.1966991,44.81281661987305
41208,0.8947288990020752,28.86067771911621,0.01692708395421505,1.0,0.2577114999294281,5182,0.3430989682674408,0.6677908897399902,-0.9999614357948303,1.5648030042648315,7959552.0,5181,2458.31465073,1746461475.1219213,44.81281661987305
41248,0.8839779496192932,27.480470657348633,0.017578125,1.0,0.3036050796508789,5187,0.3548177182674408,0.6677908897399902,-1.0150866508483887,1.5648030042648315,7967232.0,5186,2460.630156004,1746461477.4374413,44.81281661987305
41328,0.8752251863479614,30.40169334411621,0.01692708395421505,1.0,0.3091169595718384,5197,0.3300781548023224,0.6677908897399902,-1.026108741760254,1.5648030042648315,7982592.0,5196,2465.256949836,1746461482.0642538,44.81281661987305
41344,0.9458693861961365,29.613933563232422,0.01692708395421505,1.0,0.2930859327316284,5199,0.3925781548023224,0.6677908897399902,-1.0051276683807373,1.5648030042648315,7985664.0,5198,2466.18174962,1746461482.9890497,44.81281661987305
41432,0.8664433360099792,27.125001907348633,0.0182291679084301,1.0,0.3221220374107361,5210,0.3723958432674408,0.5984042882919312,-1.0470565557479858,1.473150372505188,8002560.0,5209,2471.390308783,1746461488.1975482,46.49113845825195
41672,0.7629938721656799,27.326824188232422,0.01888020895421505,1.0,0.29784542322158813,5240,0.2727864682674408,0.5984042882919312,-1.03010892868042,1.473150372505188,8048640.0,5239,2485.266955763,1746461502.074219,46.49113845825195
42000,0.9111179709434509,28.656251907348633,0.017578125,1.0,0.2560499608516693,5281,0.3808594048023224,0.5984042882919312,-1.010653018951416,1.473150372505188,8111616.0,5280,2504.223985853,1746461521.0313008,46.49113845825195
42176,0.8722962141036987,29.367189407348633,0.01692708395421505,1.0,0.3860945701599121,5303,0.3404948115348816,0.5984042882919312,-1.003762125968933,1.473150372505188,8145408.0,5302,2514.405817386,1746461531.2131014,46.49113845825195
42184,1.2107468843460083,28.242189407348633,0.01888020895421505,1.0,0.3310762047767639,5304,0.5696614980697632,0.5984042882919312,-0.9737851619720459,1.473150372505188,8146944.0,5303,2514.868199846,1746461531.6755075,46.49113845825195
42200,0.8521884083747864,28.83724021911621,0.01888020895421505,1.0,0.28630921244621277,5306,0.3085937798023224,0.5984042882919312,-0.9629660844802856,1.473150372505188,8150016.0,5305,2515.793146668,1746461532.600431,46.49113845825195
42304,0.9209679365158081,28.75911521911621,0.017578125,1.0,0.28204286098480225,5319,0.3756510615348816,0.5984042882919312,-0.96638023853302,1.473150372505188,8169984.0,5318,2521.811926729,1746461538.61922,46.49113845825195
42400,1.0796685218811035,30.342449188232422,0.014322916977107525,1.0,0.30253350734710693,5331,0.4817708730697632,0.5984042882919312,-0.92121422290802,1.473150372505188,8188416.0,5330,2527.364993888,1746461544.172285,46.49113845825195
42520,1.0493007898330688,29.78841209411621,0.01888020895421505,1.0,0.2788778245449066,5346,0.4563802182674408,0.5984042882919312,-0.9459393620491028,1.473150372505188,8211456.0,5345,2534.300052836,1746461551.107357,46.49113845825195
42616,0.9469154477119446,27.55989646911621,0.015625,1.0,0.33932989835739136,5358,0.4134114682674408,0.5984042882919312,-0.9735945463180542,1.473150372505188,8229888.0,5357,2539.851032803,1746461556.6583242,46.49113845825195
42648,1.1056946516036987,29.351564407348633,0.0182291679084301,1.0,0.27881163358688354,5362,0.5045573115348816,0.5984042882919312,-0.95345538854599,1.473150372505188,8236032.0,5361,2541.70101257,1746461558.5082867,46.49113845825195
42728,1.0696779489517212,29.199871063232422,0.0162760429084301,1.0,0.2706964612007141,5372,0.4921875298023224,0.5984042882919312,-1.009095549583435,1.473150372505188,8251392.0,5371,2546.324806013,1746461563.1320634,46.49113845825195
42736,0.8335641026496887,27.10091209411621,0.01888020895421505,1.0,0.2824440598487854,5373,0.3261719048023224,0.5984042882919312,-1.0191718339920044,1.473150372505188,8252928.0,5372,2546.787253215,1746461563.5945241,46.49113845825195
42744,0.9259271621704102,27.574220657348633,0.0182291679084301,1.0,0.2690546214580536,5374,0.3945312798023224,0.5984042882919312,-0.992663562297821,1.473150372505188,8254464.0,5373,2547.249883382,1746461564.0571613,46.49113845825195
42816,1.1317754983901978,29.393230438232422,0.01692708395421505,1.0,0.28365471959114075,5383,0.5358073115348816,0.5984042882919312,-0.9391248226165771,1.473150372505188,8268288.0,5382,2551.417219329,1746461568.2245138,46.49113845825195
42896,0.8956041932106018,29.154298782348633,0.01692708395421505,1.0,0.30550307035446167,5393,0.3580729365348816,0.5984042882919312,-0.9477928876876831,1.473150372505188,8283648.0,5392,2556.041084408,1746461572.848395,46.49113845825195
43232,0.9523977041244507,29.605470657348633,0.0162760429084301,1.0,0.31504935026168823,5435,0.3860677182674408,0.5984042882919312,-0.9829274415969849,1.473150372505188,8348160.0,5434,2575.477009381,1746461592.2843158,46.49113845825195
43344,0.8183759450912476,29.24153709411621,0.01888020895421505,1.0,0.39522626996040344,5449,0.28515625,0.5984042882919312,-0.9753611087799072,1.473150372505188,8369664.0,5448,2581.960644891,1746461598.767917,46.49113845825195
43440,0.8243473768234253,28.490236282348633,0.01692708395421505,1.0,0.2967708706855774,5461,0.2923177182674408,0.5984042882919312,-0.9024398326873779,1.473150372505188,8388096.0,5460,2587.510742989,1746461604.31802,46.49113845825195
43464,0.8100255727767944,28.82161521911621,0.017578125,1.0,0.2913821041584015,5464,0.2669270932674408,0.5984042882919312,-0.8884140253067017,1.473150372505188,8392704.0,5463,2588.898265515,1746461605.7055538,46.49113845825195
43528,1.0328015089035034,30.445314407348633,0.017578125,1.0,0.28066831827163696,5472,0.4335937798023224,0.5984042882919312,-0.9115515947341919,1.473150372505188,8404992.0,5471,2592.598413643,1746461609.4056852,46.49113845825195
43560,1.1158742904663086,28.90169334411621,0.01692708395421505,1.0,0.2578069567680359,5476,0.5032552480697632,0.5984042882919312,-0.8802651166915894,1.473150372505188,8411136.0,5475,2594.44827201,1746461611.2555225,46.49113845825195
43712,0.9681000113487244,29.44270896911621,0.0162760429084301,1.0,0.2788980007171631,5495,0.4127604365348816,0.5984042882919312,-0.9383829832077026,1.473150372505188,8440320.0,5494,2603.238586417,1746461620.0458913,46.49113845825195
43944,0.9569031000137329,29.51106834411621,0.01888020895421505,1.0,0.24138617515563965,5524,0.3750000298023224,0.5984042882919312,-0.9056820869445801,1.473150372505188,8484864.0,5523,2616.660973115,1746461633.4682868,46.49113845825195
44160,1.0887787342071533,30.43489646911621,0.0162760429084301,1.0,0.31409093737602234,5551,0.4772135615348816,0.6476684212684631,-0.9518330693244934,1.5349209308624268,8526336.0,5550,2629.278828604,1746461646.0861173,45.724525451660156
44184,0.8657782077789307,29.56184959411621,0.0162760429084301,1.0,0.2592547833919525,5554,0.3313802182674408,0.6476684212684631,-0.986470103263855,1.5349209308624268,8530944.0,5553,2630.670546355,1746461647.4778304,45.724525451660156
44216,1.0680731534957886,28.265626907348633,0.01692708395421505,1.0,0.24434524774551392,5558,0.4615885615348816,0.6476684212684631,-1.0109580755233765,1.5349209308624268,8537088.0,5557,2632.520966333,1746461649.3282716,45.724525451660156
44240,1.1971355676651,28.759767532348633,0.017578125,1.0,0.2424342930316925,5561,0.556640625,0.6476684212684631,-1.0240709781646729,1.5349209308624268,8541696.0,5560,2633.952634997,1746461650.7598927,45.724525451660156
44336,0.9494507312774658,28.57942771911621,0.017578125,1.0,0.2902369201183319,5573,0.4062500298023224,0.6476684212684631,-0.9802125692367554,1.5349209308624268,8560128.0,5572,2639.502817905,1746461656.310118,45.724525451660156
44352,1.0020484924316406,29.57161521911621,0.0182291679084301,1.0,0.2582321763038635,5575,0.4179687798023224,0.6476684212684631,-0.9572006464004517,1.5349209308624268,8563200.0,5574,2640.434625428,1746461657.2418704,45.724525451660156
44584,1.0182348489761353,29.182292938232422,0.01692708395421505,1.0,0.21970918774604797,5604,0.4427083432674408,0.6476684212684631,-0.9651790857315063,1.5349209308624268,8607744.0,5603,2653.848532386,1746461670.6558251,45.724525451660156
44592,1.0976375341415405,29.671876907348633,0.01888020895421505,1.0,0.2393120974302292,5605,0.505859375,0.6476684212684631,-1.0026530027389526,1.5349209308624268,8609280.0,5604,2654.311228077,1746461671.118505,45.724525451660156
44616,0.9529374241828918,28.17317771911621,0.0182291679084301,1.0,0.23382820188999176,5608,0.4231770932674408,0.6476684212684631,-0.9281166791915894,1.5349209308624268,8613888.0,5607,2655.700005313,1746461672.5072982,45.724525451660156
44640,1.0580179691314697,29.015626907348633,0.01888020895421505,1.0,0.23556917905807495,5611,0.4713541865348816,0.6476684212684631,-0.9560316801071167,1.5349209308624268,8618496.0,5610,2657.088088428,1746461673.8953936,45.724525451660156
44880,0.8887506127357483,27.931642532348633,0.01888020895421505,1.0,0.23481765389442444,5641,0.3593750298023224,0.6476684212684631,-0.9562523365020752,1.5349209308624268,8664576.0,5640,2670.961679908,1746461687.7689574,45.724525451660156
44888,1.0915313959121704,27.209636688232422,0.0201822929084301,1.0,0.2158249020576477,5642,0.4947916865348816,0.6476684212684631,-0.9330335259437561,1.5349209308624268,8666112.0,5641,2671.424137489,1746461688.2314112,45.724525451660156
45264,1.1844152212142944,29.228517532348633,0.017578125,1.0,0.23703135550022125,5689,0.5520833730697632,0.6476684212684631,-1.0025253295898438,1.5349209308624268,8738304.0,5688,2693.173434976,1746461709.980709,45.724525451660156
45280,0.8307663202285767,27.802736282348633,0.0182291679084301,1.0,0.23126274347305298,5691,0.3365885615348816,0.6476684212684631,-0.9637525081634521,1.5349209308624268,8741376.0,5690,2694.098085358,1746461710.9053955,45.724525451660156
45288,1.1613225936889648,29.990886688232422,0.017578125,1.0,0.22124075889587402,5692,0.5358073115348816,0.6476684212684631,-0.9779028296470642,1.5349209308624268,8742912.0,5691,2694.560543891,1746461711.3678408,45.724525451660156
45392,1.0933665037155151,29.61067771911621,0.017578125,1.0,0.2350970208644867,5705,0.4837239980697632,0.6476684212684631,-0.9518468379974365,1.5349209308624268,8762880.0,5704,2700.579611832,1746461717.3868964,45.724525451660156
45496,1.0422389507293701,29.068361282348633,0.017578125,1.0,0.2255977988243103,5718,0.4772135615348816,0.6476684212684631,-0.9431305527687073,1.5349209308624268,8782848.0,5717,2706.601406264,1746461723.4086962,45.724525451660156
45584,0.9787243604660034,28.136720657348633,0.01497395895421505,1.0,0.20380565524101257,5729,0.4127604365348816,0.6476684212684631,-0.94195556640625,1.5349209308624268,8799744.0,5728,2711.692724861,1746461728.4999826,45.724525451660156
45712,0.9997221231460571,27.518230438232422,0.017578125,1.0,0.2825990915298462,5745,0.4316406548023224,0.6476684212684631,-0.9524238705635071,1.5349209308624268,8824320.0,5744,2719.093039212,1746461735.900341,45.724525451660156
46208,0.9689434766769409,28.32552146911621,0.0162760429084301,1.0,0.254103422164917,5807,0.4290364682674408,0.6476684212684631,-0.9810770750045776,1.5349209308624268,8919552.0,5806,2747.791571038,1746461764.5986583,45.724525451660156
46528,1.0560153722763062,28.46028709411621,0.0182291679084301,1.0,0.24258962273597717,5847,0.4772135615348816,0.6476684212684631,-0.917798638343811,1.5349209308624268,8980992.0,5846,2766.328449752,1746461783.1357086,45.724525451660156
46536,1.0357801914215088,27.96224021911621,0.01888020895421505,1.0,0.25366267561912537,5848,0.4531250298023224,0.6476684212684631,-0.886444091796875,1.5349209308624268,8982528.0,5847,2766.7934317,1746461783.6006224,45.724525451660156
46648,0.9968717098236084,29.018230438232422,0.0182291679084301,1.0,0.2474653124809265,5862,0.4179687798023224,0.7144067883491516,-0.9397060871124268,1.6197477579116821,9004032.0,5861,2773.405852817,1746461790.2129357,44.63644027709961
46744,0.9341168403625488,29.15169334411621,0.0182291679084301,1.0,0.27042436599731445,5874,0.3886719048023224,0.7144067883491516,-0.9456777572631836,1.6197477579116821,9022464.0,5873,2778.967437891,1746461795.77455,44.63644027709961
46800,0.9956149458885193,30.158855438232422,0.0162760429084301,1.0,0.2651437520980835,5881,0.4283854365348816,0.7144067883491516,-0.9485266804695129,1.6197477579116821,9033216.0,5880,2782.210307604,1746461799.0173976,44.63644027709961
47064,0.8453123569488525,27.477214813232422,0.017578125,1.0,0.270549476146698,5914,0.3151041865348816,0.7144067883491516,-0.9566357731819153,1.6197477579116821,9083904.0,5913,2797.501456281,1746461814.308564,44.63644027709961
47144,1.093487024307251,28.811199188232422,0.0182291679084301,1.0,0.23362946510314941,5924,0.4967448115348816,0.7144067883491516,-0.9744874835014343,1.6197477579116821,9099264.0,5923,2802.132366946,1746461818.939634,44.63644027709961
47168,0.9446337223052979,29.64388084411621,0.0182291679084301,1.0,0.24428610503673553,5927,0.3932291865348816,0.7144067883491516,-0.9334912300109863,1.6197477579116821,9103872.0,5926,2803.518574243,1746461820.325857,44.63644027709961
47352,0.8197057247161865,28.584636688232422,0.017578125,1.0,0.3476874530315399,5950,0.3105469048023224,0.7144067883491516,-0.8872610926628113,1.6197477579116821,9139200.0,5949,2814.159049601,1746461830.966364,44.63644027709961
47432,1.0414751768112183,27.40559959411621,0.017578125,1.0,0.2430461347103119,5960,0.4615885615348816,0.7144067883491516,-0.8499093055725098,1.6197477579116821,9154560.0,5959,2818.785076479,1746461835.5923433,44.63644027709961
47672,1.0487629175186157,28.94466209411621,0.01692708395421505,1.0,0.30710214376449585,5990,0.4537760615348816,0.7144067883491516,-0.949902355670929,1.6197477579116821,9200640.0,5989,2832.707603731,1746461849.4710555,44.63644027709961
47960,0.9106810688972473,29.394533157348633,0.01692708395421505,1.0,0.24551329016685486,6026,0.3463541865348816,0.7144067883491516,-1.0202360153198242,1.6197477579116821,9255936.0,6025,2849.366404161,1746461866.173677,44.63644027709961
48112,0.8544715642929077,29.176433563232422,0.017578125,1.0,0.21038593351840973,6045,0.3111979365348816,0.7144067883491516,-0.9739073514938354,1.6197477579116821,9285120.0,6044,2858.15936286,1746461874.9666307,44.63644027709961
48416,0.9376671314239502,27.97395896911621,0.01888020895421505,1.0,0.24694500863552094,6083,0.3919270932674408,0.7144067883491516,-1.0210909843444824,1.6197477579116821,9343488.0,6082,2875.756438488,1746461892.5636516,44.63644027709961
48552,1.0097743272781372,27.795574188232422,0.01953125186264515,1.0,0.22641605138778687,6100,0.4192708432674408,0.7144067883491516,-1.0175811052322388,1.6197477579116821,9369600.0,6099,2883.631884843,1746461900.4390638,44.63644027709961
48616,1.1100184917449951,29.554689407348633,0.0182291679084301,1.0,0.2494942545890808,6108,0.4973958730697632,0.7144067883491516,-1.0799098014831543,1.6197477579116821,9381888.0,6107,2887.332371001,1746461904.139622,44.63644027709961
48840,1.0370806455612183,27.561199188232422,0.01953125186264515,1.0,0.23038902878761292,6136,0.4505208432674408,0.7144067883491516,-1.0140900611877441,1.6197477579116821,9424896.0,6135,2900.287710674,1746461917.0949512,44.63644027709961
48872,0.9235378503799438,29.10481834411621,0.0182291679084301,1.0,0.2443196177482605,6140,0.3632812798023224,0.7144067883491516,-1.035146951675415,1.6197477579116821,9431040.0,6139,2902.137282083,1746461918.9445176,44.63644027709961
48896,0.9390707015991211,28.792970657348633,0.01692708395421505,1.0,0.24383586645126343,6143,0.3880208432674408,0.7144067883491516,-1.0065690279006958,1.6197477579116821,9435648.0,6142,2903.526848216,1746461920.3341324,44.63644027709961
48904,1.015644907951355,27.627605438232422,0.0162760429084301,1.0,0.24485749006271362,6144,0.4511719048023224,0.7144067883491516,-1.0365808010101318,1.6197477579116821,9437184.0,6143,2903.988788719,1746461920.7960727,44.63644027709961
49024,0.9715166091918945,28.98763084411621,0.01888020895421505,1.0,0.3409038782119751,6159,0.3958333432674408,0.7144067883491516,-1.1050844192504883,1.6197477579116821,9460224.0,6158,2910.938455602,1746461927.7457526,44.63644027709961
49040,0.8682494759559631,28.531902313232422,0.01692708395421505,1.0,0.2874153256416321,6161,0.3203125298023224,0.7144067883491516,-1.0884590148925781,1.6197477579116821,9463296.0,6160,2911.862661652,1746461928.6699488,44.63644027709961
49136,0.8191938400268555,29.672527313232422,0.01692708395421505,1.0,0.2282586693763733,6173,0.2936198115348816,0.7144067883491516,-0.9710626602172852,1.6197477579116821,9481728.0,6172,2917.410917685,1746461934.218205,44.63644027709961
49144,0.9158585071563721,28.44075584411621,0.0182291679084301,1.0,0.2567199468612671,6174,0.3587239682674408,0.7144067883491516,-1.0055606365203857,1.6197477579116821,9483264.0,6173,2917.87321888,1746461934.6805284,44.63644027709961
49368,0.6763938069343567,28.584636688232422,0.017578125,1.0,0.26596617698669434,6202,0.2018229216337204,0.6691729426383972,-1.0488169193267822,1.5563653707504272,9526272.0,6201,2930.943894649,1746461947.751188,43.842105865478516
49528,0.9178466796875,27.875001907348633,0.0182291679084301,1.0,0.23117458820343018,6222,0.3821614682674408,0.6691729426383972,-1.1383216381072998,1.5563653707504272,9556992.0,6221,2940.188967618,1746461956.9962568,43.842105865478516
49584,0.9957728385925293,28.81770896911621,0.0201822929084301,1.0,0.35840582847595215,6229,0.4127604365348816,0.6691729426383972,-1.0704281330108643,1.5563653707504272,9567744.0,6228,2943.425641076,1746461960.2329245,43.842105865478516
49592,0.9448135495185852,30.058595657348633,0.017578125,1.0,0.3410000801086426,6230,0.3671875298023224,0.6691729426383972,-1.1138546466827393,1.5563653707504272,9569280.0,6229,2943.88786802,1746461960.6951642,43.842105865478516
49664,1.1472432613372803,29.045574188232422,0.0162760429084301,1.0,0.3178838789463043,6239,0.53125,0.6691729426383972,-1.0950348377227783,1.5563653707504272,9583104.0,6238,2948.046851125,1746461964.854156,43.842105865478516
49672,1.0275589227676392,29.229167938232422,0.0182291679084301,1.0,0.2753291130065918,6240,0.4479166865348816,0.6691729426383972,-1.073110818862915,1.5563653707504272,9584640.0,6239,2948.509478926,1746461965.3167768,43.842105865478516
49744,1.0822367668151855,30.562501907348633,0.01888020895421505,1.0,0.2303423285484314,6249,0.4967448115348816,0.6691729426383972,-1.0847052335739136,1.5563653707504272,9598464.0,6248,2952.667962287,1746461969.475257,43.842105865478516
50136,1.1189802885055542,28.152345657348633,0.0182291679084301,1.0,0.26327499747276306,6298,0.5182291865348816,0.6691729426383972,-1.08799409866333,1.5563653707504272,9673728.0,6297,2975.337570887,1746461992.144869,43.842105865478516
50144,1.1069635152816772,28.68880271911621,0.0182291679084301,1.0,0.29314494132995605,6299,0.505859375,0.6691729426383972,-1.081121563911438,1.5563653707504272,9675264.0,6298,2975.799886635,1746461992.6070132,43.842105865478516
50232,1.0355327129364014,28.014324188232422,0.01953125186264515,1.0,0.34914302825927734,6310,0.4361979365348816,0.6691729426383972,-1.150211215019226,1.5563653707504272,9692160.0,6309,2980.891494162,1746461997.6987817,43.842105865478516
50512,1.1301605701446533,29.484376907348633,0.017578125,1.0,0.25440096855163574,6345,0.5006510615348816,0.6691729426383972,-1.1609487533569336,1.5563653707504272,9745920.0,6344,2997.073255634,1746462013.880522,43.842105865478516
50520,1.1220273971557617,29.510417938232422,0.017578125,1.0,0.2538850009441376,6346,0.5234375,0.6691729426383972,-1.0890121459960938,1.5563653707504272,9747456.0,6345,2997.535452757,1746462014.3427405,43.842105865478516
50536,1.0224095582962036,29.654949188232422,0.01692708395421505,1.0,0.23003175854682922,6348,0.4277344048023224,0.6691729426383972,-1.0878698825836182,1.5563653707504272,9750528.0,6347,2998.460595467,1746462015.2678916,43.842105865478516
50568,1.0160303115844727,28.90364646911621,0.01953125186264515,1.0,0.2627792954444885,6352,0.4114583432674408,0.6691729426383972,-1.127418041229248,1.5563653707504272,9756672.0,6351,3000.309227283,1746462017.1165206,43.842105865478516
50744,1.133938193321228,29.08333396911621,0.01888020895421505,1.0,0.23139330744743347,6374,0.5065104365348816,0.6691729426383972,-1.1591644287109375,1.5563653707504272,9790464.0,6373,3010.482960666,1746462027.2902653,43.842105865478516
50912,1.2058074474334717,27.71028709411621,0.017578125,1.0,0.25571849942207336,6395,0.5638021230697632,0.6691729426383972,-1.058768630027771,1.5563653707504272,9822720.0,6394,3020.192560086,1746462036.9998581,43.842105865478516
51144,0.9007582664489746,27.860027313232422,0.01888020895421505,1.0,0.2785613238811493,6424,0.3567708432674408,0.6691729426383972,-1.1621100902557373,1.5563653707504272,9867264.0,6423,3033.707124075,1746462050.5144086,43.842105865478516
