test_returned_episode,test_returned_episode_lengths,update_steps,returned_won_episode,test_returned_episode_returns,loss,grad_steps,returned_episode_returns,_step,test_returned_won_episode,_runtime,env_step,_timestamp,returned_episode,qvals,returned_episode_lengths
1.0,18.44333267211914,3188,0.0514322929084301,0.9752892851829529,1.0330532789230347,25256,0.6889324188232422,3187,0.16333332657814026,1487.416929404,4896768.0,1746173320.8781629,0.0488281287252903,-2.281257152557373,15.935547828674316
1.0,18.44333267211914,3189,0.0904947966337204,0.9752892851829529,1.002260446548462,25264,0.7404120564460754,3188,0.16333332657814026,1487.879274129,4898304.0,1746173321.3403606,0.0481770858168602,-2.294449806213379,16.01106834411621
1.0,18.44333267211914,3201,0.1152343824505806,0.9752892851829529,0.8170005679130554,25360,0.7891691327095032,3200,0.16333332657814026,1493.291274607,4916736.0,1746173326.7525375,0.0449218787252903,-2.4053421020507812,17.008464813232422
1.0,18.44333267211914,3210,0.1126302108168602,0.9752892851829529,0.9199122190475464,25432,0.7918088436126709,3209,0.16333332657814026,1497.354150528,4930560.0,1746173330.8153539,0.0449218787252903,-2.4628803730010986,17.545574188232422
1.0,18.44333267211914,3213,0.068359375,0.9752892851829529,0.7838462591171265,25456,0.7106061577796936,3212,0.16333332657814026,1498.705674343,4935168.0,1746173332.1669126,0.0527343787252903,-2.53001070022583,15.214844703674316
1.0,18.44333267211914,3232,0.06640625,0.9752892851829529,0.7099863886833191,25608,0.7056582570075989,3231,0.16333332657814026,1507.282735753,4964352.0,1746173340.7439952,0.0507812537252903,-2.395759105682373,15.787761688232422
1.0,19.738506317138672,3266,0.0527343787252903,1.0380116701126099,0.5602576732635498,25880,0.7026516199111938,3265,0.2083469182252884,1522.734112441,5016576.0,1746173356.1953516,0.0494791679084301,-2.5223405361175537,15.942708969116211
1.0,19.738506317138672,3289,0.0690104216337204,1.0380116701126099,0.6087539792060852,26064,0.7054452896118164,3288,0.2083469182252884,1533.142755082,5051904.0,1746173366.604009,0.0507812537252903,-2.6361653804779053,15.708985328674316
1.0,19.738506317138672,3298,0.0813802108168602,1.0380116701126099,0.7634263038635254,26136,0.7284210324287415,3297,0.2083469182252884,1537.198033556,5065728.0,1746173370.6592927,0.0514322929084301,-2.7338736057281494,15.132162094116211
1.0,19.738506317138672,3332,0.0774739608168602,1.0380116701126099,1.012362003326416,26408,0.7408263087272644,3331,0.2083469182252884,1552.532183178,5117952.0,1746173385.993397,0.0462239608168602,-2.710630416870117,16.55794334411621
1.0,19.738506317138672,3351,0.0768229216337204,1.0380116701126099,0.8631937503814697,26560,0.7272610068321228,3350,0.2083469182252884,1561.093452319,5147136.0,1746173394.5546958,0.0527343787252903,-2.875316619873047,15.203125953674316
1.0,19.738506317138672,3356,0.0781250074505806,1.0380116701126099,0.9201828241348267,26600,0.7257577776908875,3355,0.2083469182252884,1563.347311512,5154816.0,1746173396.8085485,0.0540364608168602,-2.820629119873047,15.336589813232422
1.0,19.738506317138672,3361,0.0696614608168602,1.0380116701126099,0.8829550743103027,26640,0.7158855199813843,3360,0.2083469182252884,1565.600125145,5162496.0,1746173399.0613568,0.0514322929084301,-2.778186798095703,15.451172828674316
1.0,19.738506317138672,3378,0.0618489608168602,1.0380116701126099,1.0064777135849,26776,0.705966055393219,3377,0.2083469182252884,1573.279270626,5188608.0,1746173406.7405198,0.0520833358168602,-2.8603851795196533,15.421875953674316
1.0,19.738506317138672,3407,0.1093750074505806,1.0380116701126099,1.3432857990264893,27008,0.7660630941390991,3406,0.2083469182252884,1586.356087552,5233152.0,1746173419.8173327,0.0527343787252903,-3.2197327613830566,15.427083969116211
1.0,19.738506317138672,3418,0.0501302108168602,1.0380116701126099,1.3562434911727905,27096,0.7053504586219788,3417,0.2083469182252884,1591.308094167,5250048.0,1746173424.7693427,0.0507812537252903,-3.1938672065734863,15.522787094116211
1.0,19.738506317138672,3450,0.130859375,1.0380116701126099,0.8995159864425659,27352,0.8064631819725037,3449,0.2083469182252884,1605.762366347,5299200.0,1746173439.2236154,0.0462239608168602,-3.0297319889068604,16.801433563232422
1.0,19.738506317138672,3455,0.1445312649011612,1.0380116701126099,0.895071804523468,27392,0.8399385809898376,3454,0.2083469182252884,1608.014322322,5306880.0,1746173441.4755678,0.0462239608168602,-3.003075122833252,17.171875
1.0,19.738506317138672,3470,0.0989583358168602,1.0380116701126099,0.8515453338623047,27512,0.7806345820426941,3469,0.2083469182252884,1614.805142114,5329920.0,1746173448.2663932,0.0468750037252903,-2.903271198272705,16.849609375
1.0,19.738506317138672,3478,0.2194010466337204,1.0380116701126099,1.0219581127166748,27576,0.9161933064460754,3477,0.2083469182252884,1618.413798954,5342208.0,1746173451.8750603,0.0468750037252903,-2.930450916290283,16.986980438232422
1.0,19.738506317138672,3503,0.1510416716337204,1.0380116701126099,0.8611220121383667,27776,0.8167614340782166,3502,0.2083469182252884,1629.692764757,5380608.0,1746173463.15399,0.0507812537252903,-3.246300220489502,15.613282203674316
1.0,19.738506317138672,3508,0.0774739608168602,1.0380116701126099,0.8842372298240662,27816,0.7383996844291687,3507,0.2083469182252884,1631.947255064,5388288.0,1746173465.4085176,0.0507812537252903,-3.190925121307373,15.482422828674316
1.0,19.738506317138672,3515,0.0735677108168602,1.0380116701126099,0.8017356395721436,27872,0.7343751788139343,3514,0.2083469182252884,1635.103511296,5399040.0,1746173468.5647504,0.0507812537252903,-3.3180322647094727,15.501954078674316
1.0,19.738506317138672,3529,0.0807291716337204,1.0380116701126099,0.8174492120742798,27984,0.7393467426300049,3528,0.2083469182252884,1641.417795852,5420544.0,1746173474.879037,0.0507812537252903,-3.3886258602142334,15.729167938232422
1.0,19.738506317138672,3534,0.0592447929084301,1.0380116701126099,0.7844177484512329,28024,0.7037051320075989,3533,0.2083469182252884,1643.670976813,5428224.0,1746173477.132222,0.0520833358168602,-3.3755269050598145,15.259115219116211
1.0,19.738506317138672,3535,0.0898437574505806,1.0380116701126099,0.8739474415779114,28032,0.7393585443496704,3534,0.2083469182252884,1644.137307908,5429760.0,1746173477.598399,0.0501302108168602,-3.3451919555664062,15.528646469116211
1.0,19.738506317138672,3546,0.0813802108168602,1.0380116701126099,0.7659552097320557,28120,0.7386009693145752,3545,0.2083469182252884,1649.103468191,5446656.0,1746173482.5647175,0.0514322929084301,-3.574047088623047,15.359375953674316
1.0,19.738506317138672,3549,0.0319010429084301,1.0380116701126099,0.7609288096427917,28144,0.6745266318321228,3548,0.2083469182252884,1650.460677851,5451264.0,1746173483.9215202,0.0514322929084301,-3.563126564025879,15.162760734558105
1.0,19.738506317138672,3569,0.1022135466337204,1.0380116701126099,0.784565806388855,28304,0.7563092708587646,3568,0.2083469182252884,1659.478056338,5481984.0,1746173492.9392753,0.0507812537252903,-3.532451629638672,15.420574188232422
1.0,19.738506317138672,3572,0.0970052108168602,1.0380116701126099,0.8279953002929688,28328,0.7352510690689087,3571,0.2083469182252884,1660.835752169,5486592.0,1746173494.2970037,0.0527343787252903,-3.475674629211426,15.150391578674316
1.0,18.832149505615234,3585,0.0891927108168602,1.018294334411621,0.7257356643676758,28432,0.7384589314460754,3584,0.19319939613342285,1666.814909474,5506560.0,1746173500.2761307,0.0533854179084301,-3.5176827907562256,15.115235328674316
1.0,18.832149505615234,3586,0.0989583358168602,1.018294334411621,0.751563310623169,28440,0.7456440925598145,3585,0.19319939613342285,1667.265728337,5508096.0,1746173500.726969,0.0514322929084301,-3.5354344844818115,15.309246063232422
1.0,18.832149505615234,3596,0.0930989608168602,1.018294334411621,0.8041898608207703,28520,0.7548179030418396,3595,0.19319939613342285,1671.782519625,5523456.0,1746173505.2437673,0.0520833358168602,-3.4248759746551514,15.457683563232422
1.0,18.832149505615234,3614,0.0585937537252903,1.018294334411621,0.648770272731781,28664,0.7239939570426941,3613,0.19319939613342285,1679.902064589,5551104.0,1746173513.3632765,0.0514322929084301,-3.540287971496582,15.594402313232422
1.0,18.832149505615234,3629,0.06640625,1.018294334411621,0.7797304391860962,28784,0.7201824188232422,3628,0.19319939613342285,1686.700447273,5574144.0,1746173520.1617122,0.0533854179084301,-3.6677684783935547,15.308594703674316
1.0,18.832149505615234,3686,0.0917968824505806,1.018294334411621,0.6227372288703918,29240,0.7404120564460754,3685,0.19319939613342285,1712.418309526,5661696.0,1746173545.8795564,0.0520833358168602,-3.819650650024414,15.380860328674316
1.0,18.832149505615234,3704,0.0787760466337204,1.018294334411621,0.6937899589538574,29384,0.7274030447006226,3703,0.19319939613342285,1720.541983609,5689344.0,1746173554.0032241,0.0520833358168602,-4.024706840515137,15.261719703674316
1.0,18.832149505615234,3709,0.0716145858168602,1.018294334411621,0.7138456106185913,29424,0.7018821835517883,3708,0.19319939613342285,1722.816428594,5697024.0,1746173556.2775297,0.0514322929084301,-4.016683578491211,15.581380844116211
1.0,18.832149505615234,3742,0.1132812574505806,1.018294334411621,0.821966826915741,29688,0.7833216190338135,3741,0.19319939613342285,1737.699253731,5747712.0,1746173571.1605213,0.0462239608168602,-4.219719409942627,16.46028709411621
1.0,18.832149505615234,3763,0.06640625,1.018294334411621,0.8990105390548706,29856,0.7091975212097168,3762,0.19319939613342285,1747.172083811,5779968.0,1746173580.6333218,0.0507812537252903,-4.5023603439331055,15.857422828674316
1.0,18.832149505615234,3821,0.1041666716337204,1.018294334411621,0.9870669841766357,30320,0.7732837200164795,3820,0.19319939613342285,1773.383899481,5869056.0,1746173606.8451474,0.0475260429084301,-4.5756635665893555,16.71224021911621
1.0,18.832149505615234,3823,0.1777343899011612,1.018294334411621,1.149956226348877,30336,0.8568301200866699,3822,0.19319939613342285,1774.286335364,5872128.0,1746173607.7475855,0.0468750037252903,-4.656877517700195,16.78841209411621
1.0,18.832149505615234,3834,0.1614583432674408,1.018294334411621,0.9122527837753296,30424,0.849384605884552,3833,0.19319939613342285,1779.250724376,5889024.0,1746173612.7119536,0.0475260429084301,-4.8119611740112305,16.802734375
1.0,18.832149505615234,3853,0.0963541716337204,1.018294334411621,1.2115564346313477,30576,0.7872397303581238,3852,0.19319939613342285,1787.861643669,5918208.0,1746173621.3229144,0.0442708358168602,-4.805374622344971,17.649089813232422
1.0,18.832149505615234,3860,0.0371093787252903,1.018294334411621,1.1264760494232178,30632,0.692590057849884,3859,0.19319939613342285,1791.025467037,5928960.0,1746173624.4866924,0.0494791679084301,-4.751552581787109,16.002605438232422
1.0,18.832149505615234,3861,0.1204427182674408,1.018294334411621,1.145617961883545,30640,0.8034565448760986,3860,0.19319939613342285,1791.476173395,5930496.0,1746173624.9374173,0.0468750037252903,-4.770042419433594,16.56380271911621
1.0,18.832149505615234,3868,0.0996093824505806,1.018294334411621,1.2395663261413574,30696,0.7661933302879333,3867,0.19319939613342285,1794.637118608,5941248.0,1746173628.0983424,0.0514322929084301,-5.080157279968262,15.520833969116211
1.0,18.832149505615234,3870,0.0820312574505806,1.018294334411621,1.3499670028686523,30712,0.7405186295509338,3869,0.19319939613342285,1795.5392288,5944320.0,1746173629.0004594,0.0514322929084301,-5.120368003845215,15.588542938232422
1.0,18.832149505615234,3879,0.0917968824505806,1.018294334411621,1.3650784492492676,30784,0.7499409317970276,3878,0.19319939613342285,1799.597836157,5958144.0,1746173633.0591035,0.0475260429084301,-5.017435073852539,16.18359375
1.0,18.832149505615234,3883,0.0859375074505806,1.018294334411621,1.4440081119537354,30816,0.7403883934020996,3882,0.19319939613342285,1801.403252234,5964288.0,1746173634.864517,0.0494791679084301,-5.092602252960205,15.929688453674316
1.0,18.832149505615234,3887,0.0338541679084301,1.018294334411621,1.552010416984558,30848,0.6804214715957642,3886,0.19319939613342285,1803.209109768,5970432.0,1746173636.6703503,0.0494791679084301,-5.0993757247924805,15.903646469116211
1.0,18.832149505615234,3897,0.1126302108168602,1.018294334411621,1.2168138027191162,30928,0.7675190567970276,3896,0.19319939613342285,1807.752081193,5985792.0,1746173641.2133172,0.0501302108168602,-4.99006462097168,15.369141578674316
1.0,18.832149505615234,3898,0.068359375,1.018294334411621,1.2114735841751099,30936,0.7187145948410034,3897,0.19319939613342285,1808.203309269,5987328.0,1746173641.6645844,0.0514322929084301,-4.984078407287598,15.277344703674316
1.0,18.724382400512695,3903,0.1295572966337204,1.0122896432876587,1.314163327217102,30976,0.7811198830604553,3902,0.18919752538204193,1810.581398425,5995008.0,1746173644.042674,0.0514322929084301,-4.822787761688232,15.266927719116211
1.0,18.724382400512695,3908,0.0651041716337204,1.0122896432876587,1.2130184173583984,31016,0.7145242691040039,3907,0.18919752538204193,1812.835075154,6002688.0,1746173646.296354,0.0488281287252903,-4.88619327545166,15.983724594116211
1.0,18.724382400512695,3910,0.1490885466337204,1.0122896432876587,1.1255077123641968,31032,0.815636932849884,3909,0.18919752538204193,1813.736386529,6005760.0,1746173647.1975334,0.0494791679084301,-4.859021186828613,15.917318344116211
1.0,18.724382400512695,3921,0.0891927108168602,1.0122896432876587,1.205221176147461,31120,0.7483429312705994,3920,0.18919752538204193,1818.698587449,6022656.0,1746173652.159821,0.0514322929084301,-5.049488067626953,15.296224594116211
1.0,18.724382400512695,3927,0.0605468787252903,1.0122896432876587,1.2961349487304688,31168,0.7270479798316956,3926,0.18919752538204193,1821.40617813,6031872.0,1746173654.8673992,0.0462239608168602,-4.9448370933532715,16.91927146911621
1.0,18.724382400512695,3928,0.0983072966337204,1.0122896432876587,1.2463765144348145,31176,0.7619674205780029,3927,0.18919752538204193,1821.858097511,6033408.0,1746173655.319332,0.0462239608168602,-4.981534957885742,16.594402313232422
1.0,18.724382400512695,3980,0.13671875,1.0122896432876587,0.9535792469978333,31592,0.7964845299720764,3979,0.18919752538204193,1845.344862136,6113280.0,1746173678.8061225,0.0520833358168602,-4.990845680236816,15.194662094116211
1.0,18.724382400512695,3987,0.1015625074505806,1.0122896432876587,1.0217945575714111,31648,0.7500948309898376,3986,0.18919752538204193,1848.498708159,6124032.0,1746173681.959973,0.0514322929084301,-4.852654933929443,15.182943344116211
1.0,18.724382400512695,4007,0.0390625037252903,1.0122896432876587,1.09535551071167,31808,0.6726800799369812,4006,0.18919752538204193,1857.511545443,6154752.0,1746173690.9727666,0.0520833358168602,-4.769935607910156,15.048829078674316
1.0,18.724382400512695,4011,0.0631510466337204,1.0122896432876587,1.0425455570220947,31840,0.6964489817619324,4010,0.18919752538204193,1859.315434019,6160896.0,1746173692.776685,0.0533854179084301,-4.819280624389648,14.925782203674316
1.0,18.724382400512695,4025,0.0963541716337204,1.0122896432876587,0.9152953028678894,31952,0.763873279094696,4024,0.18919752538204193,1865.631830733,6182400.0,1746173699.0930524,0.0514322929084301,-4.824058532714844,15.537761688232422
1.0,18.724382400512695,4030,0.0787760466337204,1.0122896432876587,0.8609292507171631,31992,0.7334045171737671,4029,0.18919752538204193,1867.886840068,6190080.0,1746173701.348093,0.0520833358168602,-4.90408992767334,15.226563453674316
1.0,18.724382400512695,4032,0.06640625,1.0122896432876587,0.7214465141296387,32008,0.7151752710342407,4031,0.18919752538204193,1868.791272526,6193152.0,1746173702.2525017,0.0527343787252903,-4.933831691741943,15.073568344116211
1.0,18.724382400512695,4050,0.0566406287252903,1.0122896432876587,0.7143431901931763,32152,0.6958334445953369,4049,0.18919752538204193,1876.909025949,6220800.0,1746173710.3702533,0.0520833358168602,-5.075377464294434,15.156250953674316
1.0,18.724382400512695,4051,0.0729166716337204,1.0122896432876587,0.7016467452049255,32160,0.7288826107978821,4050,0.18919752538204193,1877.390095177,6222336.0,1746173710.8511941,0.0527343787252903,-5.081348419189453,15.448568344116211
1.0,18.724382400512695,4060,0.0807291716337204,1.0122896432876587,0.8084573745727539,32232,0.7301966547966003,4059,0.18919752538204193,1881.446582248,6236160.0,1746173714.9078329,0.0520833358168602,-5.071475982666016,15.188151359558105
1.0,18.724382400512695,4089,0.0696614608168602,1.0122896432876587,0.6588624715805054,32464,0.7321141958236694,4088,0.18919752538204193,1894.530862813,6280704.0,1746173727.9921064,0.0501302108168602,-4.931710243225098,15.576172828674316
1.0,18.724382400512695,4114,0.0690104216337204,1.0122896432876587,0.7639986872673035,32664,0.7179807424545288,4113,0.18919752538204193,1905.803448899,6319104.0,1746173739.264685,0.0540364608168602,-5.365499496459961,15.196615219116211
1.0,18.724382400512695,4115,0.126953125,1.0122896432876587,0.7878526449203491,32672,0.7754499316215515,4114,0.18919752538204193,1906.254395522,6320640.0,1746173739.7156234,0.0520833358168602,-5.356398105621338,15.291016578674316
1.0,18.724382400512695,4121,0.0996093824505806,1.0122896432876587,0.8206220865249634,32720,0.7544035315513611,4120,0.18919752538204193,1908.961213838,6329856.0,1746173742.422437,0.0514322929084301,-5.284090042114258,15.192057609558105
1.0,18.724382400512695,4127,0.0722656324505806,1.0122896432876587,0.9254982471466064,32768,0.7185961604118347,4126,0.18919752538204193,1911.666007549,6339072.0,1746173745.1272511,0.0520833358168602,-5.435068130493164,15.255860328674316
1.0,18.724382400512695,4144,0.0670572966337204,1.0122896432876587,1.1239451169967651,32904,0.7216975092887878,4143,0.18919752538204193,1919.358123157,6365184.0,1746173752.8193765,0.0520833358168602,-5.528548717498779,15.282552719116211
1.0,18.724382400512695,4148,0.142578125,1.0122896432876587,1.1336171627044678,32936,0.8138850927352905,4147,0.18919752538204193,1921.170390902,6371328.0,1746173754.6316593,0.0514322929084301,-5.494194030761719,15.565755844116211
1.0,18.724382400512695,4171,0.0950520858168602,1.0122896432876587,1.1273964643478394,33120,0.7524267435073853,4170,0.18919752538204193,1931.553288261,6406656.0,1746173765.0145142,0.0527343787252903,-5.617966651916504,15.251954078674316
1.0,18.724382400512695,4177,0.0820312574505806,1.0122896432876587,1.055699110031128,33168,0.7430991530418396,4176,0.18919752538204193,1934.260927977,6415872.0,1746173767.7221408,0.0501302108168602,-5.6822967529296875,15.529297828674316
1.0,18.724382400512695,4194,0.1158854216337204,1.0122896432876587,0.917982280254364,33304,0.7663117051124573,4193,0.18919752538204193,1941.932499139,6441984.0,1746173775.3937626,0.0507812537252903,-5.836376190185547,15.527344703674316
1.0,18.724382400512695,4215,0.0937500074505806,1.0122896432876587,0.821905255317688,33472,0.7656132578849792,4214,0.18919752538204193,1951.417157792,6474240.0,1746173784.8784103,0.0462239608168602,-5.915383338928223,16.89778709411621
1.0,18.740764617919922,4229,0.1126302108168602,1.0107423067092896,0.8289023637771606,33584,0.7644650936126709,4228,0.1893472969532013,1957.8560816,6495744.0,1746173791.3173163,0.0507812537252903,-5.824607849121094,15.268230438232422
1.0,18.740764617919922,4240,0.1165364608168602,1.0107423067092896,0.8681682348251343,33672,0.7811199426651001,4239,0.1893472969532013,1962.821737138,6512640.0,1746173796.2829669,0.0527343787252903,-6.105239391326904,15.385417938232422
1.0,18.740764617919922,4242,0.0221354179084301,1.0107423067092896,1.0621044635772705,33688,0.6549479961395264,4241,0.1893472969532013,1963.723624184,6515712.0,1746173797.18489,0.0540364608168602,-6.169126987457275,14.951823234558105
1.0,18.740764617919922,4263,0.0996093824505806,1.0107423067092896,0.9848676919937134,33856,0.7586767077445984,4262,0.1893472969532013,1973.192335401,6547968.0,1746173806.6535504,0.0514322929084301,-6.009561538696289,15.360677719116211
1.0,18.740764617919922,4274,0.0846354216337204,1.0107423067092896,0.8294076323509216,33944,0.7417377829551697,4273,0.1893472969532013,1978.152824461,6564864.0,1746173811.6140316,0.0514322929084301,-6.321259498596191,15.177735328674316
1.0,18.740764617919922,4279,0.1907552182674408,1.0107423067092896,0.7480514049530029,33984,0.8970999717712402,4278,0.1893472969532013,1980.413475877,6572544.0,1746173813.8747141,0.0475260429084301,-6.218641757965088,17.090496063232422
1.0,18.740764617919922,4280,0.2434895932674408,1.0107423067092896,0.751266360282898,33992,0.9505564570426941,4279,0.1893472969532013,1980.900571766,6574080.0,1746173814.361811,0.0468750037252903,-6.203936576843262,17.01106834411621
1.0,18.740764617919922,4300,0.1497395932674408,1.0107423067092896,0.8116177916526794,34152,0.84721839427948,4299,0.1893472969532013,1989.911543754,6604800.0,1746173823.3727806,0.0462239608168602,-5.803872108459473,17.166015625
1.0,18.740764617919922,4312,0.1315104216337204,1.0107423067092896,0.6353051066398621,34248,0.8224906921386719,4311,0.1893472969532013,1995.324938833,6623232.0,1746173828.7861392,0.0462239608168602,-5.89814567565918,17.123046875
1.0,18.740764617919922,4320,0.1256510466337204,1.0107423067092896,0.6140376329421997,34312,0.8077770471572876,4319,0.1893472969532013,1998.930212601,6635520.0,1746173832.3914566,0.0468750037252903,-5.872823238372803,16.87825584411621
1.0,18.740764617919922,4327,0.1966145932674408,1.0107423067092896,0.6854336261749268,34368,0.8847065567970276,4326,0.1893472969532013,2002.095342506,6646272.0,1746173835.5566,0.0455729179084301,-5.835291385650635,16.986328125
1.0,18.740764617919922,4331,0.0924479216337204,1.0107423067092896,0.6614493131637573,34400,0.7719342708587646,4330,0.1893472969532013,2003.898921662,6652416.0,1746173837.3601608,0.0455729179084301,-5.834259986877441,17.142578125
1.0,18.740764617919922,4340,0.1985677182674408,1.0107423067092896,0.7030972242355347,34472,0.8821852207183838,4339,0.1893472969532013,2007.958987806,6666240.0,1746173841.4201772,0.0462239608168602,-5.732850074768066,16.86653709411621
1.0,18.740764617919922,4343,0.1569010466337204,1.0107423067092896,0.777230978012085,34496,0.8390862941741943,4342,0.1893472969532013,2009.312155409,6670848.0,1746173842.773412,0.0462239608168602,-5.7607293128967285,16.86849021911621
1.0,18.740764617919922,4376,0.1100260466337204,1.0107423067092896,1.1415596008300781,34760,0.789891242980957,4375,0.1893472969532013,2024.203005339,6721536.0,1746173857.6642466,0.0462239608168602,-6.084903717041016,16.8359375
1.0,18.740764617919922,4381,0.1666666716337204,1.0107423067092896,1.1152223348617554,34800,0.8603813052177429,4380,0.1893472969532013,2026.457811417,6729216.0,1746173859.918952,0.0462239608168602,-6.1030120849609375,17.145183563232422
1.0,18.740764617919922,4382,0.1399739682674408,1.0107423067092896,1.1798324584960938,34808,0.814228355884552,4381,0.1893472969532013,2026.909378927,6730752.0,1746173860.37062,0.0455729179084301,-6.0819268226623535,16.880859375
1.0,18.740764617919922,4409,0.1757812649011612,1.0107423067092896,1.0576831102371216,35024,0.861588716506958,4408,0.1893472969532013,2039.122053296,6772224.0,1746173872.5833278,0.0468750037252903,-5.845242500305176,16.861980438232422
1.0,18.740764617919922,4416,0.0690104216337204,1.0107423067092896,1.1354926824569702,35080,0.7293561697006226,4415,0.1893472969532013,2042.291863846,6782976.0,1746173875.7530632,0.0475260429084301,-6.069065093994141,16.607421875
1.0,18.740764617919922,4440,0.1647135466337204,1.0107423067092896,0.8648659586906433,35272,0.8475971817970276,4439,0.1893472969532013,2053.109462563,6819840.0,1746173886.5707185,0.0462239608168602,-5.8585004806518555,16.900390625
1.0,18.740764617919922,4467,0.0651041716337204,1.0107423067092896,0.9226817488670349,35488,0.6978102922439575,4466,0.1893472969532013,2065.289958644,6861312.0,1746173898.751179,0.0527343787252903,-5.938138484954834,15.110677719116211
1.0,18.740764617919922,4489,0.142578125,1.0107423067092896,0.9642101526260376,35664,0.8306345343589783,4488,0.1893472969532013,2075.246183394,6895104.0,1746173908.7074308,0.0442708358168602,-5.92765998840332,17.708984375
1.0,18.740764617919922,4495,0.1126302108168602,1.0107423067092896,0.9440227746963501,35712,0.7830967307090759,4494,0.1893472969532013,2077.953429637,6904320.0,1746173911.4146776,0.0462239608168602,-6.009726047515869,17.358074188232422
1.0,18.740764617919922,4512,0.142578125,1.0107423067092896,0.9758967757225037,35848,0.8222538232803345,4511,0.1893472969532013,2085.632222391,6930432.0,1746173919.093478,0.0455729179084301,-6.015683174133301,17.455078125
1.0,18.740764617919922,4531,0.0670572966337204,1.0107423067092896,0.9514306783676147,36000,0.7274267673492432,4530,0.1893472969532013,2094.191905842,6959616.0,1746173927.6531286,0.0494791679084301,-6.475449562072754,15.485027313232422
1.0,18.740764617919922,4538,0.0781250074505806,1.0107423067092896,0.8152136206626892,36056,0.7121095657348633,4537,0.1893472969532013,2097.349768591,6970368.0,1746173930.81101,0.0527343787252903,-6.716553688049316,15.106120109558105
1.0,18.740764617919922,4541,0.0891927108168602,1.0107423067092896,0.7903003692626953,36080,0.7406132221221924,4540,0.1893472969532013,2098.702236651,6974976.0,1746173932.1634436,0.0507812537252903,-6.7236104011535645,15.625000953674316
1.0,18.997499465942383,4550,0.068359375,1.0375232696533203,0.718868613243103,36152,0.7221710681915283,4549,0.2085026651620865,2102.876731804,6988800.0,1746173936.3379676,0.0507812537252903,-6.748376846313477,15.460287094116211
1.0,18.997499465942383,4552,0.0885416716337204,1.0375232696533203,0.6582177877426147,36168,0.7330257892608643,4551,0.2085026651620865,2103.785679335,6991872.0,1746173937.2468586,0.0520833358168602,-6.75834846496582,15.220052719116211
1.0,18.997499465942383,4555,0.0878906324505806,1.0375232696533203,0.656044602394104,36192,0.747490644454956,4554,0.2085026651620865,2105.137821515,6996480.0,1746173938.5990782,0.0514322929084301,-6.842548370361328,15.408855438232422
1.0,18.997499465942383,4560,0.06640625,1.0375232696533203,0.6854044198989868,36232,0.7167614102363586,4559,0.2085026651620865,2107.389945896,7004160.0,1746173940.8511834,0.0494791679084301,-6.824484825134277,16.026042938232422
1.0,18.997499465942383,4578,0.0800781324505806,1.0375232696533203,0.6527100801467896,36376,0.726905882358551,4577,0.2085026651620865,2115.515834783,7031808.0,1746173948.9771109,0.0507812537252903,-6.731773853302002,15.266927719116211
1.0,18.997499465942383,4579,0.12890625,1.0375232696533203,0.6399813890457153,36384,0.7761483192443848,4578,0.2085026651620865,2115.96757269,7033344.0,1746173949.428826,0.0527343787252903,-6.735641956329346,15.325521469116211
1.0,18.997499465942383,4587,0.0410156287252903,1.0375232696533203,0.7959592342376709,36448,0.6878670454025269,4586,0.2085026651620865,2119.573600984,7045632.0,1746173953.034857,0.0475260429084301,-6.590012550354004,16.024089813232422
1.0,18.997499465942383,4606,0.0449218787252903,1.0375232696533203,0.9242366552352905,36600,0.6817354559898376,4605,0.2085026651620865,2128.149835727,7074816.0,1746173961.6110563,0.0533854179084301,-6.649311065673828,15.015625953674316
1.0,18.997499465942383,4611,0.0742187574505806,1.0375232696533203,0.899112343788147,36640,0.7097775340080261,4610,0.2085026651620865,2130.411861873,7082496.0,1746173963.873063,0.0533854179084301,-6.706510543823242,14.848307609558105
1.0,18.997499465942383,4622,0.0826822966337204,1.0375232696533203,1.0890663862228394,36728,0.738056480884552,4621,0.2085026651620865,2135.375673202,7099392.0,1746173968.8369057,0.0520833358168602,-6.924892425537109,15.339844703674316
1.0,18.997499465942383,4637,0.0325520858168602,1.0375232696533203,1.148117184638977,36848,0.6712359189987183,4636,0.2085026651620865,2142.145542981,7122432.0,1746173975.606786,0.0540364608168602,-7.094915390014648,14.966797828674316
1.0,18.997499465942383,4641,0.0748697966337204,1.0375232696533203,1.2071059942245483,36880,0.7175071835517883,4640,0.2085026651620865,2143.953166164,7128576.0,1746173977.41437,0.0520833358168602,-7.112065315246582,15.093750953674316
1.0,18.997499465942383,4645,0.0462239608168602,1.0375232696533203,1.076768398284912,36912,0.671224057674408,4644,0.2085026651620865,2145.762134429,7134720.0,1746173979.223336,0.0520833358168602,-7.058151721954346,15.315105438232422
1.0,18.997499465942383,4649,0.0963541716337204,1.0375232696533203,1.0752770900726318,36944,0.7445550560951233,4648,0.2085026651620865,2147.564169796,7140864.0,1746173981.025389,0.0540364608168602,-6.949817180633545,15.021485328674316
1.0,18.997499465942383,4674,0.0703125,1.0375232696533203,0.9200400114059448,37144,0.743075430393219,4673,0.2085026651620865,2158.858428117,7179264.0,1746173992.3196929,0.0462239608168602,-7.04673957824707,16.96809959411621
1.0,18.997499465942383,4690,0.0944010466337204,1.0375232696533203,0.991908073425293,37272,0.7447325587272644,4689,0.2085026651620865,2166.078376742,7203840.0,1746173999.539586,0.0514322929084301,-7.112669944763184,15.371094703674316
