returned_episode_lengths,returned_episode,_timestamp,update_steps,loss,grad_steps,test_returned_episode_lengths,test_returned_episode_returns,qvals,_runtime,test_returned_episode,returned_won_episode,_step,test_returned_won_episode,env_step,returned_episode_returns
28.838542938232422,0.0078125,1746167965.9731395,3137,0.07057137787342072,24848,77.38168334960938,1.8146024942398071,-0.18811476230621338,1297.52716546,1.0,0.3203125,3136,0.830152690410614,4818432.0,0.6787781119346619
28.11067771911621,0.0078125,1746167973.615589,3156,0.07040701806545258,25000,77.38168334960938,1.8146024942398071,-0.2318822592496872,1305.169618039,1.0,0.2825520932674408,3155,0.830152690410614,4847616.0,0.6335775256156921
30.76302146911621,0.0078125,1746167976.8362954,3164,0.07939695566892624,25064,77.38168334960938,1.8146024942398071,-0.2893074154853821,1308.390340048,1.0,0.3385416865348816,3163,0.830152690410614,4859904.0,0.7491623759269714
28.97395896911621,0.0078125,1746167983.6778946,3181,0.11473220586776733,25200,77.38168334960938,1.8146024942398071,-0.29487308859825134,1315.231932171,1.0,0.236328125,3180,0.830152690410614,4886016.0,0.5873668193817139
29.83333396911621,0.0078125,1746167989.3131309,3195,0.09280528128147125,25312,77.38168334960938,1.8146024942398071,-0.2128177136182785,1320.867176852,1.0,0.35546875,3194,0.830152690410614,4907520.0,0.7540110349655151
30.326824188232422,0.0078125,1746167998.1633015,3217,0.08535891026258469,25488,77.38168334960938,1.8146024942398071,-0.18728852272033691,1329.717321809,1.0,0.3717448115348816,3216,0.830152690410614,4941312.0,0.7742047309875488
31.54817771911621,0.0078125,1746168000.1750011,3222,0.08144721388816833,25528,77.38168334960938,1.8146024942398071,-0.14789997041225433,1331.729032908,1.0,0.4537760615348816,3221,0.830152690410614,4948992.0,0.9075521230697632
28.265625,0.0078125,1746168008.6346915,3243,0.06870913505554199,25696,77.38168334960938,1.8146024942398071,-0.10398213565349579,1340.18872999,1.0,0.2389322966337204,3242,0.830152690410614,4981248.0,0.5703756809234619
29.50911521911621,0.0078125,1746168017.5883777,3265,0.07371306419372559,25872,79.08637237548828,1.7725086212158203,-0.11653316020965576,1349.142388269,1.0,0.2845052182674408,3264,0.7888675928115845,5015040.0,0.6619863510131836
30.8359375,0.0078125,1746168037.309972,3314,0.07072748988866806,26264,79.08637237548828,1.7725086212158203,-0.17624633014202118,1368.864002935,1.0,0.3463541865348816,3313,0.7888675928115845,5090304.0,0.7489303946495056
29.31770896911621,0.008463541977107525,1746168038.9208875,3318,0.06835213303565979,26296,79.08637237548828,1.7725086212158203,-0.18291768431663513,1370.474909594,1.0,0.3391927182674408,3317,0.7888675928115845,5096448.0,0.7351217269897461
29.822917938232422,0.008463541977107525,1746168048.1756446,3341,0.09538011252880096,26480,79.08637237548828,1.7725086212158203,-0.18208104372024536,1379.729684679,1.0,0.2936198115348816,3340,0.7888675928115845,5131776.0,0.6619282960891724
30.14583396911621,0.0078125,1746168053.0043323,3353,0.07635626196861267,26576,79.08637237548828,1.7725086212158203,-0.2185378074645996,1384.558353453,1.0,0.3626302182674408,3352,0.7888675928115845,5150208.0,0.7489868402481079
29.998699188232422,0.0078125,1746168056.2232835,3361,0.0805252194404602,26640,79.08637237548828,1.7725086212158203,-0.24617202579975128,1387.777309728,1.0,0.2526041865348816,3360,0.7888675928115845,5162496.0,0.6249853372573853
28.467449188232422,0.0078125,1746168060.650842,3372,0.08216667175292969,26728,79.08637237548828,1.7725086212158203,-0.21710757911205292,1392.204878085,1.0,0.1842447966337204,3371,0.7888675928115845,5179392.0,0.5152055621147156
28.615886688232422,0.008463541977107525,1746168064.2722347,3381,0.10113107413053513,26800,79.08637237548828,1.7725086212158203,-0.23868604004383087,1395.82627709,1.0,0.2864583432674408,3380,0.7888675928115845,5193216.0,0.6446452140808105
