grad_steps,_step,_runtime,test_returned_episode_returns,env_step,test_returned_won_episode,returned_episode_returns,loss,test_returned_episode,returned_episode_lengths,returned_won_episode,qvals,update_steps,test_returned_episode_lengths,returned_episode,_timestamp
28088,3541,1223.032550869,0.7865831255912781,5440512.0,0.07269099354743958,0.6197049617767334,0.4289003014564514,1.0,15.766277313232422,0.0325520858168602,-0.4908856749534607,3542,17.521949768066406,0.0520833358168602,1746175482.050209
28144,3548,1225.345310643,0.7865831255912781,5451264.0,0.07269099354743958,0.6146702766418457,0.4547811448574066,1.0,15.802083969116211,0.02278645895421505,-0.4850177764892578,3549,17.521949768066406,0.0520833358168602,1746175484.3629842
28232,3559,1228.995375764,0.7865831255912781,5468160.0,0.07269099354743958,0.6427301168441772,0.4366039037704468,1.0,15.102865219116211,0.0651041716337204,-0.498337984085083,3560,17.521949768066406,0.0546875037252903,1746175488.0130277
28552,3599,1242.325279132,0.806187093257904,5529600.0,0.08524788916110992,0.586154580116272,0.6748708486557007,1.0,14.994141578674316,0.00911458395421505,-0.46791359782218933,3600,18.421403884887695,0.0546875037252903,1746175501.3429344
28560,3600,1242.656529914,0.806187093257904,5531136.0,0.08524788916110992,0.6066407561302185,0.5926942825317383,1.0,15.138672828674316,0.01497395895421505,-0.48498937487602234,3601,18.421403884887695,0.0540364608168602,1746175501.6741762
28664,3613,1246.963303929,0.806187093257904,5551104.0,0.08524788916110992,0.6046007871627808,0.7329628467559814,1.0,14.589193344116211,0.0364583358168602,-0.46653932332992554,3614,18.421403884887695,0.0566406287252903,1746175505.980971
28696,3617,1248.290656113,0.806187093257904,5557248.0,0.08524788916110992,0.6099610924720764,0.7550456523895264,1.0,14.631510734558105,0.0221354179084301,-0.47268834710121155,3618,18.421403884887695,0.0546875037252903,1746175507.3082933
28808,3631,1252.927145621,0.806187093257904,5578752.0,0.08524788916110992,0.6238499879837036,0.7386837005615234,1.0,15.409505844116211,0.0279947929084301,-0.47433021664619446,3632,18.421403884887695,0.0520833358168602,1746175511.9447927
28904,3643,1256.915791388,0.806187093257904,5597184.0,0.08524788916110992,0.5882813930511475,0.7547130584716797,1.0,14.205729484558105,0.004557291977107525,-0.48344388604164124,3644,18.421403884887695,0.0572916679084301,1746175515.9334903
29016,3657,1261.54430432,0.806187093257904,5618688.0,0.08524788916110992,0.6537978649139404,0.6961038112640381,1.0,15.906250953674316,0.0540364608168602,-0.4714618921279907,3658,18.421403884887695,0.0527343787252903,1746175520.5619621
29064,3663,1263.525261658,0.806187093257904,5627904.0,0.08524788916110992,0.647504448890686,0.7554936408996582,1.0,15.671875953674316,0.0455729179084301,-0.46050265431404114,3664,18.421403884887695,0.0533854179084301,1746175522.5429251
29072,3664,1263.856069219,0.806187093257904,5629440.0,0.08524788916110992,0.6067058444023132,0.7720044255256653,1.0,15.350261688232422,0.0345052108168602,-0.4591493010520935,3665,18.421403884887695,0.0527343787252903,1746175522.8737068
29192,3679,1268.823121129,0.806187093257904,5652480.0,0.08524788916110992,0.656684160232544,0.6212512850761414,1.0,15.855469703674316,0.0540364608168602,-0.46881937980651855,3680,18.421403884887695,0.0507812537252903,1746175527.8407884
29376,3702,1276.421789307,0.806187093257904,5687808.0,0.08524788916110992,0.6190105676651001,0.6878092288970947,1.0,15.113932609558105,0.0384114608168602,-0.4948469400405884,3703,18.421403884887695,0.0533854179084301,1746175535.4394557
29592,3729,1285.381678733,0.806187093257904,5729280.0,0.08524788916110992,0.619357705116272,0.6787083148956299,1.0,15.026041984558105,0.0338541679084301,-0.5042656064033508,3730,18.421403884887695,0.0540364608168602,1746175544.3992465
29736,3747,1291.333217447,0.806187093257904,5756928.0,0.08524788916110992,0.6442492604255676,0.7059463262557983,1.0,15.725261688232422,0.0410156287252903,-0.48194190859794617,3748,18.421403884887695,0.0507812537252903,1746175550.3508785
29808,3756,1294.313069114,0.806187093257904,5770752.0,0.08524788916110992,0.6521050930023193,0.6767711639404297,1.0,15.546875953674316,0.0625,-0.49440503120422363,3757,18.421403884887695,0.0507812537252903,1746175553.3307047
29848,3761,1295.965528992,0.806187093257904,5778432.0,0.08524788916110992,0.5648221373558044,0.6785414218902588,1.0,15.182291984558105,0.01106770895421505,-0.5008060336112976,3762,18.421403884887695,0.0533854179084301,1746175554.9831831
30008,3781,1302.575445849,0.806187093257904,5809152.0,0.08524788916110992,0.596723198890686,0.5922035574913025,1.0,15.287761688232422,0.02669270895421505,-0.5187089443206787,3782,18.421403884887695,0.0527343787252903,1746175561.593075
30176,3802,1309.527439518,0.806187093257904,5841408.0,0.08524788916110992,0.6393013596534729,0.6383005380630493,1.0,15.151693344116211,0.0494791679084301,-0.5046252012252808,3803,18.421403884887695,0.0533854179084301,1746175568.5451024
30232,3809,1311.853810594,0.806187093257904,5852160.0,0.08524788916110992,0.5636503100395203,0.6283606290817261,1.0,14.422526359558105,0.00911458395421505,-0.509536862373352,3810,18.421403884887695,0.0566406287252903,1746175570.8714695
30264,3813,1313.177702099,0.806187093257904,5858304.0,0.08524788916110992,0.5852648615837097,0.6247061491012573,1.0,14.492188453674316,0.0221354179084301,-0.5030221939086914,3814,18.421403884887695,0.0566406287252903,1746175572.1953647
30304,3818,1314.829050243,0.806187093257904,5865984.0,0.08524788916110992,0.6319879293441772,0.6287305355072021,1.0,14.964193344116211,0.0540364608168602,-0.5219680666923523,3819,18.421403884887695,0.0553385429084301,1746175573.8467407
30408,3831,1319.127704362,0.806187093257904,5885952.0,0.08524788916110992,0.6138455867767334,0.5816897749900818,1.0,14.892579078674316,0.02539062686264515,-0.5088090896606445,3832,18.421403884887695,0.0546875037252903,1746175578.1453302
30568,3851,1325.76211723,0.806187093257904,5916672.0,0.08524788916110992,0.6069878935813904,0.566868782043457,1.0,15.410808563232422,0.0221354179084301,-0.5277018547058105,3852,18.421403884887695,0.0540364608168602,1746175584.7797627
30576,3852,1326.093735421,0.806187093257904,5918208.0,0.08524788916110992,0.6212457418441772,0.5500494837760925,1.0,14.717448234558105,0.0436197929084301,-0.5232204794883728,3853,18.421403884887695,0.0566406287252903,1746175585.1113915
30800,3880,1335.363653618,0.806187093257904,5961216.0,0.08524788916110992,0.6323134303092957,0.5559310913085938,1.0,15.133463859558105,0.0520833358168602,-0.5352752208709717,3881,18.421403884887695,0.0546875037252903,1746175594.3812866
30888,3891,1339.001867779,0.806187093257904,5978112.0,0.08524788916110992,0.5966363549232483,0.5981407165527344,1.0,15.427083969116211,0.012369791977107525,-0.5366547703742981,3892,18.421403884887695,0.0533854179084301,1746175598.0195425
31048,3911,1345.760279202,0.8499437570571899,6008832.0,0.11237334460020065,0.70891934633255,0.6812506914138794,1.0,15.994792938232422,0.0989583358168602,-0.513910174369812,3912,18.69358253479004,0.0494791679084301,1746175604.777948
31176,3927,1351.054941408,0.8499437570571899,6033408.0,0.11237334460020065,0.5862196683883667,0.7048307061195374,1.0,15.272136688232422,0.017578125,-0.5217743515968323,3928,18.69358253479004,0.0527343787252903,1746175610.0725944
31320,3945,1357.000107779,0.8499437570571899,6061056.0,0.11237334460020065,0.6113065481185913,0.641753077507019,1.0,15.089193344116211,0.03515625,-0.5303899049758911,3946,18.69358253479004,0.0533854179084301,1746175616.017784
31376,3952,1359.300580754,0.8499437570571899,6071808.0,0.11237334460020065,0.6537978053092957,0.6475222706794739,1.0,15.365235328674316,0.0462239608168602,-0.532730221748352,3953,18.69358253479004,0.0533854179084301,1746175618.3182516
31864,4013,1379.418387783,0.8499437570571899,6165504.0,0.11237334460020065,0.5527345538139343,0.7734436988830566,1.0,14.886719703674316,0.0,-0.5201544165611267,4014,18.69358253479004,0.0533854179084301,1746175638.4360933
31928,4021,1382.061633807,0.8499437570571899,6177792.0,0.11237334460020065,0.6521486043930054,0.8477651476860046,1.0,15.770833969116211,0.0651041716337204,-0.49387168884277344,4022,18.69358253479004,0.0520833358168602,1746175641.0793104
31944,4023,1382.721960308,0.8499437570571899,6180864.0,0.11237334460020065,0.5991971492767334,0.8221642971038818,1.0,15.835938453674316,0.02669270895421505,-0.49545812606811523,4024,18.69358253479004,0.0514322929084301,1746175641.7396116
31952,4024,1383.051597047,0.8499437570571899,6182400.0,0.11237334460020065,0.6424263119697571,0.8417700529098511,1.0,15.514974594116211,0.0546875037252903,-0.49463802576065063,4025,18.69358253479004,0.0527343787252903,1746175642.0692716
31992,4029,1384.692609063,0.8499437570571899,6190080.0,0.11237334460020065,0.6258898973464966,0.8574249744415283,1.0,15.824219703674316,0.0325520858168602,-0.4933353364467621,4030,18.69358253479004,0.0520833358168602,1746175643.7102356
32192,4054,1392.915413214,0.8499437570571899,6228480.0,0.11237334460020065,0.6293187141418457,0.7133806943893433,1.0,15.195963859558105,0.0325520858168602,-0.5343749523162842,4055,18.69358253479004,0.0533854179084301,1746175651.933085
32216,4057,1393.906186553,0.8499437570571899,6233088.0,0.11237334460020065,0.5870226621627808,0.775232195854187,1.0,14.970052719116211,0.012369791977107525,-0.5474531650543213,4058,18.69358253479004,0.0553385429084301,1746175652.9237967
32288,4066,1396.876328165,0.8499437570571899,6246912.0,0.11237334460020065,0.6253690123558044,0.79563307762146,1.0,15.583333969116211,0.0260416679084301,-0.5492611527442932,4067,18.69358253479004,0.0514322929084301,1746175655.8940334
32464,4088,1404.131819735,0.8499437570571899,6280704.0,0.11237334460020065,0.6003256440162659,0.6528006196022034,1.0,14.863932609558105,0.0423177108168602,-0.5557546615600586,4089,18.69358253479004,0.0533854179084301,1746175663.1495256
32744,4123,1415.666748025,0.8499437570571899,6334464.0,0.11237334460020065,0.6812067031860352,0.6384115219116211,1.0,15.564454078674316,0.0820312574505806,-0.5391949415206909,4124,18.69358253479004,0.0520833358168602,1746175674.6843953
32784,4128,1417.305837627,0.8499437570571899,6342144.0,0.11237334460020065,0.6341798305511475,0.5692168474197388,1.0,14.908204078674316,0.0566406287252903,-0.5539299845695496,4129,18.69358253479004,0.0533854179084301,1746175676.3235354
32952,4149,1424.228796678,0.8499437570571899,6374400.0,0.11237334460020065,0.627148449420929,0.6415305137634277,1.0,15.121745109558105,0.0520833358168602,-0.5451086759567261,4150,18.69358253479004,0.0540364608168602,1746175683.246454
33056,4162,1428.510944111,0.8499437570571899,6394368.0,0.11237334460020065,0.6966797709465027,0.6140779256820679,1.0,15.727865219116211,0.0872395858168602,-0.5577958822250366,4163,18.69358253479004,0.0520833358168602,1746175687.5286562
33136,4172,1431.815962106,0.8499437570571899,6409728.0,0.11237334460020065,0.6347440481185913,0.6201962828636169,1.0,15.018229484558105,0.0598958358168602,-0.5443492531776428,4173,18.69358253479004,0.0540364608168602,1746175690.83353
33216,4182,1435.119652282,0.8499437570571899,6425088.0,0.11237334460020065,0.6609376072883606,0.6645351052284241,1.0,15.927083969116211,0.0631510466337204,-0.5476376414299011,4183,18.69358253479004,0.0501302108168602,1746175694.1373029
33288,4191,1438.10135425,0.8499437570571899,6438912.0,0.11237334460020065,0.6112847924232483,0.6571352481842041,1.0,15.847657203674316,0.0397135429084301,-0.5187371969223022,4192,18.69358253479004,0.0494791679084301,1746175697.1189914
33304,4193,1438.757232541,0.8499437570571899,6441984.0,0.11237334460020065,0.6674046516418457,0.7059344053268433,1.0,15.857422828674316,0.0598958358168602,-0.5276803970336914,4194,18.69358253479004,0.0520833358168602,1746175697.774897
33336,4197,1440.079485274,0.8499437570571899,6448128.0,0.11237334460020065,0.6284506320953369,0.7161897420883179,1.0,15.141927719116211,0.0462239608168602,-0.5254254341125488,4198,18.69358253479004,0.0540364608168602,1746175699.0971253
33368,4201,1441.409242898,0.8499437570571899,6454272.0,0.11237334460020065,0.6091580986976624,0.7820971608161926,1.0,15.817708969116211,0.0221354179084301,-0.519446611404419,4202,18.69358253479004,0.0507812537252903,1746175700.426878
33400,4205,1442.734838949,0.8499437570571899,6460416.0,0.11237334460020065,0.622309148311615,0.7930567860603333,1.0,15.158854484558105,0.0305989608168602,-0.5219398736953735,4206,18.69358253479004,0.0533854179084301,1746175701.7524912
33584,4228,1450.415525075,0.8622059226036072,6495744.0,0.11325967311859131,0.5938803553581238,0.6796676516532898,1.0,15.460287094116211,0.011718750931322575,-0.5325610041618347,4229,18.620012283325195,0.0520833358168602,1746175709.4331996
33624,4233,1452.0692461,0.8622059226036072,6503424.0,0.11325967311859131,0.6159071922302246,0.7791258692741394,1.0,14.635416984558105,0.0345052108168602,-0.5223705768585205,4234,18.620012283325195,0.0553385429084301,1746175711.0869067
33856,4262,1461.680316597,0.8622059226036072,6547968.0,0.11325967311859131,0.6402779221534729,0.905735969543457,1.0,15.826824188232422,0.0468750037252903,-0.5246254205703735,4263,18.620012283325195,0.0507812537252903,1746175720.6979384
33920,4270,1464.319677496,0.8622059226036072,6560256.0,0.11325967311859131,0.6829645037651062,0.8611613512039185,1.0,15.531250953674316,0.0638020858168602,-0.5195260047912598,4271,18.620012283325195,0.0520833358168602,1746175723.337351
33968,4276,1466.303545416,0.8622059226036072,6569472.0,0.11325967311859131,0.6439454555511475,0.9778909683227539,1.0,15.607422828674316,0.0488281287252903,-0.5103008151054382,4277,18.620012283325195,0.0520833358168602,1746175725.3211818
34152,4299,1473.919277604,0.8622059226036072,6604800.0,0.11325967311859131,0.6376737356185913,0.8446441292762756,1.0,15.344402313232422,0.0358072929084301,-0.5389961004257202,4300,18.620012283325195,0.0540364608168602,1746175732.9369364
34208,4306,1476.231502829,0.8622059226036072,6615552.0,0.11325967311859131,0.6235244274139404,0.8259759545326233,1.0,15.865886688232422,0.02669270895421505,-0.5370705723762512,4307,18.620012283325195,0.0507812537252903,1746175735.2491758
34392,4329,1483.841519281,0.8622059226036072,6650880.0,0.11325967311859131,0.6689454317092896,0.8712718486785889,1.0,16.149089813232422,0.0579427108168602,-0.5326026082038879,4330,18.620012283325195,0.0514322929084301,1746175742.8591957
34400,4330,1484.170098312,0.8622059226036072,6652416.0,0.11325967311859131,0.620138943195343,0.8815574645996094,1.0,15.954427719116211,0.0371093787252903,-0.5371322631835938,4331,18.620012283325195,0.0494791679084301,1746175743.18776
34632,4359,1493.818413327,0.8622059226036072,6696960.0,0.11325967311859131,0.7147787809371948,1.015540599822998,1.0,15.735677719116211,0.0983072966337204,-0.5280126929283142,4360,18.620012283325195,0.0514322929084301,1746175752.836078
34648,4361,1494.479596498,0.8622059226036072,6700032.0,0.11325967311859131,0.6544272303581238,1.1131813526153564,1.0,15.319011688232422,0.0625,-0.5328842997550964,4362,18.620012283325195,0.0540364608168602,1746175753.4972646
34720,4370,1497.46378646,0.8622059226036072,6713856.0,0.11325967311859131,0.6866103410720825,1.0231454372406006,1.0,15.943360328674316,0.0690104216337204,-0.5117583274841309,4371,18.620012283325195,0.0507812537252903,1746175756.4814434
34808,4381,1501.095732716,0.8622059226036072,6730752.0,0.11325967311859131,0.5935765504837036,0.976413369178772,1.0,15.714193344116211,0.02864583395421505,-0.5217188596725464,4382,18.620012283325195,0.0507812537252903,1746175760.1133666
34832,4384,1502.090729223,0.8622059226036072,6735360.0,0.11325967311859131,0.675043523311615,0.8890966176986694,1.0,15.930339813232422,0.0657552108168602,-0.5368731021881104,4385,18.620012283325195,0.0520833358168602,1746175761.108401
34840,4385,1502.421584433,0.8622059226036072,6736896.0,0.11325967311859131,0.6081382036209106,0.9755432605743408,1.0,15.200521469116211,0.02278645895421505,-0.5328956842422485,4386,18.620012283325195,0.0540364608168602,1746175761.439257
34888,4391,1504.401747465,0.8622059226036072,6746112.0,0.11325967311859131,0.6207682490348816,1.0350948572158813,1.0,15.078776359558105,0.0442708358168602,-0.5277260541915894,4392,18.620012283325195,0.0546875037252903,1746175763.419406
34928,4396,1506.05905114,0.8622059226036072,6753792.0,0.11325967311859131,0.6120660305023193,1.033002495765686,1.0,14.994791984558105,0.0279947929084301,-0.5186958312988281,4397,18.620012283325195,0.0527343787252903,1746175765.0765316
35032,4409,1510.357724633,0.8622059226036072,6773760.0,0.11325967311859131,0.6620660424232483,0.9757210612297058,1.0,14.929037094116211,0.0638020858168602,-0.5213655233383179,4410,18.620012283325195,0.0546875037252903,1746175769.375391
35080,4415,1512.340982017,0.8622059226036072,6782976.0,0.11325967311859131,0.6098959445953369,0.922859251499176,1.0,15.104166984558105,0.0442708358168602,-0.5363872051239014,4416,18.620012283325195,0.0540364608168602,1746175771.358654
35136,4422,1514.65864056,0.8622059226036072,6793728.0,0.11325967311859131,0.6231120824813843,0.9261271953582764,1.0,15.313152313232422,0.02929687686264515,-0.5314526557922363,4423,18.620012283325195,0.0533854179084301,1746175773.6763084
35216,4432,1517.964471173,0.8622059226036072,6809088.0,0.11325967311859131,0.6634767055511475,1.0085703134536743,1.0,15.615235328674316,0.0670572966337204,-0.5306746363639832,4433,18.620012283325195,0.0520833358168602,1746175776.982144
35424,4458,1526.586380024,0.8622059226036072,6849024.0,0.11325967311859131,0.6090279221534729,0.8505205512046814,1.0,14.652344703674316,0.0377604179084301,-0.5281325578689575,4459,18.620012283325195,0.0566406287252903,1746175785.604047
35456,4462,1527.902899863,0.8622059226036072,6855168.0,0.11325967311859131,0.662434995174408,0.9595067501068115,1.0,15.924480438232422,0.0670572966337204,-0.5130122900009155,4463,18.620012283325195,0.0481770858168602,1746175786.9205668
35560,4475,1532.205129594,0.8622059226036072,6875136.0,0.11325967311859131,0.5836155414581299,0.9167265892028809,1.0,14.832682609558105,0.02473958395421505,-0.5410220623016357,4476,18.620012283325195,0.0540364608168602,1746175791.222785
35584,4478,1533.195392454,0.8622059226036072,6879744.0,0.11325967311859131,0.6307075619697571,0.9431373476982117,1.0,15.613933563232422,0.0455729179084301,-0.5413766503334045,4479,18.620012283325195,0.0514322929084301,1746175792.2130396
35632,4484,1535.18177562,0.8622059226036072,6888960.0,0.11325967311859131,0.6089193820953369,0.8089137077331543,1.0,15.277996063232422,0.0429687537252903,-0.5242248773574829,4485,18.620012283325195,0.0527343787252903,1746175794.1994185
35640,4485,1535.512698086,0.8622059226036072,6890496.0,0.11325967311859131,0.5998699069023132,0.8166371583938599,1.0,15.176432609558105,0.0305989608168602,-0.5237531661987305,4486,18.620012283325195,0.0527343787252903,1746175794.530332
35800,4505,1542.134745358,0.8622059226036072,6921216.0,0.11325967311859131,0.6225913166999817,0.8064181804656982,1.0,15.349610328674316,0.0423177108168602,-0.5242615342140198,4506,18.620012283325195,0.0520833358168602,1746175801.1524253
35856,4512,1544.447655016,0.8622059226036072,6931968.0,0.11325967311859131,0.5914281010627747,0.8527547121047974,1.0,15.447266578674316,0.015625,-0.5285136103630066,4513,18.620012283325195,0.0533854179084301,1746175803.4652872
36064,4538,1553.071566212,0.8622059226036072,6971904.0,0.11325967311859131,0.6221789121627808,0.9613447189331055,1.0,15.885417938232422,0.0338541679084301,-0.5237791538238525,4539,18.620012283325195,0.0494791679084301,1746175812.0891964
36112,4544,1555.059848288,0.8622059226036072,6981120.0,0.11325967311859131,0.6081597805023193,0.9100526571273804,1.0,15.638021469116211,0.0182291679084301,-0.5379981994628906,4545,18.620012283325195,0.0507812537252903,1746175814.0774994
36128,4546,1555.722090805,0.8622059226036072,6984192.0,0.11325967311859131,0.656271755695343,0.9293112754821777,1.0,15.855469703674316,0.068359375,-0.5339351892471313,4547,18.620012283325195,0.0507812537252903,1746175814.7397392
36288,4566,1562.421785454,0.8845901489257812,7014912.0,0.1349029690027237,0.650520920753479,0.7839785814285278,1.0,15.643880844116211,0.0716145858168602,-0.5369585752487183,4567,19.229398727416992,0.0527343787252903,1746175821.4394295
36304,4568,1563.078810919,0.8845901489257812,7017984.0,0.1349029690027237,0.6802302002906799,0.8661587238311768,1.0,16.164714813232422,0.0748697966337204,-0.5285664796829224,4569,19.229398727416992,0.0501302108168602,1746175822.0964432
36360,4575,1565.396796655,0.8845901489257812,7028736.0,0.1349029690027237,0.6173612475395203,0.8483008146286011,1.0,14.754557609558105,0.0527343787252903,-0.5319321155548096,4576,19.229398727416992,0.0546875037252903,1746175824.4144595
36408,4581,1567.387126531,0.8845901489257812,7037952.0,0.1349029690027237,0.6475695371627808,0.8500391840934753,1.0,15.722005844116211,0.0455729179084301,-0.521529495716095,4582,19.229398727416992,0.0514322929084301,1746175826.4047813
36416,4582,1567.718814392,0.8845901489257812,7039488.0,0.1349029690027237,0.6011936664581299,0.9379681944847107,1.0,14.884766578674316,0.03125,-0.5193639993667603,4583,19.229398727416992,0.0546875037252903,1746175826.7364633
36528,4596,1572.358860465,0.8845901489257812,7060992.0,0.1349029690027237,0.6991103291511536,0.8851311802864075,1.0,15.814454078674316,0.0781250074505806,-0.5214118957519531,4597,19.229398727416992,0.0514322929084301,1746175831.3764107
36624,4608,1576.32775172,0.8845901489257812,7079424.0,0.1349029690027237,0.6430990695953369,1.0447906255722046,1.0,15.229166984558105,0.0507812537252903,-0.5177257061004639,4609,19.229398727416992,0.0533854179084301,1746175835.345403
36664,4613,1577.975208942,0.8845901489257812,7087104.0,0.1349029690027237,0.6142362356185913,1.0622220039367676,1.0,14.803385734558105,0.0279947929084301,-0.5264864563941956,4614,19.229398727416992,0.0553385429084301,1746175836.9928808
36704,4618,1579.634608578,0.8845901489257812,7094784.0,0.1349029690027237,0.608463704586029,1.0240507125854492,1.0,15.447917938232422,0.01888020895421505,-0.5154851675033569,4619,19.229398727416992,0.0514322929084301,1746175838.652119
36752,4624,1581.611939449,0.8845901489257812,7104000.0,0.1349029690027237,0.6078343391418457,1.001786231994629,1.0,15.055990219116211,0.0052083334885537624,-0.5191206336021423,4625,19.229398727416992,0.0559895858168602,1746175840.6295977
36848,4636,1585.580219758,0.8845901489257812,7122432.0,0.1349029690027237,0.679839551448822,0.9765421152114868,1.0,15.914063453674316,0.0774739608168602,-0.5131931304931641,4637,19.229398727416992,0.0514322929084301,1746175844.5978503
36960,4650,1590.21027651,0.8845901489257812,7143936.0,0.1349029690027237,0.6795573830604553,1.0144157409667969,1.0,15.723958969116211,0.0755208358168602,-0.5164000988006592,4651,19.229398727416992,0.0514322929084301,1746175849.227936
36984,4653,1591.206035828,0.8845901489257812,7148544.0,0.1349029690027237,0.6518446803092957,0.930608868598938,1.0,15.716146469116211,0.0546875037252903,-0.5236550569534302,4654,19.229398727416992,0.0507812537252903,1746175850.223722
36992,4654,1591.537258707,0.8845901489257812,7150080.0,0.1349029690027237,0.6371311545372009,0.9265401363372803,1.0,14.959635734558105,0.0507812537252903,-0.5301578044891357,4655,19.229398727416992,0.0540364608168602,1746175850.554921
37064,4663,1594.51138093,0.8845901489257812,7163904.0,0.1349029690027237,0.6116971373558044,0.8048755526542664,1.0,15.350912094116211,0.02473958395421505,-0.5348387956619263,4664,19.229398727416992,0.0540364608168602,1746175853.5290306
37080,4665,1595.174967462,0.8845901489257812,7166976.0,0.1349029690027237,0.6726780533790588,0.8403048515319824,1.0,15.882162094116211,0.068359375,-0.5276321172714233,4666,19.229398727416992,0.0494791679084301,1746175854.1926153
37088,4666,1595.50655403,0.8845901489257812,7168512.0,0.1349029690027237,0.6560981869697571,0.8434792757034302,1.0,15.673177719116211,0.0677083358168602,-0.5265756845474243,4667,19.229398727416992,0.0514322929084301,1746175854.5242121
37160,4675,1598.480287832,0.8845901489257812,7182336.0,0.1349029690027237,0.6418187022209167,0.7281849980354309,1.0,15.923177719116211,0.0468750037252903,-0.5379736423492432,4676,19.229398727416992,0.0514322929084301,1746175857.497937
37176,4677,1599.143153612,0.8845901489257812,7185408.0,0.1349029690027237,0.683659017086029,0.7311767935752869,1.0,16.380859375,0.0605468787252903,-0.5407087206840515,4678,19.229398727416992,0.0488281287252903,1746175858.1608047
37320,4695,1605.097512351,0.8845901489257812,7213056.0,0.1349029690027237,0.6673612594604492,0.7035135626792908,1.0,15.617188453674316,0.0625,-0.5346497297286987,4696,19.229398727416992,0.0514322929084301,1746175864.1151848
37384,4703,1607.750520517,0.8845901489257812,7225344.0,0.1349029690027237,0.6512370705604553,0.7247591018676758,1.0,15.304037094116211,0.0540364608168602,-0.541475236415863,4704,19.229398727416992,0.0527343787252903,1746175866.7681725
37432,4709,1609.72977367,0.8845901489257812,7234560.0,0.1349029690027237,0.6363716721534729,0.7536312341690063,1.0,14.909505844116211,0.0592447929084301,-0.5369529128074646,4710,19.229398727416992,0.0533854179084301,1746175868.7474308
37624,4733,1617.661958849,0.8845901489257812,7271424.0,0.1349029690027237,0.653776228427887,0.6943029165267944,1.0,15.749349594116211,0.0540364608168602,-0.5655897259712219,4734,19.229398727416992,0.0488281287252903,1746175876.679618
37808,4756,1625.271563832,0.8845901489257812,7306752.0,0.1349029690027237,0.6195313334465027,0.7392799258232117,1.0,15.162110328674316,0.0442708358168602,-0.5583627223968506,4757,19.229398727416992,0.0533854179084301,1746175884.2892256
37824,4758,1625.934477982,0.8845901489257812,7309824.0,0.1349029690027237,0.6630643606185913,0.6908324956893921,1.0,15.274740219116211,0.0781250074505806,-0.5666195154190063,4759,19.229398727416992,0.0520833358168602,1746175884.9521475
37848,4761,1626.925846716,0.8845901489257812,7314432.0,0.1349029690027237,0.5893229842185974,0.5969877243041992,1.0,15.722657203674316,0.02278645895421505,-0.5748859643936157,4762,19.229398727416992,0.0501302108168602,1746175885.943513
37896,4767,1628.911357356,0.8845901489257812,7323648.0,0.1349029690027237,0.5895617604255676,0.6176927089691162,1.0,15.727214813232422,0.015625,-0.5577558279037476,4768,19.229398727416992,0.0527343787252903,1746175887.9290228
37928,4771,1630.227103426,0.8845901489257812,7329792.0,0.1349029690027237,0.681684136390686,0.7795246243476868,1.0,15.725912094116211,0.0748697966337204,-0.539894700050354,4772,19.229398727416992,0.0501302108168602,1746175889.2447498
38088,4791,1636.895362116,0.8845901489257812,7360512.0,0.1349029690027237,0.6686198711395264,0.7297911643981934,1.0,16.047527313232422,0.0605468787252903,-0.5424582958221436,4792,19.229398727416992,0.0501302108168602,1746175895.913054
38096,4792,1637.225827111,0.8845901489257812,7362048.0,0.1349029690027237,0.6640191674232483,0.7953709363937378,1.0,16.099609375,0.0657552108168602,-0.5351203680038452,4793,19.229398727416992,0.0481770858168602,1746175896.2435062
38368,4826,1648.489028786,0.8845901489257812,7414272.0,0.1349029690027237,0.6097874641418457,0.750818133354187,1.0,15.417969703674316,0.0319010429084301,-0.5226361751556396,4827,19.229398727416992,0.0514322929084301,1746175907.5066993
38544,4848,1655.773520908,0.8845901489257812,7448064.0,0.1349029690027237,0.6239801049232483,0.8204577565193176,1.0,15.485677719116211,0.0319010429084301,-0.5184264779090881,4849,19.229398727416992,0.0520833358168602,1746175914.7911932
38656,4862,1660.404770946,0.8845901489257812,7469568.0,0.1349029690027237,0.588910698890686,0.9039374589920044,1.0,15.235026359558105,0.009765625931322575,-0.5258408188819885,4863,19.229398727416992,0.0540364608168602,1746175919.4224367
38744,4873,1664.044700117,0.8845901489257812,7486464.0,0.1349029690027237,0.6392579078674316,1.0384132862091064,1.0,14.648438453674316,0.0553385429084301,-0.5336639881134033,4874,19.229398727416992,0.0546875037252903,1746175923.0623558
38792,4879,1666.106818432,0.8816652297973633,7495680.0,0.12947657704353333,0.6559463143348694,0.9719196557998657,0.9999999403953552,15.427083969116211,0.0572916679084301,-0.5587478280067444,4880,18.700336456298828,0.0520833358168602,1746175925.1244936
38992,4904,1674.384595201,0.8816652297973633,7534080.0,0.12947657704353333,0.683810830116272,1.0502007007598877,0.9999999403953552,15.884115219116211,0.0859375074505806,-0.5525385141372681,4905,18.700336456298828,0.0514322929084301,1746175933.4022753
39056,4912,1677.033995269,0.8816652297973633,7546368.0,0.12947657704353333,0.639887273311615,1.015106439590454,0.9999999403953552,16.238933563232422,0.0436197929084301,-0.5587996244430542,4913,18.700336456298828,0.0494791679084301,1746175936.051632
