update_steps,test_returned_episode_lengths,returned_episode_lengths,_timestamp,returned_episode_returns,_runtime,env_step,returned_episode,qvals,test_returned_episode_returns,loss,returned_won_episode,test_returned_won_episode,grad_steps,_step,test_returned_episode
2117,57.950653076171875,28.23828125,1746181698.194745,0.22473597526550293,878.232222572,3251712.0,0.010416666977107525,-0.8064389228820801,0.6308481693267822,0.009000934660434723,0.0,0.0,16688,2116,1.0
2165,57.950653076171875,24.0859375,1746181717.2361825,0.15847577154636383,897.273646349,3325440.0,0.0078125,-0.778023362159729,0.6308481693267822,0.012423250824213028,0.0,0.0,17072,2164,1.0
2172,57.950653076171875,26.91015625,1746181720.0127015,0.21515312790870667,900.050153804,3336192.0,0.008463541977107525,-0.7878795862197876,0.6308481693267822,0.010793058201670647,0.0,0.0,17128,2171,1.0
2175,57.950653076171875,28.654949188232422,1746181721.2027717,0.30603718757629395,901.240250933,3340800.0,0.010416666977107525,-0.794677734375,0.6308481693267822,0.0159323550760746,0.0501302108168602,0.0,17152,2174,1.0
2183,57.950653076171875,26.83724021911621,1746181724.3726962,0.2622145116329193,904.410272369,3353088.0,0.009765625,-0.7836666703224182,0.6308481693267822,0.016942765563726425,0.044921875,0.0,17216,2182,1.0
2185,57.950653076171875,28.213542938232422,1746181725.165291,0.2259538620710373,905.202725978,3356160.0,0.010416666977107525,-0.779207170009613,0.6308481693267822,0.010364288464188576,0.0,0.0,17232,2184,1.0
2214,57.950653076171875,29.04036521911621,1746181736.6609862,0.2360612154006958,916.698447892,3400704.0,0.009765625,-0.763466477394104,0.6308481693267822,0.01215909793972969,0.0,0.0,17464,2213,1.0
2226,57.950653076171875,27.9375,1746181741.416586,0.1957218050956726,921.454038305,3419136.0,0.008463541977107525,-0.7932336926460266,0.6308481693267822,0.03599144145846367,0.0,0.0,17560,2225,1.0
2229,57.950653076171875,28.760417938232422,1746181742.6053689,0.2527676820755005,922.642819088,3423744.0,0.00911458395421505,-0.8111448287963867,0.6308481693267822,0.015601120889186859,0.0,0.0,17584,2228,1.0
2230,57.950653076171875,26.51692771911621,1746181743.001386,0.19055502116680145,923.038845925,3425280.0,0.008463541977107525,-0.8376704454421997,0.6308481693267822,0.014340599067509174,0.0,0.0,17592,2229,1.0
