returned_episode_returns,_timestamp,returned_episode_lengths,test_returned_episode_lengths,env_step,test_returned_episode,loss,_step,qvals,test_returned_episode_returns,returned_won_episode,_runtime,update_steps,returned_episode,test_returned_won_episode,grad_steps
0.6340909600257874,1746175970.7041554,14.902995109558105,18.857763290405273,3033600.0,1.0000001192092896,0.758634090423584,1974,0.5100512504577637,0.9251205921173096,0.01888020895421505,939.215310267,1975,0.0540364608168602,0.13046173751354218,15552
0.6743254065513611,1746175979.4059052,15.557943344116211,18.857763290405273,3062784.0,1.0000001192092896,0.6758107542991638,1993,0.615266740322113,0.9251205921173096,0.0364583358168602,947.917017422,1994,0.0514322929084301,0.13046173751354218,15704
0.6343041062355042,1746175986.7251344,15.065104484558105,18.857763290405273,3087360.0,1.0000001192092896,0.7802144289016724,2009,0.48438408970832825,0.9251205921173096,0.02148437686264515,955.236252821,2010,0.0533854179084301,0.13046173751354218,15832
0.6471119523048401,1746176002.757787,14.656901359558105,18.857763290405273,3141120.0,1.0000001192092896,0.8338723182678223,2044,0.3913523554801941,0.9251205921173096,0.033203125,971.269000895,2045,0.0520833358168602,0.13046173751354218,16112
0.6641454696655273,1746176016.0310585,15.399740219116211,18.857763290405273,3185664.0,1.0000001192092896,0.8073872327804565,2073,0.476765513420105,0.9251205921173096,0.02539062686264515,984.542291623,2074,0.0520833358168602,0.13046173751354218,16344
0.6600380539894104,1746176017.4063153,15.136719703674316,18.857763290405273,3190272.0,1.0000001192092896,0.8252986669540405,2076,0.47879043221473694,0.9251205921173096,0.03125,985.917532691,2077,0.0533854179084301,0.13046173751354218,16368
0.6350616812705994,1746176020.6113942,15.498699188232422,18.857763290405273,3201024.0,1.0000001192092896,0.7396141290664673,2083,0.5012491941452026,0.9251205921173096,0.02083333395421505,989.122396142,2084,0.0520833358168602,0.13046173751354218,16424
0.6640152931213379,1746176022.9001446,15.083985328674316,18.857763290405273,3208704.0,1.0000001192092896,0.8364876508712769,2088,0.4642537832260132,0.9251205921173096,0.0449218787252903,991.411151546,2089,0.0533854179084301,0.13046173751354218,16464
0.695300817489624,1746176026.5532422,15.660808563232422,18.857763290405273,3220992.0,1.0000001192092896,0.9383389949798584,2096,0.4681364893913269,0.9251205921173096,0.0611979216337204,995.064282348,2097,0.0527343787252903,0.13046173751354218,16528
0.6713424324989319,1746176032.9494426,14.912110328674316,18.857763290405273,3242496.0,1.0000001192092896,1.148101568222046,2110,0.5132965445518494,0.9251205921173096,0.0507812537252903,1001.460440411,2111,0.0533854179084301,0.13046173751354218,16640
