test_returned_episode,returned_episode,loss,test_returned_won_episode,returned_episode_lengths,test_returned_episode_lengths,_timestamp,test_returned_episode_returns,returned_episode_returns,returned_won_episode,env_step,qvals,grad_steps,update_steps,_step,_runtime
1.0,0.02278645895421505,0.0781630128622055,0.9822718501091003,27.462890625,37.67301559448242,1746196196.2213948,1.9809422492980957,1.388802170753479,0.6822916865348816,6124032.0,-0.6668908596038818,31648,3987,3986,1556.73964981
1.0,0.021484375,0.08811908960342407,0.9822718501091003,28.28255271911621,37.67301559448242,1746196201.5129783,1.9809422492980957,1.2650715112686157,0.603515625,6145536.0,-0.7013386487960815,31760,4001,4000,1562.031374277
1.0,0.021484375,0.07132278382778168,0.9822718501091003,27.88802146911621,37.67301559448242,1746196210.5834777,1.9809422492980957,1.3381510972976685,0.6451823115348816,6182400.0,-0.6541690230369568,31952,4025,4024,1571.101807622
1.0,0.02018229104578495,0.07118789851665497,0.9822718501091003,27.955078125,37.67301559448242,1746196212.8546667,1.9809422492980957,1.3215982913970947,0.6302083134651184,6191616.0,-0.7400636672973633,32000,4031,4030,1573.37288769
1.0,0.02083333395421505,0.09767994284629822,0.9822718501091003,27.474609375,37.67301559448242,1746196213.6060326,1.9809422492980957,1.3854655027389526,0.6809895634651184,6194688.0,-0.7799959182739258,32016,4033,4032,1574.124252156
1.0,0.02213541604578495,0.08152458071708679,0.9822718501091003,27.685546875,37.67301559448242,1746196220.408126,1.9809422492980957,1.3122785091400146,0.6302083134651184,6222336.0,-0.8315816521644592,32160,4051,4050,1580.926327246
1.0,0.02213541604578495,0.08264479041099548,0.9822718501091003,27.37044334411621,37.67301559448242,1746196232.1672435,1.9809422492980957,1.41796875,0.708984375,6269952.0,-0.5991698503494263,32408,4082,4081,1592.68554102
1.0,0.02213541604578495,0.06819754838943481,0.9822718501091003,26.72786521911621,37.67301559448242,1746196235.9555948,1.9809422492980957,1.3958333730697632,0.6979166865348816,6285312.0,-0.6919103860855103,32488,4092,4091,1596.4737643
1.0,0.021484375,0.07881702482700348,0.9822718501091003,28.04817771911621,37.67301559448242,1746196236.7070098,1.9809422492980957,1.4153646230697632,0.7076823115348816,6288384.0,-0.7513803243637085,32504,4094,4093,1597.225216853
1.0,0.02278645895421505,0.10644491016864777,0.9822718501091003,27.47265625,37.67301559448242,1746196239.3583539,1.9809422492980957,1.4002344608306885,0.6842448115348816,6299136.0,-0.8347011804580688,32560,4101,4100,1599.876675883
1.0,0.02278645895421505,0.08178416639566422,0.9822718501091003,27.34830665588379,37.67301559448242,1746196240.8638558,1.9809422492980957,1.4127603769302368,0.7063801884651184,6305280.0,-0.8425741195678711,32592,4105,4104,1601.382073322
1.0,0.02278645895421505,0.08734481781721115,0.9822718501091003,27.083984375,37.67301559448242,1746196241.615121,1.9809422492980957,1.3841146230697632,0.6920573115348816,6308352.0,-0.8619091510772705,32608,4107,4106,1602.13334178
1.0,0.021484375,0.08059252798557281,0.9822718501091003,28.357421875,37.67301559448242,1746196248.0239887,1.9809422492980957,1.3685221672058105,0.6764323115348816,6334464.0,-0.9922863841056824,32744,4124,4123,1608.542210311
1.0,0.02278645895421505,0.08365568518638611,0.9822718501091003,27.09440040588379,37.67301559448242,1746196253.6748524,1.9809422492980957,1.4114583730697632,0.7057291865348816,6357504.0,-0.9359004497528076,32864,4139,4138,1614.193064569
1.0,0.02213541604578495,0.09885478764772415,0.9822718501091003,27.05794334411621,37.67301559448242,1746196265.042513,1.9809422492980957,1.3609668016433716,0.6686198115348816,6403584.0,-0.8178851008415222,33104,4169,4168,1625.560733341
1.0,0.02278645895421505,0.09475921094417572,0.9822718501091003,26.65559959411621,37.67301559448242,1746196266.1983466,1.9809422492980957,1.4244791269302368,0.7122395634651184,6408192.0,-0.9225137233734131,33128,4172,4171,1626.716546683
1.0,0.0234375,0.0876244455575943,0.9822718501091003,26.63020896911621,37.67301559448242,1746196266.9494975,1.9809422492980957,1.4088541269302368,0.7044270634651184,6411264.0,-0.8920993804931641,33144,4174,4173,1627.467677804
1.0,0.0234375,0.08962911367416382,0.9822718501091003,27.33463478088379,37.67301559448242,1746196269.5788865,1.9809422492980957,1.4260481595993042,0.7018229365348816,6422016.0,-0.8749187588691711,33200,4181,4180,1630.097125693
1.0,0.0234375,0.09390855580568314,0.9822718501091003,27.33268165588379,37.67301559448242,1746196270.7147412,1.9809422492980957,1.4355370998382568,0.716796875,6426624.0,-1.0174221992492676,33224,4184,4183,1631.232992304
1.0,0.02018229104578495,0.09883888065814972,0.9822718501091003,28.21484375,37.67301559448242,1746196274.159368,1.9809422492980957,1.3267481327056885,0.638671875,6440448.0,-1.046433448791504,33296,4193,4192,1634.67777675
1.0,0.021484375,0.07524124532938004,0.9926124811172485,27.73567771911621,38.94291305541992,1746196287.100807,1.9916754961013794,1.3932291269302368,0.6966145634651184,6492672.0,-1.0663173198699951,33568,4227,4226,1647.619040471
1.0,0.02278645895421505,0.07436810433864594,0.9926124811172485,28.361328125,38.94291305541992,1746196288.617244,1.9916754961013794,1.4119987487792969,0.7057291865348816,6498816.0,-1.09798264503479,33600,4231,4230,1649.135450213
1.0,0.02213541604578495,0.08752750605344772,0.9926124811172485,27.89974021911621,38.94291305541992,1746196290.4987297,1.9916754961013794,1.3789126873016357,0.6790364384651184,6506496.0,-1.0214643478393555,33640,4236,4235,1651.016958434
1.0,0.02083333395421505,0.07362526655197144,0.9926124811172485,27.62825584411621,38.94291305541992,1746196293.1575994,1.9916754961013794,1.3574706315994263,0.66796875,6517248.0,-1.0070393085479736,33696,4243,4242,1653.675911733
1.0,0.021484375,0.06962200999259949,0.9926124811172485,28.59049415588379,38.94291305541992,1746196295.029807,1.9916754961013794,1.2774022817611694,0.61328125,6524928.0,-0.9661191701889038,33736,4248,4247,1655.548025323
1.0,0.021484375,0.07115188241004944,0.9926124811172485,28.05599021911621,38.94291305541992,1746196299.5583696,1.9916754961013794,1.4166666269302368,0.7083333134651184,6543360.0,-1.110532522201538,33832,4260,4259,1660.076586274
1.0,0.02213541604578495,0.07045847177505493,0.9926124811172485,27.00260353088379,38.94291305541992,1746196312.7943509,1.9916754961013794,1.4270833730697632,0.7135416865348816,6597120.0,-0.9604523181915283,34112,4295,4294,1673.312673764
1.0,0.02213541604578495,0.06521691381931305,0.9926124811172485,28.1953125,38.94291305541992,1746196323.8198857,1.9916754961013794,1.4153646230697632,0.7076823115348816,6641664.0,-1.0044305324554443,34344,4324,4323,1684.338119214
1.0,0.02213541604578495,0.04713098332285881,0.9926124811172485,27.94010353088379,38.94291305541992,1746196328.328631,1.9916754961013794,1.3984375,0.69921875,6660096.0,-0.9520218372344971,34440,4336,4335,1688.846878349
1.0,0.021484375,0.048998843878507614,0.9926124811172485,28.23567771911621,38.94291305541992,1746196330.237379,1.9916754961013794,1.3580727577209473,0.6790364384651184,6667776.0,-0.9311913251876831,34480,4341,4340,1690.755590153
1.0,0.0234375,0.039412789046764374,0.9926124811172485,26.58072853088379,38.94291305541992,1746196330.6131282,1.9916754961013794,1.3932291269302368,0.6966145634651184,6669312.0,-0.9729901552200317,34488,4342,4341,1691.131342606
1.0,0.02278645895421505,0.052440568804740906,0.9926124811172485,27.826171875,38.94291305541992,1746196330.9887795,1.9916754961013794,1.3695963621139526,0.662109375,6670848.0,-0.962791919708252,34496,4343,4342,1691.507001172
1.0,0.02278645895421505,0.05056019872426987,0.9926124811172485,26.8828125,38.94291305541992,1746196343.0998306,1.9916754961013794,1.41796875,0.708984375,6720000.0,-0.9650945663452148,34752,4375,4374,1703.618016021
1.0,0.02278645895421505,0.0738641545176506,0.9926124811172485,27.18359375,38.94291305541992,1746196343.4768336,1.9916754961013794,1.4375,0.71875,6721536.0,-0.9684396982192993,34760,4376,4375,1703.995043173
1.0,0.0234375,0.05222361162304878,0.9926124811172485,27.22200584411621,38.94291305541992,1746196344.6378825,1.9916754961013794,1.3802083730697632,0.6901041865348816,6726144.0,-1.0070445537567139,34784,4379,4378,1705.156209757
1.0,0.02278645895421505,0.05681336671113968,0.9926124811172485,27.69010353088379,38.94291305541992,1746196347.6444986,1.9916754961013794,1.3618358373641968,0.658203125,6738432.0,-1.0497000217437744,34848,4387,4386,1708.162692886
1.0,0.0234375,0.03289787098765373,0.9926124811172485,26.87434959411621,38.94291305541992,1746196353.3179774,1.9916754961013794,1.41796875,0.708984375,6761472.0,-0.9606408476829529,34968,4402,4401,1713.83618487
1.0,0.02213541604578495,0.04949461296200752,0.9926124811172485,27.751953125,38.94291305541992,1746196358.9929807,1.9916754961013794,1.4248697757720947,0.7109375,6784512.0,-1.0668907165527344,35088,4417,4416,1719.511191945
1.0,0.0234375,0.03154119476675987,0.9926124811172485,26.84765625,38.94291305541992,1746196372.2251093,1.9916754961013794,1.42578125,0.712890625,6838272.0,-0.9760301113128662,35368,4452,4451,1732.743305109
1.0,0.02278645895421505,0.042567282915115356,0.9926124811172485,27.046875,38.94291305541992,1746196376.3965015,1.9916754961013794,1.421875,0.7109375,6855168.0,-0.937401533126831,35456,4463,4462,1736.914750108
1.0,0.02278645895421505,0.03731391206383705,0.9926124811172485,26.40234375,38.94291305541992,1746196383.1897972,1.9916754961013794,1.44140625,0.720703125,6882816.0,-0.9403533339500427,35600,4481,4480,1743.708032754
1.0,0.02278645895421505,0.037785567343235016,0.9926124811172485,26.638671875,38.94291305541992,1746196385.439122,1.9916754961013794,1.4049478769302368,0.7024739384651184,6892032.0,-0.9198381900787354,35648,4487,4486,1745.957321747
1.0,0.02083333395421505,0.03071037493646145,0.9926124811172485,27.91861915588379,38.94291305541992,1746196387.7014368,1.9916754961013794,1.3325554132461548,0.64453125,6901248.0,-0.9176632761955261,35696,4493,4492,1748.219672469
1.0,0.02213541604578495,0.04215848445892334,0.9926124811172485,27.34700584411621,38.94291305541992,1746196388.465259,1.9916754961013794,1.3236165046691895,0.6360676884651184,6904320.0,-0.9265551567077637,35712,4495,4494,1748.98348097
1.0,0.02278645895421505,0.06127777323126793,0.9926124811172485,27.62825584411621,38.94291305541992,1746196389.2164285,1.9916754961013794,1.4169758558273315,0.697265625,6907392.0,-0.9626158475875854,35728,4497,4496,1749.734643261
1.0,0.021484375,0.04870351403951645,0.9926124811172485,27.54752540588379,38.94291305541992,1746196393.3566558,1.9916754961013794,1.31790030002594,0.6243489384651184,6924288.0,-0.9167438745498657,35816,4508,4507,1753.874896129
1.0,0.02278645895421505,0.04753708094358444,0.9926124811172485,27.44661521911621,38.94291305541992,1746196396.7659123,1.9916754961013794,1.3997396230697632,0.6998698115348816,6938112.0,-0.8688409328460693,35888,4517,4516,1757.284127106
1.0,0.0234375,0.03217248618602753,0.9926124811172485,27.72135353088379,38.94291305541992,1746196402.4111829,1.9916754961013794,1.4361978769302368,0.7180989384651184,6961152.0,-0.8932095766067505,36008,4532,4531,1762.929380593
1.0,0.021484375,0.03518786281347275,0.9926124811172485,28.45638084411621,38.94291305541992,1746196405.4500387,1.9916754961013794,1.37932288646698,0.6809895634651184,6973440.0,-0.8923507332801819,36072,4540,4539,1765.968381852
1.0,0.02213541604578495,0.05442486330866814,0.9926124811172485,26.73372459411621,38.94291305541992,1746196407.7445328,1.9916754961013794,1.3719921112060547,0.671875,6982656.0,-0.9664881825447083,36120,4546,4545,1768.263054613
1.0,0.021484375,0.055515553802251816,0.9790576100349426,28.17708396911621,36.73756408691406,1746196415.822185,1.9774738550186157,1.3815103769302368,0.6907551884651184,7014912.0,-0.8424736261367798,36288,4567,4566,1776.340412486
1.0,0.0234375,0.04279545694589615,0.9790576100349426,26.46549415588379,36.73756408691406,1746196418.8463519,1.9774738550186157,1.385400414466858,0.6796875,7027200.0,-0.8619818687438965,36352,4575,4574,1779.364540681
1.0,0.02278645895421505,0.056050024926662445,0.9790576100349426,27.48828125,36.73756408691406,1746196419.977146,1.9774738550186157,1.3656346797943115,0.6673176884651184,7031808.0,-0.9659171104431152,36376,4578,4577,1780.495320991
1.0,0.02278645895421505,0.036890096962451935,0.9790576100349426,27.64518165588379,36.73756408691406,1746196423.3877313,1.9774738550186157,1.35330069065094,0.6549479365348816,7045632.0,-0.8397121429443359,36448,4587,4586,1783.9059289
1.0,0.02213541604578495,0.04412286728620529,0.9790576100349426,26.98046875,36.73756408691406,1746196424.51555,1.9774738550186157,1.3882681131362915,0.6725260615348816,7050240.0,-0.8602024912834167,36472,4590,4589,1785.033750022
1.0,0.0234375,0.06738656759262085,0.9790576100349426,27.88932228088379,36.73756408691406,1746196427.9258096,1.9774738550186157,1.3242316246032715,0.638671875,7064064.0,-0.9471229910850525,36544,4599,4598,1788.444020888
1.0,0.0234375,0.04178202152252197,0.9790576100349426,27.26302146911621,36.73756408691406,1746196428.6801574,1.9774738550186157,1.3919271230697632,0.6959635615348816,7067136.0,-0.8288724422454834,36560,4601,4600,1789.198355736
1.0,0.02278645895421505,0.0555010586977005,0.9790576100349426,27.37434959411621,36.73756408691406,1746196436.6249151,1.9774738550186157,1.40869140625,0.6946614384651184,7099392.0,-0.7476492524147034,36728,4622,4621,1797.143250646
1.0,0.02083333395421505,0.07319769263267517,0.9790576100349426,28.22916603088379,36.73756408691406,1746196439.2544734,1.9774738550186157,1.299013614654541,0.615234375,7110144.0,-0.7705386877059937,36784,4629,4628,1799.772988204
1.0,0.0234375,0.07355324923992157,0.9790576100349426,27.04752540588379,36.73756408691406,1746196447.561405,1.9774738550186157,1.4127603769302368,0.7063801884651184,7143936.0,-0.6914863586425781,36960,4651,4650,1808.079720421
1.0,0.021484375,0.05084297060966492,0.9790576100349426,26.140625,36.73756408691406,1746196448.6906304,1.9774738550186157,1.3577474355697632,0.6686198115348816,7148544.0,-0.6049073934555054,36984,4654,4653,1809.209074359
1.0,0.02213541604578495,0.05540481209754944,0.9790576100349426,27.99349021911621,36.73756408691406,1746196457.3381767,1.9774738550186157,1.3524770736694336,0.6484375,7183872.0,-0.7168203592300415,37168,4677,4676,1817.856866027
1.0,0.02083333395421505,0.0606146976351738,0.9790576100349426,27.916015625,36.73756408691406,1746196467.918365,1.9774738550186157,1.318750023841858,0.6354166865348816,7226880.0,-0.6123085021972656,37392,4705,4704,1828.436928436
1.0,0.02018229104578495,0.053301457315683365,0.9790576100349426,28.62109375,36.73756408691406,1746196488.6689787,1.9774738550186157,1.4153646230697632,0.7076823115348816,7311360.0,-0.5605944991111755,37832,4760,4759,1849.187471782
1.0,0.021484375,0.06908788532018661,0.9790576100349426,27.19075584411621,36.73756408691406,1746196491.296404,1.9774738550186157,1.3455793857574463,0.6608073115348816,7322112.0,-0.5764926671981812,37888,4767,4766,1851.814946988
1.0,0.0234375,0.0712679922580719,0.9790576100349426,26.98372459411621,36.73756408691406,1746196492.0493236,1.9774738550186157,1.362158179283142,0.6614583134651184,7325184.0,-0.5283774137496948,37904,4769,4768,1852.56781029
1.0,0.02213541604578495,0.0702945664525032,0.9790576100349426,27.83528709411621,36.73756408691406,1746196492.801757,1.9774738550186157,1.4244791269302368,0.7122395634651184,7328256.0,-0.5886402130126953,37920,4771,4770,1853.320243685
1.0,0.021484375,0.051964886486530304,0.9790576100349426,27.54622459411621,36.73756408691406,1746196495.432536,1.9774738550186157,1.41015625,0.705078125,7339008.0,-0.47903549671173096,37976,4778,4777,1855.951008533
1.0,0.0234375,0.06612344086170197,0.9790576100349426,27.02864646911621,36.73756408691406,1746196501.4645066,1.9774738550186157,1.421875,0.7109375,7363584.0,-0.7423880100250244,38104,4794,4793,1861.9829814
1.0,0.02278645895421505,0.04564906656742096,0.9790576100349426,26.88802146911621,36.73756408691406,1746196512.416771,1.9774738550186157,1.4270833730697632,0.7135416865348816,7408128.0,-0.5631612539291382,38336,4823,4822,1872.935270458
1.0,0.0234375,0.04681479558348656,0.9790576100349426,27.49153709411621,36.73756408691406,1746196515.028969,1.9774738550186157,1.44140625,0.720703125,7418880.0,-0.45739972591400146,38392,4830,4829,1875.547397602
1.0,0.02278645895421505,0.05223890021443367,0.9790576100349426,27.34375,36.73756408691406,1746196518.7642963,1.9774738550186157,1.4479166269302368,0.7239583134651184,7434240.0,-0.5185897946357727,38472,4840,4839,1879.282578131
1.0,0.02213541604578495,0.06531388312578201,0.9790576100349426,27.98177146911621,36.73756408691406,1746196522.1534307,1.9774738550186157,1.4168782234191895,0.6998698115348816,7448064.0,-0.5132312774658203,38544,4849,4848,1882.671627204
1.0,0.0234375,0.03883589804172516,0.9790576100349426,27.08724021911621,36.73756408691406,1746196524.7823405,1.9774738550186157,1.3950846195220947,0.6842448115348816,7458816.0,-0.45566657185554504,38600,4856,4855,1885.300552884
1.0,0.02278645895421505,0.043236345052719116,0.9790576100349426,27.21614646911621,36.73756408691406,1746196526.3096852,1.9774738550186157,1.4326822757720947,0.7122395634651184,7464960.0,-0.45094040036201477,38632,4860,4859,1886.827876668
1.0,0.021484375,0.041738905012607574,0.9790576100349426,27.490234375,36.73756408691406,1746196528.1873991,1.9774738550186157,1.375585913658142,0.6770833134651184,7472640.0,-0.4536570906639099,38672,4865,4864,1888.70559965
1.0,0.02278645895421505,0.039647601544857025,0.9790576100349426,27.05208396911621,36.73756408691406,1746196529.6893938,1.9774738550186157,1.4049478769302368,0.7024739384651184,7478784.0,-0.5099966526031494,38704,4869,4868,1890.207603763
1.0,0.021484375,0.05678003281354904,0.9790576100349426,27.74088478088379,36.73756408691406,1746196531.199236,1.9774738550186157,1.301884651184082,0.6321614384651184,7484928.0,-0.5830793380737305,38736,4873,4872,1891.717484073
1.0,0.02083333395421505,0.042307592928409576,0.9790576100349426,28.62044334411621,36.73756408691406,1746196531.5748987,1.9774738550186157,1.266861915588379,0.6048176884651184,7486464.0,-0.5404155850410461,38744,4874,4873,1892.093108064
1.0,0.02278645895421505,0.03458605706691742,0.990151047706604,27.21549415588379,37.33683395385742,1746196533.1588953,1.9896092414855957,1.3935481309890747,0.6842448115348816,7492608.0,-0.4336870610713959,38776,4878,4877,1893.67710262
1.0,0.0234375,0.04912972450256348,0.990151047706604,26.966796875,37.33683395385742,1746196537.661332,1.9896092414855957,1.4270833730697632,0.7135416865348816,7511040.0,-0.4944062829017639,38872,4890,4889,1898.179518205
1.0,0.02213541604578495,0.046897172927856445,0.990151047706604,27.06640625,37.33683395385742,1746196538.7908955,1.9896092414855957,1.337857961654663,0.6458333134651184,7515648.0,-0.44432365894317627,38896,4893,4892,1899.309115048
1.0,0.02083333395421505,0.04581952095031738,0.990151047706604,28.02734375,37.33683395385742,1746196545.1777284,1.9896092414855957,1.40234375,0.701171875,7541760.0,-0.4599931240081787,39032,4910,4909,1905.695886501
1.0,0.02018229104578495,0.04063808172941208,0.990151047706604,28.05143165588379,37.33683395385742,1746196553.4721658,1.9896092414855957,1.3567708730697632,0.6783854365348816,7575552.0,-0.5545119643211365,39208,4932,4931,1913.990350286
1.0,0.02213541604578495,0.04241078346967697,0.990151047706604,27.45703125,37.33683395385742,1746196554.2236176,1.9896092414855957,1.352685570716858,0.65234375,7578624.0,-0.5433242917060852,39224,4934,4933,1914.741811829
1.0,0.0234375,0.06037489324808121,0.990151047706604,26.83333396911621,37.33683395385742,1746196563.621829,1.9896092414855957,1.39467453956604,0.6848958134651184,7617024.0,-0.5728206634521484,39424,4959,4958,1924.140043568
1.0,0.02213541604578495,0.056099846959114075,0.990151047706604,26.75,37.33683395385742,1746196576.7957187,1.9896092414855957,1.4088541269302368,0.7044270634651184,7670784.0,-0.5171300768852234,39704,4994,4993,1937.313903138
1.0,0.02278645895421505,0.04943064600229263,0.990151047706604,28.15950584411621,37.33683395385742,1746196583.9376638,1.9896092414855957,1.4147623777389526,0.6966145634651184,7699968.0,-0.407623827457428,39856,5013,5012,1944.455824699
1.0,0.02278645895421505,0.042960599064826965,0.990151047706604,27.43294334411621,37.33683395385742,1746196588.8203595,1.9896092414855957,1.40625,0.703125,7719936.0,-0.3394896984100342,39960,5026,5025,1949.338545735
1.0,0.02213541604578495,0.04484837129712105,0.990151047706604,27.765625,37.33683395385742,1746196592.2066724,1.9896092414855957,1.3918391466140747,0.6861979365348816,7733760.0,-0.46502378582954407,40032,5035,5034,1952.724856574
1.0,0.0234375,0.04306928068399429,0.990151047706604,27.07421875,37.33683395385742,1746196593.708508,1.9896092414855957,1.416953206062317,0.7063801884651184,7739904.0,-0.45674896240234375,40064,5039,5038,1954.226705768
1.0,0.02213541604578495,0.07193416357040405,0.990151047706604,27.97330665588379,37.33683395385742,1746196594.4640412,1.9896092414855957,1.4124706983566284,0.697265625,7742976.0,-0.4147496521472931,40080,5041,5040,1954.982288784
1.0,0.02278645895421505,0.05359422415494919,0.990151047706604,27.2109375,37.33683395385742,1746196595.9664063,1.9896092414855957,1.3971353769302368,0.6985676884651184,7749120.0,-0.33717596530914307,40112,5045,5044,1956.484583083
1.0,0.02278645895421505,0.03895367309451103,0.990151047706604,27.03450584411621,37.33683395385742,1746196604.9973052,1.9896092414855957,1.4427083730697632,0.7213541865348816,7785984.0,-0.4422111511230469,40304,5069,5068,1965.515595339
1.0,0.0234375,0.04880566522479057,0.990151047706604,26.642578125,37.33683395385742,1746196616.2652516,1.9896092414855957,1.4114583730697632,0.7057291865348816,7832064.0,-0.3814138174057007,40544,5099,5098,1976.783450532
1.0,0.02278645895421505,0.04289906471967697,0.990151047706604,27.9609375,37.33683395385742,1746196618.8943877,1.9896092414855957,1.416790246963501,0.6953125,7842816.0,-0.35994499921798706,40600,5106,5105,1979.412582774
1.0,0.02278645895421505,0.04309487342834473,0.990151047706604,27.03515625,37.33683395385742,1746196620.777746,1.9896092414855957,1.3989713191986084,0.69140625,7850496.0,-0.39187896251678467,40640,5111,5110,1981.295925442
1.0,0.02278645895421505,0.05986718833446503,0.990151047706604,27.86979103088379,37.33683395385742,1746196627.9144084,1.9896092414855957,1.349381446838379,0.6549479365348816,7879680.0,-0.5032864809036255,40792,5130,5129,1988.432608738
1.0,0.021484375,0.05481300130486488,0.990151047706604,28.20247459411621,37.33683395385742,1746196631.672054,1.9896092414855957,1.3359375,0.66796875,7895040.0,-0.37576138973236084,40872,5140,5139,1992.190245809
1.0,0.021484375,0.04160746932029724,0.990151047706604,28.20703125,37.33683395385742,1746196635.4342384,1.9896092414855957,1.3832128047943115,0.681640625,7910400.0,-0.4088265597820282,40952,5150,5149,1995.952432279
1.0,0.021484375,0.05016682296991348,0.990151047706604,27.45768165588379,37.33683395385742,1746196639.9454427,1.9896092414855957,1.3176822662353516,0.6334635615348816,7928832.0,-0.42951497435569763,41048,5162,5161,2000.463617947
1.0,0.02083333395421505,0.04415103793144226,0.990151047706604,28.177734375,37.33683395385742,1746196642.9759989,1.9896092414855957,1.291630744934082,0.6256510615348816,7941120.0,-0.4499603807926178,41112,5170,5169,2003.494194763
1.0,0.02213541604578495,0.04791518300771713,0.9840319752693176,28.17122459411621,38.435794830322266,1746196655.496851,1.9821487665176392,1.3984375,0.69921875,7991808.0,-0.6392837762832642,41376,5203,5202,2016.015022125
1.0,0.02213541604578495,0.04314505681395531,0.9840319752693176,27.70963478088379,38.435794830322266,1746196660.3786993,1.9821487665176392,1.3384374380111694,0.638671875,8011776.0,-0.51610267162323,41480,5216,5215,2020.896887976
1.0,0.0234375,0.05649489164352417,0.9840319752693176,27.83268165588379,38.435794830322266,1746196666.3845983,1.9821487665176392,1.393424391746521,0.685546875,8036352.0,-0.4915516972541809,41608,5232,5231,2026.902779998
1.0,0.021484375,0.06590530276298523,0.9840319752693176,27.80013084411621,38.435794830322266,1746196674.652068,1.9821487665176392,1.2995147705078125,0.6145833134651184,8070144.0,-0.4415082335472107,41784,5254,5253,2035.170271361
1.0,0.02213541604578495,0.04815177991986275,0.9840319752693176,28.01692771911621,38.435794830322266,1746196681.4205284,1.9821487665176392,1.4075521230697632,0.7037760615348816,8097792.0,-0.5292888879776001,41928,5272,5271,2041.938689862
1.0,0.02213541604578495,0.050827506929636,0.9840319752693176,27.662109375,38.435794830322266,1746196689.7098885,1.9821487665176392,1.3499088287353516,0.6614583134651184,8131584.0,-0.40244072675704956,42104,5294,5293,2050.228072318
1.0,0.02213541604578495,0.07201378047466278,0.9840319752693176,27.75455665588379,38.435794830322266,1746196710.3778636,1.9821487665176392,1.3932291269302368,0.6966145634651184,8216064.0,-0.5099895000457764,42544,5349,5348,2070.896054159
1.0,0.021484375,0.0776599794626236,0.9840319752693176,28.083984375,38.435794830322266,1746196712.2561374,1.9821487665176392,1.3006118535995483,0.6178385615348816,8223744.0,-0.4685356616973877,42584,5354,5353,2072.77432987
1.0,0.021484375,0.05546689033508301,0.9840319752693176,27.16536521911621,38.435794830322266,1746196713.377346,1.9821487665176392,1.3148046731948853,0.6412760615348816,8228352.0,-0.497784286737442,42608,5357,5356,2073.895592243
1.0,0.02278645895421505,0.05695328116416931,0.9840319752693176,27.9296875,38.435794830322266,1746196716.760027,1.9821487665176392,1.4059959650039673,0.6946614384651184,8242176.0,-0.4396941065788269,42680,5366,5365,2077.278262764
1.0,0.02278645895421505,0.03968040272593498,0.9840319752693176,27.865234375,38.435794830322266,1746196720.1491432,1.9821487665176392,1.4230729341506958,0.7005208134651184,8256000.0,-0.4535652995109558,42752,5375,5374,2080.66732404
1.0,0.02213541604578495,0.08039239048957825,0.9840319752693176,27.77278709411621,38.435794830322266,1746196723.555384,1.9821487665176392,1.3694854974746704,0.6783854365348816,8269824.0,-0.5304622054100037,42824,5384,5383,2084.073564555
1.0,0.02278645895421505,0.05731034278869629,0.9840319752693176,27.70442771911621,38.435794830322266,1746196727.6879544,1.9821487665176392,1.36850905418396,0.6731770634651184,8286720.0,-0.5579420328140259,42912,5395,5394,2088.206178965
1.0,0.02278645895421505,0.05607753247022629,0.9840319752693176,27.73893165588379,38.435794830322266,1746196732.574265,1.9821487665176392,1.3686425685882568,0.6588541865348816,8306688.0,-0.4976101219654083,43016,5408,5407,2093.092535252
1.0,0.02213541604578495,0.06167395040392876,0.9840319752693176,27.765625,38.435794830322266,1746196741.2225509,1.9821487665176392,1.405371069908142,0.6998698115348816,8342016.0,-0.5032476186752319,43200,5431,5430,2101.74073632
1.0,0.021484375,0.07208038121461868,0.9840319752693176,28.490234375,38.435794830322266,1746196762.6368191,1.9821487665176392,1.3579589128494263,0.6653645634651184,8429568.0,-0.5868198275566101,43656,5488,5487,2123.155017145
1.0,0.02213541604578495,0.07459300756454468,0.9867987036705017,27.68424415588379,37.379539489746094,1746196778.5087175,1.9856268167495728,1.4001270532608032,0.69140625,8494080.0,-0.5860869884490967,43992,5530,5529,2139.026906076
1.0,0.02213541604578495,0.08119703829288483,0.9867987036705017,27.22135353088379,37.379539489746094,1746196778.8849404,1.9856268167495728,1.397291660308838,0.6901041865348816,8495616.0,-0.6164710521697998,44000,5531,5530,2139.403143839
1.0,0.02278645895421505,0.06460122764110565,0.9867987036705017,27.154296875,37.379539489746094,1746196782.6446047,1.9856268167495728,1.4322916269302368,0.7161458134651184,8510976.0,-0.5910258293151855,44080,5541,5540,2143.162762166
1.0,0.021484375,0.05134502425789833,0.9867987036705017,28.326171875,37.379539489746094,1746196787.9047773,1.9856268167495728,1.35139000415802,0.6569010615348816,8532480.0,-0.5522176027297974,44192,5555,5554,2148.422943167
1.0,0.02278645895421505,0.05999021232128143,0.9867987036705017,27.23502540588379,37.379539489746094,1746196807.8377764,1.9856268167495728,1.4127603769302368,0.7063801884651184,8613888.0,-0.5754404067993164,44616,5608,5607,2168.355949736
1.0,0.02213541604578495,0.06898477673530579,0.9867987036705017,27.44400978088379,37.379539489746094,1746196824.778882,1.9856268167495728,1.4150716066360474,0.705078125,8683008.0,-0.6129288673400879,44976,5653,5652,2185.297070479
1.0,0.02278645895421505,0.07241912186145782,0.9867987036705017,27.525390625,37.379539489746094,1746196825.1544378,1.9856268167495728,1.42578125,0.712890625,8684544.0,-0.6381188035011292,44984,5654,5653,2185.672625209
