qvals,returned_episode_returns,_timestamp,test_returned_episode_returns,loss,_step,update_steps,test_returned_episode,grad_steps,test_returned_won_episode,env_step,test_returned_episode_lengths,returned_episode_lengths,_runtime,returned_won_episode,returned_episode
-0.2951849102973938,0.857666015625,1746167957.7498384,1.84592866897583,0.122329942882061,4776,4777,1.0,37968,0.8555132746696472,7337472.0,79.62737274169922,31.768230438232422,1957.906098487,0.416015625,0.0078125
-0.20844344794750214,0.5114971399307251,1746167969.3264408,1.84592866897583,0.10925927758216858,4805,4806,1.0,38200,0.8555132746696472,7382016.0,79.62737274169922,27.6875,1969.482683131,0.193359375,0.0078125
-0.23653733730316162,0.6243554949760437,1746167969.7240582,1.84592866897583,0.12378833442926407,4806,4807,1.0,38208,0.8555132746696472,7383552.0,79.62737274169922,29.58333396911621,1969.880274388,0.26171875,0.0078125
-0.24290242791175842,0.7029449939727783,1746167972.9245176,1.84592866897583,0.10761255025863647,4814,4815,1.0,38272,0.8555132746696472,7395840.0,79.62737274169922,29.55208396911621,1973.080721555,0.3307291865348816,0.008463541977107525
-0.24108724296092987,0.6626059412956238,1746167974.1213202,1.84592866897583,0.10970091819763184,4817,4818,1.0,38296,0.8555132746696472,7400448.0,79.62737274169922,28.34895896911621,1974.27757264,0.3053385615348816,0.0078125
-0.1812383532524109,0.525513768196106,1746167983.2951396,1.84592866897583,0.09484484791755676,4840,4841,1.0,38480,0.8555132746696472,7435776.0,79.62737274169922,27.63020896911621,1983.451363916,0.2122395932674408,0.0078125
-0.1945779174566269,0.6147522926330566,1746167986.4873662,1.84592866897583,0.11305377632379532,4848,4849,1.0,38544,0.8555132746696472,7448064.0,79.62737274169922,28.30078125,1986.643614012,0.2682291865348816,0.0078125
-0.2629002034664154,0.780281662940979,1746168010.1696837,1.8590714931488037,0.09072256833314896,4907,4908,1.0,39016,0.8687258362770081,7538688.0,78.5019302368164,30.13671875,2010.326118876,0.3815104365348816,0.0078125
-0.26952916383743286,0.6677308082580566,1746168012.5692322,1.8590714931488037,0.13842402398586273,4913,4914,1.0,39064,0.8687258362770081,7547904.0,78.5019302368164,28.752605438232422,2012.725468047,0.314453125,0.0078125
-0.20805472135543823,0.6554524898529053,1746168012.968374,1.8590714931488037,0.1055116355419159,4914,4915,1.0,39072,0.8687258362770081,7549440.0,78.5019302368164,27.733074188232422,2013.124605362,0.3190104365348816,0.0078125
-0.24490901827812195,0.6181824207305908,1746168016.1670442,1.8590714931488037,0.09040883928537369,4922,4923,1.0,39136,0.8687258362770081,7561728.0,78.5019302368164,27.319011688232422,2016.323285115,0.30078125,0.0078125
-0.2709607481956482,0.4472891092300415,1746168016.964538,1.8590714931488037,0.10207848250865936,4924,4925,1.0,39152,0.8687258362770081,7564800.0,78.5019302368164,26.06380271911621,2017.120752884,0.1640625,0.0078125
-0.22296881675720215,0.6650135517120361,1746168026.5391111,1.8590714931488037,0.09556621313095093,4948,4949,1.0,39344,0.8687258362770081,7601664.0,78.5019302368164,29.838542938232422,2026.695517287,0.2858073115348816,0.0078125
-0.21350309252738953,0.5795373916625977,1746168028.9338083,1.8590714931488037,0.06612955033779144,4954,4955,1.0,39392,0.8687258362770081,7610880.0,78.5019302368164,29.174480438232422,2029.090021212,0.2291666716337204,0.0078125
-0.2210511565208435,0.6451070308685303,1746168030.9369912,1.8590714931488037,0.08263809978961945,4959,4960,1.0,39432,0.8687258362770081,7618560.0,78.5019302368164,27.69270896911621,2031.093221811,0.3046875,0.008463541977107525
-0.22736060619354248,0.7065114974975586,1746168032.9282744,1.8590714931488037,0.0878569483757019,4964,4965,1.0,39472,0.8687258362770081,7626240.0,78.5019302368164,29.16796875,2033.084520944,0.3216145932674408,0.0078125
-0.20707377791404724,0.6582154631614685,1746168035.318605,1.8590714931488037,0.10083091259002686,4970,4971,1.0,39520,0.8687258362770081,7635456.0,78.5019302368164,28.572917938232422,2035.474845632,0.30078125,0.0078125
