returned_episode,test_returned_episode_returns,returned_episode_lengths,test_returned_episode_lengths,loss,returned_won_episode,test_returned_episode,update_steps,_timestamp,grad_steps,env_step,qvals,returned_episode_returns,test_returned_won_episode,_step,_runtime
0.01953125186264515,1.5260357856750488,27.11458396911621,44.9544677734375,0.25718575716018677,0.3391927182674408,1.0,4166,1746464081.5791428,33080,6398976.0,-0.7378816604614258,0.8770104050636292,0.6434707641601562,4165,1982.761662289
0.0182291679084301,1.5260357856750488,29.516277313232422,44.9544677734375,0.26334959268569946,0.3483073115348816,1.0,4167,1746464082.0421855,33088,6400512.0,-0.716302752494812,0.8990038633346558,0.6434707641601562,4166,1983.224897827
0.0162760429084301,1.5260357856750488,29.377605438232422,44.9544677734375,0.3375568091869354,0.3769531548023224,1.0,4175,1746464085.739498,33152,6412800.0,-0.7561410069465637,0.9292780756950378,0.6434707641601562,4174,1986.922008509
0.0162760429084301,1.5260357856750488,29.761720657348633,44.9544677734375,0.2653987407684326,0.2141927182674408,1.0,4215,1746464104.231273,33472,6474240.0,-0.7386974096298218,0.7356777787208557,0.6434707641601562,4214,2005.4138101
0.015625,1.5260357856750488,29.64192771911621,44.9544677734375,0.26484012603759766,0.3170573115348816,1.0,4224,1746464108.3892322,33544,6488064.0,-0.7460547685623169,0.8658353090286255,0.6434707641601562,4223,2009.57175859
0.01953125186264515,1.5417197942733765,28.16731834411621,45.15013122558594,0.28011995553970337,0.3977864682674408,1.0,4228,1746464110.363066,33576,6494208.0,-0.702347993850708,0.970848560333252,0.6548749208450317,4227,2011.545588278
0.01497395895421505,1.5417197942733765,30.356121063232422,45.15013122558594,0.2850840091705322,0.4830729365348816,1.0,4232,1746464112.2111785,33608,6500352.0,-0.7178370952606201,1.0813755989074707,0.6548749208450317,4231,2013.393715144
0.0162760429084301,1.5417197942733765,29.23372459411621,45.15013122558594,0.33227992057800293,0.4863281548023224,1.0,4243,1746464117.2945497,33696,6517248.0,-0.7763034105300903,1.058906078338623,0.6548749208450317,4242,2018.477089756
0.01692708395421505,1.5417197942733765,29.68099021911621,45.15013122558594,0.26804685592651367,0.4557291865348816,1.0,4257,1746464123.7651517,33808,6538752.0,-0.7669401168823242,1.0423169136047363,0.6548749208450317,4256,2024.947674347
0.0182291679084301,1.5417197942733765,27.498699188232422,45.15013122558594,0.2678883671760559,0.3203125298023224,1.0,4260,1746464125.1519084,33832,6543360.0,-0.7437124252319336,0.8647627830505371,0.6548749208450317,4259,2026.334439465
