returned_won_episode,qvals,returned_episode,returned_episode_lengths,grad_steps,loss,test_returned_episode,update_steps,test_returned_episode_returns,returned_episode_returns,test_returned_won_episode,test_returned_episode_lengths,_timestamp,_runtime,env_step,_step
0.0,0.5614330768585205,0.02018229104578495,28.21940040588379,4632,4.019207000732422,1.0,610,0.19054438173770905,0.08569986373186111,0.0,36.182762145996094,1746202530.384949,279.425117547,936960.0,609
0.0,0.5753763914108276,0.02278645895421505,27.08268165588379,4640,4.422929763793945,1.0,611,0.19054438173770905,0.0716145783662796,0.0,36.182762145996094,1746202530.7640262,279.804241034,938496.0,610
0.0,0.6005069613456726,0.02018229104578495,28.38606834411621,4768,5.176824569702148,1.0,627,0.19054438173770905,0.06755533814430237,0.0,36.182762145996094,1746202536.8149667,285.855160691,963072.0,626
0.0,0.6539859175682068,0.014322916977107525,31.12369728088379,5008,6.78189754486084,0.9999999403953552,657,0.035489942878484726,0.018763018772006035,0.0,43.80150604248047,1746202548.2411323,297.281318938,1009152.0,656
0.0,0.5746924877166748,0.015625,31.23958396911621,5048,4.638174057006836,0.9999999403953552,662,0.035489942878484726,0.034127604216337204,0.0,43.80150604248047,1746202550.1201375,299.160295267,1016832.0,661
0.0,0.7254037857055664,0.015625,29.81575584411621,5328,6.144972324371338,0.9999999403953552,697,0.035489942878484726,0.023359371349215508,0.0,43.80150604248047,1746202563.373223,312.413387336,1070592.0,696
0.0,0.8784009218215942,0.02018229104578495,28.76236915588379,5480,6.991544723510742,0.9999999403953552,716,0.035489942878484726,0.03370767831802368,0.0,43.80150604248047,1746202570.5546925,319.594932239,1099776.0,715
0.0,0.877768337726593,0.015625,31.89713478088379,5520,6.591300964355469,0.9999999403953552,721,0.035489942878484726,0.037766922265291214,0.0,43.80150604248047,1746202572.4479961,321.488150446,1107456.0,720
0.0,0.9033708572387695,0.015625,31.59505271911621,5576,6.157234191894531,0.9999999403953552,728,0.035489942878484726,0.03597656264901161,0.0,43.80150604248047,1746202575.0776906,324.117816563,1118208.0,727
0.0,1.0386443138122559,0.014973958022892475,30.86979103088379,5624,12.017955780029297,0.9999999403953552,734,0.035489942878484726,0.045950520783662796,0.0,43.80150604248047,1746202577.3658986,326.406104169,1127424.0,733
0.0,0.9399218559265137,0.014973958022892475,30.609375,5736,6.892220497131348,0.9999999403953552,748,0.035489942878484726,0.04299478605389595,0.0,43.80150604248047,1746202582.6697972,331.709969313,1148928.0,747
0.0,1.0506644248962402,0.021484375,27.96484375,5856,6.141216278076172,0.9999999403953552,763,0.035489942878484726,0.07658202946186066,0.0,43.80150604248047,1746202588.3337355,337.373918714,1171968.0,762
0.0,0.9979851841926575,0.01627604104578495,30.47005271911621,5952,6.076921463012695,0.9999999403953552,775,0.035489942878484726,0.03460611775517464,0.0,43.80150604248047,1746202592.8691237,341.90929733,1190400.0,774
0.0,0.9710073471069336,0.014973958022892475,30.10416603088379,6072,3.2324752807617188,0.9999999403953552,790,0.035489942878484726,0.06913085281848907,0.0,43.80150604248047,1746202598.5237138,347.563877667,1213440.0,789
0.0,0.8891252279281616,0.015625,30.33072853088379,6152,3.6640725135803223,0.9999999403953552,800,0.035489942878484726,0.05179036036133766,0.0,43.80150604248047,1746202602.314251,351.354464672,1228800.0,799
0.0,0.9810292720794678,0.014322916977107525,31.46744728088379,6368,2.5133719444274902,0.9999999403953552,827,0.035489942878484726,0.06766926497220993,0.0,43.80150604248047,1746202612.5223496,361.562522433,1270272.0,826
0.0,1.0536518096923828,0.014973958022892475,30.95442771911621,6416,4.631786823272705,0.9999999403953552,833,0.035489942878484726,0.07164712995290756,0.0,43.80150604248047,1746202614.7799315,363.820149954,1279488.0,832
0.0,1.1206254959106445,0.015625,31.61197853088379,6520,2.296851873397827,0.9999999403953552,846,0.035489942878484726,0.0788281261920929,0.0,43.80150604248047,1746202619.72962,368.769777512,1299456.0,845
0.0,1.0877128839492798,0.014973958022892475,31.17317771911621,6584,1.3377463817596436,0.9999999403953552,854,0.035489942878484726,0.06194661185145378,0.0,43.80150604248047,1746202622.7766392,371.816788305,1311744.0,853
0.0,1.0345627069473267,0.014973958022892475,31.47265625,6608,1.3639929294586182,0.9999999403953552,857,0.035489942878484726,0.08462239801883698,0.0,43.80150604248047,1746202623.903808,372.943990184,1316352.0,856
0.0,0.9984980821609497,0.017578125,29.59700584411621,6784,1.912935495376587,0.9999999403953552,879,0.035489942878484726,0.11583659797906876,0.0,43.80150604248047,1746202632.2078261,381.24797535,1350144.0,878
0.0,0.9424905776977539,0.014973958022892475,30.90755271911621,6808,2.1699113845825195,0.9999999403953552,882,0.035489942878484726,0.1280403733253479,0.0,43.80150604248047,1746202633.331847,382.371959878,1354752.0,881
0.0,0.9522398710250854,0.021484375,29.583984375,6824,1.7428202629089355,0.9999999403953552,884,0.035489942878484726,0.16924479603767395,0.0,43.80150604248047,1746202634.0887346,383.128955736,1357824.0,883
0.0,0.9791365265846252,0.01822916604578495,29.88216209411621,6848,1.8128314018249512,0.9999999403953552,887,0.035489942878484726,0.1547102928161621,0.0,43.80150604248047,1746202635.2425232,384.282710852,1362432.0,886
0.0,0.9339817762374878,0.01888020895421505,28.16861915588379,7056,1.4947640895843506,0.9999999403953552,913,0.035489942878484726,0.17184896767139435,0.0,43.80150604248047,1746202645.0473833,394.087535808,1402368.0,912
0.0,0.9956141710281372,0.01822916604578495,30.21484375,7072,1.3547884225845337,0.9999999403953552,915,0.035489942878484726,0.14167968928813934,0.0,43.80150604248047,1746202645.805447,394.845691434,1405440.0,914
0.0,0.9781171679496765,0.01692708395421505,29.24349021911621,7088,1.4262996912002563,0.9999999403953552,917,0.035489942878484726,0.14022134244441986,0.0,43.80150604248047,1746202646.5760982,395.616439668,1408512.0,916
0.0,0.9582870602607727,0.01953125,28.60611915588379,7120,1.3059121370315552,0.9999999403953552,921,0.035489942878484726,0.16133137047290802,0.0,43.80150604248047,1746202648.0802412,397.120419573,1414656.0,920
0.0,0.9578816890716553,0.01888020895421505,28.09830665588379,7200,0.6037181615829468,0.9999999403953552,931,0.035489942878484726,0.20564450323581696,0.0,43.80150604248047,1746202651.8488712,400.889056067,1430016.0,930
0.0,0.8929542303085327,0.02018229104578495,28.42447853088379,7304,0.5151328444480896,0.9999999403953552,944,0.035489942878484726,0.30477210879325867,0.0,43.80150604248047,1746202656.758465,405.798597969,1449984.0,943
0.0,0.7782720327377319,0.0234375,27.16275978088379,7544,0.7624095678329468,0.9999999403953552,974,0.035489942878484726,0.24254556000232697,0.0,43.80150604248047,1746202668.1305342,417.170691985,1496064.0,973
0.0,0.7160093784332275,0.01822916604578495,28.216796875,7624,0.6624037027359009,1.0,984,0.37775492668151855,0.26577797532081604,0.0,48.147804260253906,1746202672.009855,421.050052902,1511424.0,983
0.0,0.6490010023117065,0.014322916977107525,29.71614646911621,7744,0.5680317282676697,1.0,999,0.37775492668151855,0.23048502206802368,0.0,48.147804260253906,1746202677.683717,426.724032107,1534464.0,998
0.0,0.6158151030540466,0.015625,28.82942771911621,7784,0.902650773525238,1.0,1004,0.37775492668151855,0.2728548049926758,0.0,48.147804260253906,1746202679.5631244,428.603314353,1542144.0,1003
0.0,0.5758154988288879,0.015625,29.56380271911621,7872,0.1895523965358734,1.0,1015,0.37775492668151855,0.2886360287666321,0.0,48.147804260253906,1746202683.744294,432.784486036,1559040.0,1014
0.0,0.6132662296295166,0.01627604104578495,28.69596290588379,8056,0.6290290355682373,1.0,1038,0.37775492668151855,0.3138866722583771,0.0,48.147804260253906,1746202692.4221148,441.462300671,1594368.0,1037
0.0,0.757682204246521,0.01692708395421505,28.455078125,8184,0.6365072131156921,1.0,1054,0.37775492668151855,0.27971023321151733,0.0,48.147804260253906,1746202698.473211,447.513374215,1618944.0,1053
0.0,0.7634789943695068,0.01953125,28.712890625,8280,0.6353692412376404,1.0,1066,0.37775492668151855,0.31944334506988525,0.0,48.147804260253906,1746202703.019949,452.060144989,1637376.0,1065
0.0,0.9427374601364136,0.01953125,27.81640625,8440,0.6488022208213806,1.0,1086,0.37775492668151855,0.3047753572463989,0.0,48.147804260253906,1746202710.5779352,459.618219583,1668096.0,1085
0.0,0.8856066465377808,0.01953125,26.25065040588379,8528,0.6218072772026062,1.0,1097,0.37775492668151855,0.28831052780151367,0.0,48.147804260253906,1746202714.7445338,463.784706237,1684992.0,1096
0.0,0.7935568690299988,0.02083333395421505,28.25260353088379,8720,0.2643422782421112,1.0,1121,0.37775492668151855,0.34290361404418945,0.0,48.147804260253906,1746202723.8016279,472.841795228,1721856.0,1120
0.0,0.7963258624076843,0.02018229104578495,29.078125,8728,0.18748977780342102,1.0,1122,0.37775492668151855,0.38064777851104736,0.0,48.147804260253906,1746202724.2009842,473.241346377,1723392.0,1121
0.0,0.5991960763931274,0.02213541604578495,26.85611915588379,8792,0.12465275824069977,1.0,1130,0.37775492668151855,0.4024543762207031,0.0,48.147804260253906,1746202727.207797,476.247955466,1735680.0,1129
0.0,0.6348386406898499,0.021484375,27.07877540588379,8816,0.2249842882156372,1.0,1133,0.37775492668151855,0.3348437547683716,0.0,48.147804260253906,1746202728.33527,477.375445766,1740288.0,1132
0.0,0.5620592832565308,0.021484375,26.68489646911621,9000,0.08704863488674164,1.0,1156,0.37775492668151855,0.4399055540561676,0.0,48.147804260253906,1746202737.0485058,486.088753367,1775616.0,1155
0.0,0.6175419092178345,0.021484375,26.40234375,9024,0.080597423017025,1.0,1159,0.37775492668151855,0.39473626017570496,0.0,48.147804260253906,1746202738.1900415,487.230213185,1780224.0,1158
0.0,0.655585765838623,0.02408854104578495,24.97200584411621,9072,0.1247982382774353,1.0,1165,0.37775492668151855,0.4255891442298889,0.0,48.147804260253906,1746202740.4445915,489.484746997,1789440.0,1164
0.0,0.6954469680786133,0.017578125,26.31184959411621,9096,0.12839096784591675,1.0,1168,0.37775492668151855,0.41867831349372864,0.0,48.147804260253906,1746202741.5716615,490.611944267,1794048.0,1167
0.0,0.6363063454627991,0.01692708395421505,26.00065040588379,9112,0.12163758277893066,1.0,1170,0.37775492668151855,0.3724576234817505,0.0,48.147804260253906,1746202742.3263958,491.366649805,1797120.0,1169
0.0364583320915699,0.40833336114883423,0.0234375,26.02799415588379,9568,0.0485912561416626,1.0,1227,0.37775492668151855,0.5389257073402405,0.0,48.147804260253906,1746202763.889057,512.929260371,1884672.0,1226
0.0,0.48457223176956177,0.02278645895421505,24.89127540588379,9672,0.07867423444986343,1.0,1240,0.37775492668151855,0.47066396474838257,0.0,48.147804260253906,1746202768.8110607,517.851411428,1904640.0,1239
0.0052083334885537624,0.46550828218460083,0.021484375,26.17057228088379,9776,0.046101462095975876,1.0,1253,0.37775492668151855,0.5083430409431458,0.0,48.147804260253906,1746202773.7032309,522.743478882,1924608.0,1252
0.0,0.4530833661556244,0.0234375,26.115234375,9912,0.04661233723163605,1.0,1270,0.37775492668151855,0.5045245885848999,0.0,48.147804260253906,1746202780.1401975,529.180381877,1950720.0,1269
0.0,0.5526491403579712,0.0234375,25.765625,9968,0.04356704652309418,1.0,1277,0.37775492668151855,0.5045018792152405,0.0,48.147804260253906,1746202782.8010654,531.84125109,1961472.0,1276
0.0,0.6234984397888184,0.0234375,25.77083396911621,10128,0.051400087773799896,1.0,1297,0.37775492668151855,0.517008364200592,0.0,48.147804260253906,1746202790.386701,539.426886543,1992192.0,1296
0.0,0.5885904431343079,0.0234375,25.30338478088379,10160,0.04785499721765518,1.0,1301,0.717474102973938,0.5037239193916321,0.008985878899693489,34.744544982910156,1746202791.9769492,541.017096485,1998336.0,1300
0.0,0.7102325558662415,0.0234375,25.53645896911621,10368,0.036458417773246765,1.0,1327,0.717474102973938,0.5210480690002441,0.008985878899693489,34.744544982910156,1746202801.8284,550.868717082,2038272.0,1326
0.0,0.6663949489593506,0.02408854104578495,25.80078125,10648,0.0349540114402771,1.0,1362,0.717474102973938,0.5230337381362915,0.008985878899693489,34.744544982910156,1746202815.0404487,564.080632129,2092032.0,1361
0.0,0.655975341796875,0.0234375,25.6171875,10728,0.03532122075557709,1.0,1372,0.717474102973938,0.5269628167152405,0.008985878899693489,34.744544982910156,1746202818.8332543,567.873432423,2107392.0,1371
0.0,0.6132063865661621,0.0234375,25.798828125,10768,0.033871717751026154,1.0,1377,0.717474102973938,0.5376853942871094,0.008985878899693489,34.744544982910156,1746202820.711868,569.752040021,2115072.0,1376
0.02213541604578495,0.6420429944992065,0.0234375,25.51236915588379,10800,0.040743760764598846,1.0,1381,0.717474102973938,0.5365493893623352,0.008985878899693489,34.744544982910156,1746202822.2227073,571.262981103,2121216.0,1380
0.0,0.6786435842514038,0.0234375,25.91145896911621,10824,0.03880535066127777,1.0,1384,0.717474102973938,0.5265265703201294,0.008985878899693489,34.744544982910156,1746202823.380707,572.420894713,2125824.0,1383
0.0,0.653204619884491,0.0234375,25.72916603088379,10840,0.02891147881746292,1.0,1386,0.717474102973938,0.5473957061767578,0.008985878899693489,34.744544982910156,1746202824.1323621,573.172542418,2128896.0,1385
0.0709635391831398,0.7080126404762268,0.0234375,26.837890625,10920,0.042598165571689606,1.0,1396,0.717474102973938,0.6318683624267578,0.008985878899693489,34.744544982910156,1746202827.8996756,576.939939751,2144256.0,1395
0.0397135429084301,0.7281136512756348,0.02278645895421505,26.82747459411621,10952,0.041511863470077515,1.0,1400,0.717474102973938,0.5833885669708252,0.008985878899693489,34.744544982910156,1746202829.4235828,578.463751872,2150400.0,1399
0.029296875,0.6420478820800781,0.0234375,26.201171875,11032,0.03313039243221283,1.0,1410,0.717474102973938,0.5637889504432678,0.008985878899693489,34.744544982910156,1746202833.1819499,582.222215157,2165760.0,1409
0.0,0.6233051419258118,0.02408854104578495,26.23567771911621,11088,0.04104030504822731,1.0,1417,0.717474102973938,0.5360935926437378,0.008985878899693489,34.744544982910156,1746202835.8185525,584.858695289,2176512.0,1416
0.11328125,0.3953646421432495,0.02213541604578495,27.23502540588379,11464,0.04094570130109787,1.0,1464,0.717474102973938,0.674251139163971,0.008985878899693489,34.744544982910156,1746202853.6220255,602.662195339,2248704.0,1463
0.0572916679084301,0.34977930784225464,0.02278645895421505,27.29166603088379,11544,0.05180004984140396,1.0,1474,0.717474102973938,0.6251658201217651,0.008985878899693489,34.744544982910156,1746202857.4089582,606.449130969,2264064.0,1473
0.0234375,0.298980712890625,0.02278645895421505,26.53645896911621,11640,0.0769953727722168,1.0,1486,0.717474102973938,0.5760936737060547,0.008985878899693489,34.744544982910156,1746202861.9215677,610.961743789,2282496.0,1485
0.1061197891831398,0.31963661313056946,0.021484375,27.59830665588379,11776,0.05819585174322128,1.0,1503,0.717474102973938,0.679534375667572,0.008985878899693489,34.744544982910156,1746202868.3662093,617.406583462,2308608.0,1502
0.025390625,-0.020582925528287888,0.021484375,27.505859375,11936,0.05594295635819435,1.0,1523,0.717474102973938,0.5814223885536194,0.008985878899693489,34.744544982910156,1746202875.9828339,625.023006842,2339328.0,1522
0.1334635466337204,-0.06530678272247314,0.021484375,28.07942771911621,11968,0.07091586291790009,1.0,1527,0.717474102973938,0.6947687864303589,0.008985878899693489,34.744544982910156,1746202877.486116,626.526309174,2345472.0,1526
0.0703125,-0.051644548773765564,0.0234375,27.16927146911621,12016,0.062139056622982025,1.0,1533,0.717474102973938,0.6208982467651367,0.008985878899693489,34.744544982910156,1746202879.7519207,628.79212976,2354688.0,1532
0.0462239570915699,-0.12243135273456573,0.02213541604578495,27.53450584411621,12120,0.06299784779548645,1.0,1546,0.717474102973938,0.6078546643257141,0.008985878899693489,34.744544982910156,1746202884.6589916,633.6991478,2374656.0,1545
0.0,-0.1152019128203392,0.02278645895421505,27.37174415588379,12152,0.07050277292728424,1.0,1550,0.717474102973938,0.5466078519821167,0.008985878899693489,34.744544982910156,1746202886.197769,635.237988053,2380800.0,1549
0.0,-0.12362468242645264,0.021484375,27.68424415588379,12168,0.06751491874456406,1.0,1552,0.717474102973938,0.5513572692871094,0.008985878899693489,34.744544982910156,1746202886.9499888,635.990160511,2383872.0,1551
0.07421875,-0.1385127753019333,0.02278645895421505,27.75390625,12176,0.06905205547809601,1.0,1553,0.717474102973938,0.6564483642578125,0.008985878899693489,34.744544982910156,1746202887.3258111,636.365957478,2385408.0,1552
0.02408854104578495,0.12428556382656097,0.0234375,26.28775978088379,12248,0.09688572585582733,1.0,1562,0.717474102973938,0.5622524619102478,0.008985878899693489,34.744544982910156,1746202890.7127192,639.752980825,2399232.0,1561
0.1341145783662796,0.03866306319832802,0.02018229104578495,27.431640625,12320,0.07439181953668594,1.0,1571,0.717474102973938,0.7017056345939636,0.008985878899693489,34.744544982910156,1746202894.1252255,643.165409456,2413056.0,1570
0.02278645895421505,0.06407433748245239,0.02213541604578495,27.36263084411621,12376,0.07960221916437149,1.0,1578,0.717474102973938,0.5759536027908325,0.008985878899693489,34.744544982910156,1746202896.7582881,645.798494774,2423808.0,1577
0.1236979141831398,-0.02107996493577957,0.02278645895421505,27.18880271911621,12560,0.09429886937141418,1.0,1601,0.717474102973938,0.6646059155464172,0.008985878899693489,34.744544982910156,1746202905.543267,654.583441141,2459136.0,1600
0.0859375,-0.02257671020925045,0.021484375,28.16145896911621,12584,0.09133803844451904,1.0,1604,0.717474102973938,0.6315070390701294,0.008985878899693489,34.744544982910156,1746202906.6708002,655.710972914,2463744.0,1603
0.07421875,-0.06255648285150528,0.02213541604578495,28.57356834411621,12888,0.11543817073106766,1.0,1642,0.9776987433433533,0.6317999958992004,0.16603487730026245,41.851402282714844,1746202921.141396,670.181532186,2522112.0,1641
0.0703125,-0.01587054505944252,0.02083333395421505,28.30533790588379,12928,0.1439911276102066,1.0,1647,0.9776987433433533,0.6174966096878052,0.16603487730026245,41.851402282714844,1746202923.037445,672.077655191,2529792.0,1646
0.0026041667442768812,-0.06834304332733154,0.0234375,27.92447853088379,12936,0.14212122559547424,1.0,1648,0.9776987433433533,0.5240298509597778,0.16603487730026245,41.851402282714844,1746202923.437328,672.477661169,2531328.0,1647
0.0071614584885537624,-0.24328765273094177,0.021484375,27.80208396911621,12976,0.1372869461774826,1.0,1653,0.9776987433433533,0.5186196565628052,0.16603487730026245,41.851402282714844,1746202925.3166234,674.356798982,2539008.0,1652
0.13671875,-0.10187798738479614,0.02083333395421505,27.73307228088379,13064,0.15392974019050598,1.0,1664,0.9776987433433533,0.6870864033699036,0.16603487730026245,41.851402282714844,1746202929.474567,678.514760605,2555904.0,1663
0.1022135391831398,-0.19913113117218018,0.02018229104578495,27.92317771911621,13240,0.16560077667236328,1.0,1686,0.9776987433433533,0.6344302296638489,0.16603487730026245,41.851402282714844,1746202937.7638092,686.803976975,2589696.0,1685
0.1022135391831398,-0.17785057425498962,0.02083333395421505,27.86588478088379,13256,0.15827085077762604,1.0,1688,0.9776987433433533,0.6547817587852478,0.16603487730026245,41.851402282714844,1746202938.5151799,687.55531962,2592768.0,1687
0.115234375,-0.1255255788564682,0.02083333395421505,28.33854103088379,13488,0.22699256241321564,1.0,1717,0.9776987433433533,0.6777016520500183,0.16603487730026245,41.851402282714844,1746202949.5187435,698.558891119,2637312.0,1716
0.11328125,-0.08980511128902435,0.02083333395421505,28.68880271911621,13504,0.22281146049499512,1.0,1719,0.9776987433433533,0.6820506453514099,0.16603487730026245,41.851402282714844,1746202950.2667098,699.306865319,2640384.0,1718
0.1334635466337204,-0.05941193550825119,0.02018229104578495,28.001953125,13616,0.2381717413663864,1.0,1733,0.9776987433433533,0.6879262328147888,0.16603487730026245,41.851402282714844,1746202955.566238,704.606398066,2661888.0,1732
0.078125,-0.05868983641266823,0.01953125,28.63150978088379,13648,0.21369872987270355,1.0,1737,0.9776987433433533,0.6236554384231567,0.16603487730026245,41.851402282714844,1746202957.072799,706.112996743,2668032.0,1736
0.1009114608168602,-0.20258772373199463,0.01888020895421505,28.376953125,13784,0.25163450837135315,1.0,1754,0.9776987433433533,0.6531313061714172,0.16603487730026245,41.851402282714844,1746202963.4987576,712.538946283,2694144.0,1753
0.12890625,-0.15495452284812927,0.01888020895421505,28.626953125,13904,0.25314459204673767,1.0,1769,0.9776987433433533,0.6833885312080383,0.16603487730026245,41.851402282714844,1746202969.1571345,718.197380259,2717184.0,1768
0.3541666567325592,-0.24027618765830994,0.01888020895421505,29.38802146911621,14024,0.2589593827724457,1.0,1784,0.9776987433433533,0.9523664116859436,0.16603487730026245,41.851402282714844,1746202974.8322966,723.872451975,2740224.0,1783
0.2317708283662796,-0.20182324945926666,0.01692708395421505,28.54166603088379,14128,0.29163020849227905,1.0,1797,0.9776987433433533,0.803020715713501,0.16603487730026245,41.851402282714844,1746202979.7551095,728.795354988,2760192.0,1796
0.1686197966337204,-0.14119821786880493,0.01888020895421505,28.65559959411621,14168,0.2735806107521057,1.0,1802,0.9776987433433533,0.7412237524986267,0.16603487730026245,41.851402282714844,1746202981.6587007,730.698867847,2767872.0,1801
0.265625,-0.17115259170532227,0.01953125,28.71809959411621,14176,0.287994921207428,1.0,1803,0.9776987433433533,0.856904149055481,0.16603487730026245,41.851402282714844,1746202982.0344071,731.074579771,2769408.0,1802
0.3098958432674408,-0.30960091948509216,0.01822916604578495,28.85546875,14312,0.29420024156570435,1.0,1820,0.9776987433433533,0.9100096225738525,0.16603487730026245,41.851402282714844,1746202988.4506922,737.490837702,2795520.0,1819
0.2799479067325592,-0.32879579067230225,0.017578125,29.20768165588379,14352,0.3358612060546875,1.0,1825,0.9776987433433533,0.8787205815315247,0.16603487730026245,41.851402282714844,1746202990.3292608,739.369400387,2803200.0,1824
0.3626302182674408,-0.3530392348766327,0.01953125,28.05078125,14448,0.343661367893219,1.0,1837,0.9776987433433533,0.9290623068809509,0.16603487730026245,41.851402282714844,1746202994.870855,743.911037043,2821632.0,1836
0.255859375,-0.35362792015075684,0.01692708395421505,29.736328125,14592,0.5145986080169678,1.0,1855,0.9776987433433533,0.8287010788917542,0.16603487730026245,41.851402282714844,1746203001.6683033,750.708434623,2849280.0,1854
0.3203125,-0.3775944113731384,0.01692708395421505,29.771484375,14616,0.4221022427082062,1.0,1858,0.9776987433433533,0.9200323820114136,0.16603487730026245,41.851402282714844,1746203002.8045251,751.844719436,2853888.0,1857
0.3424479067325592,-0.38397789001464844,0.017578125,29.15494728088379,14624,0.38287365436553955,1.0,1859,0.9776987433433533,0.9316177368164062,0.16603487730026245,41.851402282714844,1746203003.1848457,752.22501865,2855424.0,1858
0.3255208432674408,-0.39330464601516724,0.01888020895421505,28.60286521911621,14696,0.3867485523223877,1.0,1868,0.9776987433433533,0.9267250895500183,0.16603487730026245,41.851402282714844,1746203006.5883317,755.628493884,2869248.0,1867
0.248046875,-0.34814751148223877,0.01953125,28.02994728088379,14712,0.4154815077781677,1.0,1870,0.9776987433433533,0.8026951551437378,0.16603487730026245,41.851402282714844,1746203007.339897,756.38006087,2872320.0,1869
0.2220052033662796,-0.35881954431533813,0.01953125,28.8125,15072,0.4450967609882355,1.0,1915,0.9776987433433533,0.8054002523422241,0.16603487730026245,41.851402282714844,1746203024.3803635,773.42052033,2941440.0,1914
