_timestamp,update_steps,env_step,returned_won_episode,loss,qvals,returned_episode,returned_episode_lengths,grad_steps,test_returned_episode_returns,test_returned_episode_lengths,_step,returned_episode_returns,test_returned_episode,test_returned_won_episode,_runtime
1746175080.0797281,375,576000.0,0.0,0.07058031857013702,0.11146631091833115,0.0546875037252903,14.828776359558105,2752,0.7449681758880615,16.914506912231445,374,0.34197449684143066,1.0,0.025648096576333046,219.047647601
1746175082.818673,381,585216.0,0.0,0.06570477783679962,0.11078529059886932,0.0611979216337204,13.875000953674316,2800,0.7449681758880615,16.914506912231445,380,0.3645124137401581,1.0,0.025648096576333046,221.786553644
1746175085.077997,386,592896.0,0.0,0.06462814658880234,0.14113111793994904,0.0566406287252903,14.436198234558105,2840,0.7449681758880615,16.914506912231445,385,0.35194137692451477,1.0,0.025648096576333046,224.045948567
1746175090.0786302,397,609792.0,0.0,0.06342349201440811,0.18809214234352112,0.0592447929084301,14.127604484558105,2928,0.7449681758880615,16.914506912231445,396,0.36976805329322815,1.0,0.025648096576333046,229.046546259
1746175096.672656,411,631296.0,0.0,0.06184517219662666,0.20152363181114197,0.0598958358168602,14.013021469116211,3040,0.7449681758880615,16.914506912231445,410,0.3857126832008362,1.0,0.025648096576333046,235.640608737
1746175098.9376092,416,638976.0,0.0,0.05095778405666351,0.17697179317474365,0.0579427108168602,14.179037094116211,3080,0.7449681758880615,16.914506912231445,415,0.4075758159160614,1.0,0.025648096576333046,237.905532836
1746175100.326524,419,643584.0,0.0,0.05296420305967331,0.18128320574760437,0.0579427108168602,14.499349594116211,3104,0.7449681758880615,16.914506912231445,418,0.3823864161968231,1.0,0.025648096576333046,239.294398377
1746175107.6210892,435,668160.0,0.0,0.10484828054904938,0.22533290088176727,0.0585937537252903,14.176432609558105,3232,0.7449681758880615,16.914506912231445,434,0.38829314708709717,1.0,0.025648096576333046,246.589099134
1746175114.0334013,449,689664.0,0.0,0.059261370450258255,0.2116711586713791,0.0625,13.240235328674316,3344,0.7449681758880615,16.914506912231445,448,0.43198397755622864,1.0,0.025648096576333046,253.001296279
1746175116.77934,455,698880.0,0.0,0.06303340196609497,0.19450204074382782,0.0592447929084301,13.958333969116211,3392,0.7449681758880615,16.914506912231445,454,0.4121330976486206,1.0,0.025648096576333046,255.747254484
1746175119.0560524,460,706560.0,0.0,0.06307265162467957,0.19216373562812805,0.0638020858168602,13.208985328674316,3432,0.7449681758880615,16.914506912231445,459,0.42062029242515564,1.0,0.025648096576333046,258.023918383
1746175127.6994061,479,735744.0,0.0,0.054079875349998474,0.222621887922287,0.0625,13.459635734558105,3584,0.7449681758880615,16.914506912231445,478,0.46015626192092896,1.0,0.025648096576333046,266.667323276
1746175143.1487026,513,787968.0,0.0,0.050565995275974274,0.2258414924144745,0.0605468787252903,13.677083969116211,3856,0.7449681758880615,16.914506912231445,512,0.47214725613594055,1.0,0.025648096576333046,282.116520859
1746175145.4129574,518,795648.0,0.0,0.07022950053215027,0.2257167398929596,0.0611979216337204,13.772787094116211,3896,0.7449681758880615,16.914506912231445,517,0.4971354305744171,1.0,0.025648096576333046,284.381047955
1746175147.6940205,523,803328.0,0.0,0.07853274047374725,0.3071591556072235,0.0501302108168602,15.828777313232422,3936,0.7449681758880615,16.914506912231445,522,0.3941406309604645,1.0,0.025648096576333046,286.661905406
1746175154.9822173,539,827904.0,0.0,0.10882136225700378,0.35941416025161743,0.0625,13.490885734558105,4064,0.7449681758880615,16.914506912231445,538,0.5063802599906921,1.0,0.025648096576333046,293.950159968
1746175165.4456444,562,863232.0,0.0,0.05285632610321045,0.32280510663986206,0.0618489608168602,13.697916984558105,4248,0.7449681758880615,16.914506912231445,561,0.5290364623069763,1.0,0.025648096576333046,304.413480817
1746175168.6094675,569,873984.0,0.0,0.052762702107429504,0.33127617835998535,0.0618489608168602,13.608724594116211,4304,0.7449681758880615,16.914506912231445,568,0.5379735827445984,1.0,0.025648096576333046,307.577382283
1746175177.2628849,588,903168.0,0.0,0.06759478151798248,0.35996389389038086,0.0625,13.706380844116211,4456,0.7449681758880615,16.914506912231445,587,0.5684068202972412,1.0,0.025648096576333046,316.230776314
1746175179.0899124,592,909312.0,0.0,0.06105547398328781,0.32162928581237793,0.0638020858168602,13.151693344116211,4488,0.7449681758880615,16.914506912231445,591,0.5259706974029541,1.0,0.025648096576333046,318.057749522
1746175184.0940073,603,926208.0,0.0,0.10403352230787277,0.3929693102836609,0.0618489608168602,13.650391578674316,4576,0.7449681758880615,16.914506912231445,602,0.558664858341217,1.0,0.025648096576333046,323.061905766
1746175185.4481506,606,930816.0,0.0,0.10890328884124756,0.42068248987197876,0.0611979216337204,13.819010734558105,4600,0.7449681758880615,16.914506912231445,605,0.576787531375885,1.0,0.025648096576333046,324.416023562
1746175188.6099389,613,941568.0,0.0,0.07629042118787766,0.4445902705192566,0.0618489608168602,13.504557609558105,4656,0.7449681758880615,16.914506912231445,612,0.5626539587974548,1.0,0.025648096576333046,327.577823157
1746175195.443919,628,964608.0,0.0,0.12545081973075867,0.40451759099960327,0.0625,13.552083969116211,4776,0.7449681758880615,16.914506912231445,627,0.5399385094642639,1.0,0.025648096576333046,334.411901016
1746175196.347339,630,967680.0,0.0006510416860692203,0.12490867078304291,0.4097806215286255,0.0625,13.328125953674316,4792,0.7449681758880615,16.914506912231445,629,0.548058807849884,1.0,0.025648096576333046,335.315233949
1746175222.831267,688,1056768.0,0.02343750186264515,0.09562645107507706,0.26623624563217163,0.0540364608168602,14.789713859558105,5256,0.7231996059417725,16.124835968017578,687,0.6378197073936462,1.0,0.01570269651710987,361.799112037
1746175231.039008,706,1084416.0,0.0,0.08704699575901031,0.2952573299407959,0.0598958358168602,13.601563453674316,5400,0.7231996059417725,16.124835968017578,705,0.5771544575691223,1.0,0.01570269651710987,370.007033831
1746175231.9460418,708,1087488.0,0.0,0.09505724906921387,0.30375051498413086,0.0579427108168602,14.094401359558105,5416,0.7231996059417725,16.124835968017578,707,0.6147135496139526,1.0,0.01570269651710987,370.913913482
1746175233.7561853,712,1093632.0,0.0,0.125080868601799,0.2957753539085388,0.0605468787252903,14.073568344116211,5448,0.7231996059417725,16.124835968017578,711,0.6082269549369812,1.0,0.01570269651710987,372.724031323
1746175235.5658062,716,1099776.0,0.0,0.09461989998817444,0.27191996574401855,0.0605468787252903,13.595052719116211,5480,0.7231996059417725,16.124835968017578,715,0.5517282485961914,1.0,0.01570269651710987,374.533738584
1746175237.856881,721,1107456.0,0.009765625931322575,0.08226801455020905,0.25592947006225586,0.0553385429084301,15.252605438232422,5520,0.7231996059417725,16.124835968017578,720,0.6308476328849792,1.0,0.01570269651710987,376.824728904
1746175245.1039922,737,1132032.0,0.0,0.09556381404399872,0.25196224451065063,0.0605468787252903,13.979818344116211,5648,0.7231996059417725,16.124835968017578,736,0.5991714596748352,1.0,0.01570269651710987,384.071844112
1746175246.0067244,739,1135104.0,0.0,0.10578446090221405,0.2379085123538971,0.0605468787252903,14.063151359558105,5664,0.7231996059417725,16.124835968017578,738,0.6142283082008362,1.0,0.01570269651710987,384.974549663
1746175261.010554,772,1185792.0,0.0,0.09333359450101852,0.2090511918067932,0.0605468787252903,14.006510734558105,5928,0.7231996059417725,16.124835968017578,771,0.6148083209991455,1.0,0.01570269651710987,399.978477977
1746175263.3016846,777,1193472.0,0.0201822929084301,0.09539953619241714,0.19472336769104004,0.0592447929084301,13.969401359558105,5968,0.7231996059417725,16.124835968017578,776,0.6433002948760986,1.0,0.01570269651710987,402.269563234
1746175265.1071784,781,1199616.0,0.0,0.11423732340335846,0.20653803646564484,0.0585937537252903,14.116537094116211,6000,0.7231996059417725,16.124835968017578,780,0.6155422329902649,1.0,0.01570269651710987,404.075041062
1746175287.4657679,830,1274880.0,0.00911458395421505,0.08351104706525803,0.09635357558727264,0.0618489608168602,13.621094703674316,6392,0.7231996059417725,16.124835968017578,829,0.6219224333763123,1.0,0.01570269651710987,426.433640465
1746175306.1614783,871,1337856.0,0.01106770895421505,0.11793269962072372,0.0705224946141243,0.0592447929084301,14.070313453674316,6720,0.7231996059417725,16.124835968017578,870,0.6355469226837158,1.0,0.01570269651710987,445.129343897
1746175309.8316276,879,1350144.0,0.0384114608168602,0.147430881857872,0.01134586427360773,0.0553385429084301,14.893229484558105,6784,0.7231996059417725,16.124835968017578,878,0.6562619805335999,1.0,0.01570269651710987,448.799527518
1746175321.195398,904,1388544.0,0.0,0.14384189248085022,0.021284665912389755,0.0598958358168602,14.053385734558105,6984,0.7231996059417725,16.124835968017578,903,0.6201232075691223,1.0,0.01570269651710987,460.163241265
1746175325.7404108,914,1403904.0,0.02083333395421505,0.18280737102031708,-0.0034615392796695232,0.0605468787252903,13.876954078674316,7064,0.7231996059417725,16.124835968017578,913,0.6394769549369812,1.0,0.01570269651710987,464.708246553
1746175331.6526659,927,1423872.0,0.0,0.15612459182739258,0.016788410022854805,0.0592447929084301,14.077474594116211,7168,0.7231996059417725,16.124835968017578,926,0.6064039468765259,1.0,0.01570269651710987,470.620497402
1746175337.5918186,940,1443840.0,0.0,0.1575058102607727,0.004611189477145672,0.0585937537252903,14.241537094116211,7272,0.7231996059417725,16.124835968017578,939,0.5990649461746216,1.0,0.01570269651710987,476.559751177
1746175339.8654592,945,1451520.0,0.0201822929084301,0.16809222102165222,0.0658637136220932,0.0592447929084301,13.723307609558105,7312,0.7231996059417725,16.124835968017578,944,0.625189483165741,1.0,0.01570269651710987,478.83332781
1746175340.317662,946,1453056.0,0.00911458395421505,0.16157947480678558,0.06361360847949982,0.0572916679084301,14.066407203674316,7320,0.7231996059417725,16.124835968017578,945,0.6149148344993591,1.0,0.01570269651710987,479.285531427
1746175355.3904567,979,1503744.0,0.0305989608168602,0.12736164033412933,0.1435469090938568,0.0572916679084301,14.080079078674316,7584,0.765999972820282,16.37799644470215,978,0.6310370564460754,1.0,0.03862546384334564,494.358326375
1746175357.6755514,984,1511424.0,0.0384114608168602,0.1543560028076172,0.1203196793794632,0.0579427108168602,14.485677719116211,7624,0.765999972820282,16.37799644470215,983,0.6560961604118347,1.0,0.03862546384334564,496.643411146
1746175358.6121106,986,1514496.0,0.0,0.11013169586658478,0.10955031216144562,0.0553385429084301,14.589844703674316,7640,0.765999972820282,16.37799644470215,985,0.6076824069023132,1.0,0.03862546384334564,497.579973995
1746175387.3552787,1049,1611264.0,0.010416666977107525,0.17121976613998413,0.029358340427279472,0.0488281287252903,15.439454078674316,8144,0.765999972820282,16.37799644470215,1048,0.5645124316215515,1.0,0.03862546384334564,526.323388194
1746175392.3649917,1060,1628160.0,0.0,0.13705314695835114,0.017340226098895073,0.0592447929084301,14.080729484558105,8232,0.765999972820282,16.37799644470215,1059,0.5825521945953369,1.0,0.03862546384334564,531.33287837
1746175392.815865,1061,1629696.0,0.0403645858168602,0.1726878583431244,0.019497133791446686,0.0553385429084301,14.542969703674316,8240,0.765999972820282,16.37799644470215,1060,0.6534092426300049,1.0,0.03862546384334564,531.783721764
1746175396.8904903,1070,1643520.0,0.017578125,0.18968704342842102,0.003737015649676323,0.0546875037252903,15.035157203674316,8312,0.765999972820282,16.37799644470215,1069,0.619957447052002,1.0,0.03862546384334564,535.858355943
1746175403.7226038,1085,1666560.0,0.02929687686264515,0.1563705950975418,0.02194618061184883,0.0540364608168602,15.563152313232422,8432,0.765999972820282,16.37799644470215,1084,0.641867995262146,1.0,0.03862546384334564,542.690404525
1746175408.2588263,1095,1681920.0,0.0605468787252903,0.2159411907196045,0.02687365561723709,0.0520833358168602,15.841797828674316,8512,0.765999972820282,16.37799644470215,1094,0.698922872543335,1.0,0.03862546384334564,547.226671788
1746175409.1615944,1097,1684992.0,0.0410156287252903,0.20827001333236694,0.02032265067100525,0.0533854179084301,14.865885734558105,8528,0.765999972820282,16.37799644470215,1096,0.651337742805481,1.0,0.03862546384334564,548.129428602
1746175419.6521168,1120,1720320.0,0.0,0.15491607785224915,-0.003031273139640689,0.0533854179084301,15.097657203674316,8712,0.765999972820282,16.37799644470215,1119,0.6185725331306458,1.0,0.03862546384334564,558.619989801
1746175432.796317,1149,1764864.0,0.010416666977107525,0.2210640013217926,-0.11768592894077301,0.0540364608168602,14.755208969116211,8944,0.765999972820282,16.37799644470215,1148,0.632398247718811,1.0,0.03862546384334564,571.764180752
1746175440.4934313,1166,1790976.0,0.0533854179084301,0.21814662218093872,-0.12087038159370422,0.0598958358168602,14.306641578674316,9080,0.765999972820282,16.37799644470215,1165,0.6803030967712402,1.0,0.03862546384334564,579.461294198
1746175442.337972,1170,1797120.0,0.0279947929084301,0.23467981815338135,-0.11612526327371597,0.0553385429084301,15.205729484558105,9112,0.765999972820282,16.37799644470215,1169,0.6539891958236694,1.0,0.03862546384334564,581.305842022
1746175450.0495107,1187,1823232.0,0.010416666977107525,0.3062451183795929,-0.17538747191429138,0.0572916679084301,14.472657203674316,9248,0.765999972820282,16.37799644470215,1186,0.622336745262146,1.0,0.03862546384334564,589.017351449
1746175455.9538655,1200,1843200.0,0.03125,0.3392518162727356,-0.20730513334274292,0.0533854179084301,15.085938453674316,9352,0.765999972820282,16.37799644470215,1199,0.6472420692443848,1.0,0.03862546384334564,594.92171591
1746175459.5957818,1208,1855488.0,0.0325520858168602,0.39261943101882935,-0.15414611995220184,0.0553385429084301,15.154948234558105,9416,0.765999972820282,16.37799644470215,1207,0.6677557826042175,1.0,0.03862546384334564,598.563684949
1746175472.280449,1236,1898496.0,0.02148437686264515,0.33638995885849,-0.19246837496757507,0.0559895858168602,14.515625953674316,9640,0.765999972820282,16.37799644470215,1235,0.6453599333763123,1.0,0.03862546384334564,611.248288703
1746175485.0691967,1264,1941504.0,0.1028645858168602,0.3529289960861206,-0.19154363870620728,0.0540364608168602,15.293621063232422,9864,0.765999972820282,16.37799644470215,1263,0.7499290704727173,1.0,0.03862546384334564,624.037235234
1746175487.812777,1270,1950720.0,0.0345052108168602,0.34090423583984375,-0.1991378366947174,0.0546875037252903,14.916666984558105,9912,0.765999972820282,16.37799644470215,1269,0.653586745262146,1.0,0.03862546384334564,626.780604801
1746175488.2633777,1271,1952256.0,0.0364583358168602,0.33502012491226196,-0.20415911078453064,0.0527343787252903,15.530599594116211,9920,0.765999972820282,16.37799644470215,1270,0.6720999479293823,1.0,0.03862546384334564,627.231207561
1746175513.4045086,1326,2036736.0,0.0475260429084301,0.5389813184738159,-0.22116264700889587,0.0527343787252903,15.305339813232422,10360,0.8621035814285278,17.407733917236328,1325,0.6836885809898376,1.0,0.08785896748304367,652.372344057
1746175521.109674,1343,2062848.0,0.02083333395421505,0.4995328485965729,-0.22563162446022034,0.0553385429084301,14.976563453674316,10496,0.8621035814285278,17.407733917236328,1342,0.6567590832710266,1.0,0.08785896748304367,660.07753153
1746175522.4670296,1346,2067456.0,0.0,0.5115523934364319,-0.20274586975574493,0.0546875037252903,14.705079078674316,10520,0.8621035814285278,17.407733917236328,1345,0.6248225569725037,1.0,0.08785896748304367,661.434975777
1746175528.3784142,1359,2087424.0,0.01692708395421505,0.5422694683074951,-0.24176444113254547,0.0533854179084301,15.435547828674316,10624,0.8621035814285278,17.407733917236328,1358,0.6512311697006226,1.0,0.08785896748304367,667.346383034
1746175528.8292859,1360,2088960.0,0.02669270895421505,0.5374553203582764,-0.23401516675949097,0.0533854179084301,15.384115219116211,10632,0.8621035814285278,17.407733917236328,1359,0.6830257177352905,1.0,0.08785896748304367,667.79715461
1746175532.0234401,1367,2099712.0,0.0520833358168602,0.4496237635612488,-0.2296588271856308,0.0540364608168602,15.147787094116211,10688,0.8621035814285278,17.407733917236328,1366,0.696555495262146,1.0,0.08785896748304367,670.991268884
1746175534.2855394,1372,2107392.0,0.0670572966337204,0.4033367931842804,-0.23382824659347534,0.0546875037252903,14.841146469116211,10728,0.8621035814285278,17.407733917236328,1371,0.7108547687530518,1.0,0.08785896748304367,673.253400219
1746175534.7402532,1373,2108928.0,0.015625,0.4291413426399231,-0.22472870349884033,0.0540364608168602,15.015625953674316,10736,0.8621035814285278,17.407733917236328,1372,0.6500474810600281,1.0,0.08785896748304367,673.708160815
1746175543.8756425,1393,2139648.0,0.02278645895421505,0.4052942097187042,-0.27983951568603516,0.0540364608168602,15.016927719116211,10896,0.8621035814285278,17.407733917236328,1392,0.6562974452972412,1.0,0.08785896748304367,682.843510924
1746175565.7319987,1441,2213376.0,0.0592447929084301,0.42732787132263184,-0.35018932819366455,0.0566406287252903,14.747396469116211,11280,0.8621035814285278,17.407733917236328,1440,0.6784446239471436,1.0,0.08785896748304367,704.70001909
1746175566.1833913,1442,2214912.0,0.012369791977107525,0.466474711894989,-0.3566185235977173,0.0533854179084301,15.054037094116211,11288,0.8621035814285278,17.407733917236328,1441,0.6370502710342407,1.0,0.08785896748304367,705.151219551
1746175573.914855,1459,2241024.0,0.0468750037252903,0.4525452256202698,-0.33832448720932007,0.0533854179084301,15.292318344116211,11424,0.8621035814285278,17.407733917236328,1458,0.6744319796562195,1.0,0.08785896748304367,712.882721524
1746175592.1273108,1499,2302464.0,0.0533854179084301,0.4785696268081665,-0.3210553228855133,0.0507812537252903,16.395183563232422,11744,0.8621035814285278,17.407733917236328,1498,0.6988637447357178,1.0,0.08785896748304367,731.095156494
1746175592.5787408,1500,2304000.0,0.033203125,0.4760398268699646,-0.3193524181842804,0.0507812537252903,15.684246063232422,11752,0.8621035814285278,17.407733917236328,1499,0.6783499717712402,1.0,0.08785896748304367,731.546591805
1746175611.289258,1541,2366976.0,0.0566406287252903,0.4074392020702362,-0.35349005460739136,0.0520833358168602,15.506511688232422,12080,0.8621035814285278,17.407733917236328,1540,0.7018585801124573,1.0,0.08785896748304367,750.257147283
1746175623.4854255,1568,2408448.0,0.0742187574505806,0.4230007231235504,-0.39728814363479614,0.0501302108168602,15.999349594116211,12296,0.8621035814285278,17.407733917236328,1567,0.7169745564460754,1.0,0.08785896748304367,762.453243923
1746175625.29757,1572,2414592.0,0.02148437686264515,0.46458718180656433,-0.39345377683639526,0.0527343787252903,15.673177719116211,12328,0.8621035814285278,17.407733917236328,1571,0.6671640276908875,1.0,0.08785896748304367,764.265556402
1746175630.2262778,1583,2431488.0,0.0996093824505806,0.6273168325424194,-0.3850609064102173,0.0507812537252903,16.168621063232422,12416,0.8621035814285278,17.407733917236328,1582,0.7740650177001953,1.0,0.08785896748304367,769.194151033
1746175634.7344353,1593,2446848.0,0.0533854179084301,0.6672841906547546,-0.3503650426864624,0.0514322929084301,15.652996063232422,12496,0.8621035814285278,17.407733917236328,1592,0.720407247543335,1.0,0.08785896748304367,773.702252161
1746175651.9124236,1631,2505216.0,0.0397135429084301,0.4755988121032715,-0.36606335639953613,0.0514322929084301,15.749349594116211,12800,0.9081429243087769,18.311634063720703,1630,0.692649245262146,1.0,0.11934900283813477,790.880312558
1746175664.5142362,1659,2548224.0,0.009765625931322575,0.671660304069519,-0.3136041760444641,0.0540364608168602,15.294922828674316,13024,0.9081429243087769,18.311634063720703,1658,0.6409684419631958,1.0,0.11934900283813477,803.482054149
1746175667.6466181,1666,2558976.0,0.0553385429084301,0.552807092666626,-0.3130457103252411,0.0514322929084301,15.780599594116211,13080,0.9081429243087769,18.311634063720703,1665,0.7184897661209106,1.0,0.11934900283813477,806.614381445
1746175670.7970004,1673,2569728.0,0.0703125,0.5458385944366455,-0.3473036587238312,0.0514322929084301,15.420574188232422,13136,0.9081429243087769,18.311634063720703,1672,0.6972065567970276,1.0,0.11934900283813477,809.764816342
1746175690.5830245,1717,2637312.0,0.1113281324505806,0.5887097716331482,-0.3865639865398407,0.0494791679084301,16.46419334411621,13488,0.9081429243087769,18.311634063720703,1716,0.7717094421386719,1.0,0.11934900283813477,829.55093216
1746175691.9533768,1720,2641920.0,0.01106770895421505,0.6712244749069214,-0.39066052436828613,0.0546875037252903,15.084635734558105,13512,0.9081429243087769,18.311634063720703,1719,0.6323627829551697,1.0,0.11934900283813477,830.921261174
1746175697.8625183,1733,2661888.0,0.0540364608168602,0.6022030115127563,-0.365673303604126,0.0546875037252903,14.961588859558105,13616,0.9081429243087769,18.311634063720703,1732,0.6760891079902649,1.0,0.11934900283813477,836.830497998
1746175701.984661,1742,2675712.0,0.0566406287252903,0.7648561000823975,-0.3718739151954651,0.0507812537252903,15.539063453674316,13688,0.9081429243087769,18.311634063720703,1741,0.7053859829902649,1.0,0.11934900283813477,840.952601624
1746175711.0858817,1762,2706432.0,0.0553385429084301,0.7870855331420898,-0.3965705931186676,0.0540364608168602,15.122396469116211,13848,0.9081429243087769,18.311634063720703,1761,0.7084400653839111,1.0,0.11934900283813477,850.053744271
1746175714.7063184,1770,2718720.0,0.0455729179084301,0.8466913104057312,-0.41674304008483887,0.0540364608168602,14.763021469116211,13912,0.9081429243087769,18.311634063720703,1769,0.6551610827445984,1.0,0.11934900283813477,853.674180987
1746175722.9119282,1788,2746368.0,0.0507812537252903,0.8967926502227783,-0.4360384941101074,0.0520833358168602,15.400391578674316,14056,0.9081429243087769,18.311634063720703,1787,0.693548858165741,1.0,0.11934900283813477,861.879803843
1746175724.3022678,1791,2750976.0,0.0852864608168602,0.8507547378540039,-0.4275440573692322,0.0507812537252903,16.00716209411621,14080,0.9081429243087769,18.311634063720703,1790,0.7442473769187927,1.0,0.11934900283813477,863.270141763
1746175727.9508135,1799,2763264.0,0.0787760466337204,0.7499431371688843,-0.4465773403644562,0.0507812537252903,15.582032203674316,14144,0.9081429243087769,18.311634063720703,1798,0.7382577061653137,1.0,0.11934900283813477,866.918600028
1746175753.815819,1856,2850816.0,0.1178385466337204,0.8541038632392883,-0.46554476022720337,0.0514322929084301,15.623047828674316,14600,0.9081429243087769,18.311634063720703,1855,0.7728576064109802,1.0,0.11934900283813477,892.783717697
1746175755.652048,1860,2856960.0,0.0384114608168602,0.8472026586532593,-0.44657641649246216,0.0488281287252903,16.369140625,14632,0.9081429243087769,18.311634063720703,1859,0.7180753946304321,1.0,0.11934900283813477,894.619893848
1746175759.2718825,1868,2869248.0,0.033203125,0.777997612953186,-0.446560800075531,0.0507812537252903,15.925130844116211,14696,0.9081429243087769,18.311634063720703,1867,0.6570905447006226,1.0,0.11934900283813477,898.23974301
1746175760.6482193,1871,2873856.0,0.0774739608168602,0.8282772898674011,-0.43119627237319946,0.0488281287252903,16.30794334411621,14720,0.9081429243087769,18.311634063720703,1870,0.7225971817970276,1.0,0.11934900283813477,899.616086324
1746175762.4597335,1875,2880000.0,0.0390625037252903,0.8089762926101685,-0.4285491108894348,0.0507812537252903,15.926433563232422,14752,0.9081429243087769,18.311634063720703,1874,0.6775214076042175,1.0,0.11934900283813477,901.427593899
1746175767.0132663,1885,2895360.0,0.0475260429084301,0.9241963624954224,-0.4077359735965729,0.0527343787252903,15.648438453674316,14832,0.9081429243087769,18.311634063720703,1884,0.6698864698410034,1.0,0.11934900283813477,905.98121748
1746175780.257783,1914,2939904.0,0.0781250074505806,1.0916997194290161,-0.43954578042030334,0.0494791679084301,16.16796875,15064,0.9081429243087769,18.311634063720703,1913,0.7351682186126709,1.0,0.11934900283813477,919.225645089
1746175783.9347968,1922,2952192.0,0.0559895858168602,0.9463090896606445,-0.4481883645057678,0.0488281287252903,15.930339813232422,15128,0.9081429243087769,18.311634063720703,1921,0.6898912191390991,1.0,0.11934900283813477,922.90277545
1746175798.1967874,1953,2999808.0,0.1061197966337204,0.9631778597831726,-0.46272099018096924,0.0501302108168602,16.05013084411621,15376,0.9820049405097961,19.417388916015625,1952,0.7670337557792664,1.0,0.17677253484725952,937.164756012
1746175800.4930515,1958,3007488.0,0.0670572966337204,0.9035412073135376,-0.47292235493659973,0.0501302108168602,15.650391578674316,15416,0.9820049405097961,19.417388916015625,1957,0.703681468963623,1.0,0.17677253484725952,939.460939076
1746175806.4028616,1971,3027456.0,0.1035156324505806,0.8153971433639526,-0.4803001284599304,0.0501302108168602,15.917969703674316,15520,0.9820049405097961,19.417388916015625,1970,0.7558003067970276,1.0,0.17677253484725952,945.37077308
1746175809.6233237,1978,3038208.0,0.06640625,0.8297664523124695,-0.454681396484375,0.0494791679084301,16.3359375,15576,0.9820049405097961,19.417388916015625,1977,0.6999882459640503,1.0,0.17677253484725952,948.59121481
1746175836.4556668,2037,3128832.0,0.0572916679084301,0.7781963348388672,-0.44668304920196533,0.0488281287252903,16.051433563232422,16048,0.9820049405097961,19.417388916015625,2036,0.695501983165741,1.0,0.17677253484725952,975.423539751
1746175842.3664498,2050,3148800.0,0.1100260466337204,0.8148980140686035,-0.4293551445007324,0.0468750037252903,16.62044334411621,16152,0.9820049405097961,19.417388916015625,2049,0.7764679193496704,1.0,0.17677253484725952,981.334309009
1746175846.4328353,2059,3162624.0,0.064453125,0.8472645282745361,-0.41424131393432617,0.0455729179084301,17.190105438232422,16224,0.9820049405097961,19.417388916015625,2058,0.7195550799369812,1.0,0.17677253484725952,985.400708061
1746175848.7103608,2064,3170304.0,0.1230468824505806,0.7663222551345825,-0.44764620065689087,0.0475260429084301,17.203777313232422,16264,0.9820049405097961,19.417388916015625,2063,0.8044863939285278,1.0,0.17677253484725952,987.678191592
1746175849.6134222,2066,3173376.0,0.0774739608168602,0.7017576694488525,-0.458101749420166,0.0488281287252903,16.621746063232422,16280,0.9820049405097961,19.417388916015625,2065,0.7280422449111938,1.0,0.17677253484725952,988.581276344
1746175856.432862,2081,3196416.0,0.06640625,0.8694382905960083,-0.4405841529369354,0.0449218787252903,17.44856834411621,16400,0.9820049405097961,19.417388916015625,2080,0.6991833448410034,1.0,0.17677253484725952,995.400696977
1746175859.1830485,2087,3205632.0,0.1588541716337204,0.8097380995750427,-0.4740247428417206,0.0455729179084301,17.729167938232422,16448,0.9820049405097961,19.417388916015625,2086,0.8100972175598145,1.0,0.17677253484725952,998.150954245
1746175864.6471786,2099,3224064.0,0.0937500074505806,0.7900047898292542,-0.45168203115463257,0.0462239608168602,17.125,16544,0.9820049405097961,19.417388916015625,2098,0.7593632936477661,1.0,0.17677253484725952,1003.615053728
1746175865.5501804,2101,3227136.0,0.0996093824505806,0.8839482665061951,-0.44797712564468384,0.0468750037252903,16.84765625,16560,0.9820049405097961,19.417388916015625,2100,0.7313329577445984,1.0,0.17677253484725952,1004.518035285
1746175872.8607194,2117,3251712.0,0.0957031324505806,0.8889267444610596,-0.4306238889694214,0.0488281287252903,16.592449188232422,16688,0.9820049405097961,19.417388916015625,2116,0.7639324069023132,1.0,0.17677253484725952,1011.828678911
1746175876.9673352,2126,3265536.0,0.1204427182674408,0.8310377597808838,-0.48061609268188477,0.0520833358168602,15.430990219116211,16760,0.9820049405097961,19.417388916015625,2125,0.7740886807441711,1.0,0.17677253484725952,1015.935207044
1746175881.9999864,2137,3282432.0,0.1777343899011612,0.7767243981361389,-0.45111045241355896,0.0462239608168602,17.09114646911621,16848,0.9820049405097961,19.417388916015625,2136,0.8697444200515747,1.0,0.17677253484725952,1020.967892692
1746175882.8997486,2139,3285504.0,0.1575520932674408,0.7653859257698059,-0.4568619132041931,0.0449218787252903,17.13671875,16864,0.9820049405097961,19.417388916015625,2138,0.8343158960342407,1.0,0.17677253484725952,1021.867751221
1746175887.4408798,2149,3300864.0,0.0989583358168602,0.872940182685852,-0.45256638526916504,0.0481770858168602,16.4453125,16944,0.9820049405097961,19.417388916015625,2148,0.7662405967712402,1.0,0.17677253484725952,1026.408683244
1746175889.7294278,2154,3308544.0,0.1263020932674408,0.7850492000579834,-0.44098085165023804,0.0462239608168602,16.904296875,16984,0.9820049405097961,19.417388916015625,2153,0.7881866097450256,1.0,0.17677253484725952,1028.697360948
1746175896.0978093,2168,3330048.0,0.1399739682674408,0.9260843992233276,-0.4482417404651642,0.0468750037252903,16.62239646911621,17096,0.9820049405097961,19.417388916015625,2167,0.7991952300071716,1.0,0.17677253484725952,1035.065679246
