test_returned_episode_lengths,_runtime,returned_episode_returns,returned_won_episode,returned_episode,grad_steps,returned_episode_lengths,test_returned_episode_returns,test_returned_episode,_timestamp,qvals,update_steps,env_step,test_returned_won_episode,loss,_step
20.363576889038086,1375.311482331,0.6771071553230286,0.0442708358168602,0.0533854179084301,23200,14.910157203674316,1.128631353378296,1.0000001192092896,1746182445.976919,-3.2284765243530273,2931,4502016.0,0.2718479037284851,0.9435122609138489,2930
20.363576889038086,1377.593832816,0.7042969465255737,0.06640625,0.0540364608168602,23240,15.077474594116211,1.128631353378296,1.0000001192092896,1746182448.2592866,-3.2530627250671387,2936,4509696.0,0.2718479037284851,1.0539522171020508,2935
20.363576889038086,1392.191907825,0.7578126788139343,0.0846354216337204,0.0468750037252903,23496,16.70638084411621,1.128631353378296,1.0000001192092896,1746182462.8573678,-3.0278632640838623,2968,4558848.0,0.2718479037284851,0.995028555393219,2967
20.363576889038086,1393.560425877,0.8243253231048584,0.140625,0.0462239608168602,23520,17.123046875,1.128631353378296,1.0000001192092896,1746182464.2258759,-2.8866453170776367,2971,4563456.0,0.2718479037284851,1.1710387468338013,2970
20.363576889038086,1394.016798692,0.8061317801475525,0.1158854216337204,0.0468750037252903,23528,16.74739646911621,1.128631353378296,1.0000001192092896,1746182464.682259,-2.8561325073242188,2972,4564992.0,0.2718479037284851,1.2534327507019043,2971
20.363576889038086,1399.492293917,0.7696497440338135,0.0917968824505806,0.0462239608168602,23624,16.748699188232422,1.128631353378296,1.0000001192092896,1746182470.1577442,-3.161447048187256,2984,4583424.0,0.2718479037284851,0.9856224060058594,2983
20.363576889038086,1406.360379142,0.7829428315162659,0.0924479216337204,0.0455729179084301,23744,17.02083396911621,1.128631353378296,1.0000001192092896,1746182477.0258422,-2.929898738861084,2999,4606464.0,0.2718479037284851,1.055565595626831,2998
20.363576889038086,1407.272752065,0.8293443322181702,0.13671875,0.0468750037252903,23760,17.090496063232422,1.128631353378296,1.0000001192092896,1746182477.9381528,-2.9333114624023438,3001,4609536.0,0.2718479037284851,1.0592679977416992,3000
20.363576889038086,1417.311480884,0.7874645590782166,0.1158854216337204,0.0468750037252903,23936,16.578777313232422,1.128631353378296,1.0000001192092896,1746182487.9769273,-2.767296314239502,3023,4643328.0,0.2718479037284851,0.8602970242500305,3022
20.363576889038086,1421.42117772,0.7350853085517883,0.0755208358168602,0.0481770858168602,24008,16.35677146911621,1.128631353378296,1.0000001192092896,1746182492.0866256,-2.964625835418701,3032,4657152.0,0.2718479037284851,0.6129561066627502,3031
20.363576889038086,1440.13225046,0.7500119805335999,0.0917968824505806,0.0507812537252903,24336,15.511719703674316,1.128631353378296,1.0000001192092896,1746182510.7976964,-2.998453378677368,3073,4720128.0,0.2718479037284851,0.9419997930526733,3072
20.363576889038086,1440.591562906,0.6885417699813843,0.0410156287252903,0.0546875037252903,24344,15.031250953674316,1.128631353378296,1.0000001192092896,1746182511.2569933,-2.9587581157684326,3074,4721664.0,0.2718479037284851,0.915449857711792,3073
20.363576889038086,1443.329143608,0.7020479440689087,0.0566406287252903,0.0527343787252903,24392,15.028646469116211,1.128631353378296,1.0000001192092896,1746182513.9944656,-3.025949001312256,3080,4730880.0,0.2718479037284851,0.9059405326843262,3079
