test_returned_won_episode,test_returned_episode_lengths,_step,returned_episode,returned_won_episode,grad_steps,qvals,update_steps,env_step,returned_episode_lengths,test_returned_episode_returns,test_returned_episode,returned_episode_returns,loss,_timestamp,_runtime
0.96875,39.54305648803711,3663,0.01822916604578495,0.654296875,29064,-0.16944770514965057,3664,5627904.0,29.06770896911621,1.9661005735397339,1,1.30859375,0.07153502106666565,1746192746.4137776,1405.082540537
0.96875,39.54305648803711,3664,0.021484375,0.6803385615348816,29072,-0.19847045838832855,3665,5629440.0,28.42057228088379,1.9661005735397339,1,1.3606771230697632,0.07438699901103973,1746192746.7863066,1405.455071358
0.96875,39.54305648803711,3679,0.01627604104578495,0.6536458134651184,29192,-0.15232442319393158,3680,5652480.0,29.68619728088379,1.9661005735397339,1,1.3163670301437378,0.06005869805812836,1746192752.3709986,1411.039797805
0.96875,39.54305648803711,3702,0.021484375,0.6783854365348816,29376,-0.1804943084716797,3703,5687808.0,27.79296875,1.9661005735397339,1,1.3573338985443115,0.09175707399845123,1746192760.9325612,1419.601314424
0.96875,39.54305648803711,3729,0.01888020895421505,0.66015625,29592,-0.16948792338371277,3730,5729280.0,29.31640625,1.9661005735397339,1,1.320312261581421,0.05884673818945885,1746192770.9889438,1429.657694571
0.96875,39.54305648803711,3747,0.02083333395421505,0.6822916865348816,29736,-0.11613689363002777,3748,5756928.0,28.86979103088379,1.9661005735397339,1,1.376952886581421,0.05980546027421951,1746192777.6976871,1436.366446975
0.96875,39.54305648803711,3756,0.02278645895421505,0.6920573115348816,29808,-0.16533586382865906,3757,5770752.0,27.93099021911621,1.9661005735397339,1,1.3841146230697632,0.052533119916915894,1746192781.0494573,1439.718228716
0.96875,39.54305648803711,3761,0.02278645895421505,0.6966145634651184,29848,-0.11337826400995255,3762,5778432.0,28.072265625,1.9661005735397339,1,1.3957030773162842,0.04562639817595482,1746192782.9152904,1441.584054187
0.96875,39.54305648803711,3781,0.02083333395421505,0.556640625,30008,-0.19389882683753967,3782,5809152.0,28.45247459411621,1.9661005735397339,1,1.216764211654663,0.05167485773563385,1746192790.3629518,1449.031712848
0.96875,39.54305648803711,3802,0.02213541604578495,0.701171875,30176,-0.297624409198761,3803,5841408.0,27.724609375,1.9661005735397339,1,1.40234375,0.05055847018957138,1746192798.1886315,1456.857388402
0.96875,39.54305648803711,3809,0.021484375,0.6881510615348816,30232,-0.28205347061157227,3810,5852160.0,27.64713478088379,1.9661005735397339,1,1.3763021230697632,0.044535987079143524,1746192800.7949274,1459.463688843
0.96875,39.54305648803711,3813,0.02213541604578495,0.6399739384651184,30264,-0.28179171681404114,3814,5858304.0,27.646484375,1.9661005735397339,1,1.3069790601730347,0.06809349358081818,1746192802.2845912,1460.953331146
0.96875,39.54305648803711,3818,0.021484375,0.6803385615348816,30304,-0.23561149835586548,3819,5865984.0,27.8515625,1.9661005735397339,1,1.3606771230697632,0.051147568970918655,1746192804.1461232,1462.81489689
0.96875,39.54305648803711,3831,0.021484375,0.654296875,30408,-0.26775097846984863,3832,5885952.0,28.13802146911621,1.9661005735397339,1,1.3323827981948853,0.049479834735393524,1746192808.985927,1467.654665676
0.96875,39.54305648803711,3851,0.01953125,0.6106770634651184,30568,-0.275024950504303,3852,5916672.0,28.12630271911621,1.9661005735397339,1,1.2737467288970947,0.04803333804011345,1746192816.445583,1475.114331572
0.96875,39.54305648803711,3852,0.0234375,0.6946614384651184,30576,-0.2688125967979431,3853,5918208.0,26.91927146911621,1.9661005735397339,1,1.3893228769302368,0.04681893810629845,1746192816.8178182,1475.486561371
0.96875,39.54305648803711,3880,0.02278645895421505,0.7037760615348816,30800,-0.22032880783081055,3881,5961216.0,26.97330665588379,1.9661005735397339,1,1.4075521230697632,0.04989971965551376,1746192827.2454598,1485.914213199
0.96875,39.54305648803711,3891,0.021484375,0.685546875,30888,-0.2325097918510437,3892,5978112.0,28.263671875,1.9661005735397339,1,1.3847719430923462,0.05953885614871979,1746192831.36206,1490.030820644
0.9847480654716492,38.67108917236328,3911,0.02083333395421505,0.6712239384651184,31048,-0.2877039909362793,3912,6008832.0,28.41731834411621,1.983763337135315,1,1.3424477577209473,0.059249602258205414,1746192838.8953528,1497.564131872
0.9847480654716492,38.67108917236328,3927,0.02213541604578495,0.701171875,31176,-0.2800009846687317,3928,6033408.0,27.56770896911621,1.983763337135315,1,1.4062108993530273,0.07068347930908203,1746192844.8525674,1503.521319862
0.9847480654716492,38.67108917236328,3945,0.021484375,0.6640625,31320,-0.28638720512390137,3946,6061056.0,28.34244728088379,1.983763337135315,1,1.3626692295074463,0.056934937834739685,1746192851.5524113,1510.221149857
0.9847480654716492,38.67108917236328,3952,0.02213541604578495,0.6673176884651184,31376,-0.27668893337249756,3953,6071808.0,27.49609375,1.983763337135315,1,1.3591372966766357,0.05500099062919617,1746192854.1585455,1512.82732007
0.9847480654716492,38.67108917236328,4013,0.0234375,0.7024739384651184,31864,-0.2103480100631714,4014,6165504.0,27.33203125,1.983763337135315,1,1.4049478769302368,0.06011189892888069,1746192876.879035,1535.547797012
0.9847480654716492,38.67108917236328,4021,0.01888020895421505,0.646484375,31928,-0.2360043227672577,4022,6177792.0,28.365234375,1.983763337135315,1,1.3188800811767578,0.051875822246074677,1746192879.8568022,1538.525574454
0.9847480654716492,38.67108917236328,4023,0.02278645895421505,0.6295573115348816,31944,-0.2061535120010376,4024,6180864.0,27.29361915588379,1.983763337135315,1,1.3084406852722168,0.07130371779203415,1746192880.60105,1539.269813406
0.9847480654716492,38.67108917236328,4024,0.021484375,0.6328125,31952,-0.18799996376037598,4025,6182400.0,27.52474021911621,1.983763337135315,1,1.3138279914855957,0.06906555593013763,1746192880.9732628,1539.642015538
0.9847480654716492,38.67108917236328,4029,0.0234375,0.7018229365348816,31992,-0.24081960320472717,4030,6190080.0,27.93424415588379,1.983763337135315,1,1.4036458730697632,0.06864181160926819,1746192882.8372848,1541.506016219
0.9847480654716492,38.67108917236328,4054,0.02213541604578495,0.6595051884651184,32192,-0.19279956817626953,4055,6228480.0,27.47591209411621,1.983763337135315,1,1.3406249284744263,0.05699215084314346,1746192892.143376,1550.812109021
0.9847480654716492,38.67108917236328,4057,0.02278645895421505,0.6927083134651184,32216,-0.1806764304637909,4058,6233088.0,27.83268165588379,1.983763337135315,1,1.3854166269302368,0.05301431566476822,1746192893.260459,1551.929217803
0.9847480654716492,38.67108917236328,4066,0.02213541604578495,0.6822916865348816,32288,-0.16072669625282288,4067,6246912.0,27.828125,1.983763337135315,1,1.364583134651184,0.057287879288196564,1746192896.613551,1555.282306977
0.9847480654716492,38.67108917236328,4088,0.021484375,0.654296875,32464,-0.14882460236549377,4089,6280704.0,28.11263084411621,1.983763337135315,1,1.3323957920074463,0.08007793128490448,1746192904.8065052,1563.47525024
0.9847480654716492,38.67108917236328,4123,0.0234375,0.6770833134651184,32744,-0.19901643693447113,4124,6334464.0,26.97916603088379,1.983763337135315,1,1.3792740106582642,0.06326956301927567,1746192917.8466825,1576.515461105
0.9847480654716492,38.67108917236328,4128,0.0234375,0.701171875,32784,-0.16655205190181732,4129,6342144.0,27.44856834411621,1.983763337135315,1,1.40234375,0.05850197374820709,1746192919.7071815,1578.375930897
0.9847480654716492,38.67108917236328,4149,0.021484375,0.7122395634651184,32952,-0.14175324141979218,4150,6374400.0,28.80013084411621,1.983763337135315,1,1.4244791269302368,0.07745245099067688,1746192927.5282247,1586.197020617
0.9847480654716492,38.67108917236328,4162,0.02278645895421505,0.6692708134651184,33056,-0.1348053514957428,4163,6394368.0,27.583984375,1.983763337135315,1,1.3625357151031494,0.041535884141922,1746192932.3685522,1591.037330916
0.9847480654716492,38.67108917236328,4172,0.02278645895421505,0.6881510615348816,33136,-0.19594356417655945,4173,6409728.0,27.501953125,1.983763337135315,1,1.3763021230697632,0.0635431632399559,1746192936.0906026,1594.75935554
0.9847480654716492,38.67108917236328,4182,0.021484375,0.66796875,33216,-0.13881514966487885,4183,6425088.0,28.39713478088379,1.983763337135315,1,1.3572654724121094,0.056908804923295975,1746192939.8133366,1598.482087401
0.9847480654716492,38.67108917236328,4191,0.02278645895421505,0.705078125,33288,-0.22905762493610382,4192,6438912.0,27.35611915588379,1.983763337135315,1,1.41015625,0.04254103824496269,1746192943.1668556,1601.835617459
0.9847480654716492,38.67108917236328,4193,0.02278645895421505,0.6998698115348816,33304,-0.18764299154281616,4194,6441984.0,27.09700584411621,1.983763337135315,1,1.3997396230697632,0.04476785659790039,1746192943.9113503,1602.58009581
0.9847480654716492,38.67108917236328,4197,0.02278645895421505,0.6985676884651184,33336,-0.15422679483890533,4198,6448128.0,27.9375,1.983763337135315,1,1.3971353769302368,0.05595191568136215,1746192945.400581,1604.069330478
0.9847480654716492,38.67108917236328,4201,0.021484375,0.673828125,33368,-0.16086499392986298,4202,6454272.0,27.92838478088379,1.983763337135315,1,1.34884774684906,0.06693238765001297,1746192946.8897452,1605.558512477
0.9847480654716492,38.67108917236328,4205,0.021484375,0.7024739384651184,33400,-0.14159169793128967,4206,6460416.0,28.5078125,1.983763337135315,1,1.4049478769302368,0.0604214183986187,1746192948.3789277,1607.047678496
0.9839357137680054,38.23159408569336,4228,0.02083333395421505,0.693359375,33584,-0.13151510059833527,4229,6495744.0,28.22395896911621,1.982804298400879,1,1.38671875,0.0525447241961956,1746192957.030387,1615.699154553
0.9839357137680054,38.23159408569336,4233,0.02213541604578495,0.6028645634651184,33624,-0.1707058846950531,4234,6503424.0,27.32291603088379,1.982804298400879,1,1.2657746076583862,0.05833626911044121,1746192958.8915138,1617.560262226
0.9839357137680054,38.23159408569336,4262,0.02213541604578495,0.6731770634651184,33856,-0.08740772306919098,4263,6547968.0,27.63932228088379,1.982804298400879,1,1.371842384338379,0.02899441495537758,1746192969.6970036,1628.365778563
0.9839357137680054,38.23159408569336,4270,0.0234375,0.6927083134651184,33920,-0.15986856818199158,4271,6560256.0,27.328125,1.982804298400879,1,1.3854166269302368,0.04311573505401611,1746192972.6787744,1631.34755526
0.9839357137680054,38.23159408569336,4276,0.02213541604578495,0.7063801884651184,33968,-0.12331603467464447,4277,6569472.0,28.04752540588379,1.982804298400879,1,1.4127603769302368,0.03679352626204491,1746192974.9128392,1633.581594552
0.9839357137680054,38.23159408569336,4299,0.021484375,0.6634114384651184,34152,-0.1261518895626068,4300,6604800.0,27.85286521911621,1.982804298400879,1,1.3475390672683716,0.03701571747660637,1746192983.4816847,1642.150459605
0.9839357137680054,38.23159408569336,4306,0.02213541604578495,0.701171875,34208,-0.10373351722955704,4307,6615552.0,27.47395896911621,1.982804298400879,1,1.40234375,0.04211390018463135,1746192986.0873532,1644.756101498
0.9839357137680054,38.23159408569336,4329,0.0234375,0.6998698115348816,34392,-0.1736176311969757,4330,6650880.0,27.35286521911621,1.982804298400879,1,1.3997396230697632,0.0354197695851326,1746192994.6721294,1653.340876769
0.9839357137680054,38.23159408569336,4330,0.02278645895421505,0.6640625,34400,-0.19502027332782745,4331,6652416.0,27.91861915588379,1.982804298400879,1,1.3747005462646484,0.035568296909332275,1746192995.044279,1653.713033066
0.9839357137680054,38.23159408569336,4359,0.0234375,0.6751301884651184,34632,-0.1385880708694458,4360,6696960.0,27.85221290588379,1.982804298400879,1,1.39223313331604,0.04908492788672447,1746193005.8433104,1664.512086967
0.9839357137680054,38.23159408569336,4361,0.02278645895421505,0.7037760615348816,34648,-0.12571212649345398,4362,6700032.0,27.79557228088379,1.982804298400879,1,1.4075521230697632,0.029356690123677254,1746193006.5916233,1665.260405088
0.9839357137680054,38.23159408569336,4370,0.02278645895421505,0.705078125,34720,-0.14467394351959229,4371,6713856.0,27.404296875,1.982804298400879,1,1.41015625,0.0443594828248024,1746193009.9417963,1668.610550336
0.9839357137680054,38.23159408569336,4381,0.02213541604578495,0.701171875,34808,-0.1493360698223114,4382,6730752.0,27.640625,1.982804298400879,1,1.40234375,0.038192667067050934,1746193014.0379958,1672.70674051
0.9839357137680054,38.23159408569336,4384,0.02213541604578495,0.6998698115348816,34832,-0.15110069513320923,4385,6735360.0,28.04557228088379,1.982804298400879,1,1.4225715398788452,0.036710530519485474,1746193015.1547654,1673.82351102
0.9839357137680054,38.23159408569336,4385,0.02278645895421505,0.6920573115348816,34840,-0.11981218308210373,4386,6736896.0,27.69140625,1.982804298400879,1,1.3892252445220947,0.029066110029816628,1746193015.5269704,1674.195723223
0.9839357137680054,38.23159408569336,4391,0.0234375,0.7115885615348816,34888,-0.12922143936157227,4392,6746112.0,26.73567771911621,1.982804298400879,1,1.4231771230697632,0.025151342153549194,1746193017.7608185,1676.429586172
0.9839357137680054,38.23159408569336,4396,0.02278645895421505,0.7096354365348816,34928,-0.1729556918144226,4397,6753792.0,27.38802146911621,1.982804298400879,1,1.4192708730697632,0.03471091017127037,1746193019.6223078,1678.291056173
0.9839357137680054,38.23159408569336,4409,0.02213541604578495,0.62890625,35032,-0.07970677316188812,4410,6773760.0,27.49479103088379,1.982804298400879,1,1.3090754747390747,0.03152847662568092,1746193024.46704,1683.135796532
0.9839357137680054,38.23159408569336,4415,0.02018229104578495,0.6946614384651184,35080,-0.17564556002616882,4416,6782976.0,27.73763084411621,1.982804298400879,1,1.3893228769302368,0.03484616056084633,1746193026.70026,1685.369004432
0.9839357137680054,38.23159408569336,4422,0.02213541604578495,0.7102864384651184,35136,-0.17465302348136902,4423,6793728.0,27.28645896911621,1.982804298400879,1,1.4205728769302368,0.03932889550924301,1746193029.309044,1687.97778942
0.9839357137680054,38.23159408569336,4432,0.0234375,0.71484375,35216,-0.1490250825881958,4433,6809088.0,26.84700584411621,1.982804298400879,1,1.4321354627609253,0.031462326645851135,1746193033.0315568,1691.700329325
0.9839357137680054,38.23159408569336,4458,0.0234375,0.7044270634651184,35424,-0.1153826117515564,4459,6849024.0,26.724609375,1.982804298400879,1,1.410071611404419,0.04683433473110199,1746193042.7163622,1701.385120413
0.9839357137680054,38.23159408569336,4462,0.0234375,0.677734375,35456,-0.1536523997783661,4463,6855168.0,27.26888084411621,1.982804298400879,1,1.3778711557388306,0.0403752438724041,1746193044.2053897,1702.874130219
0.9839357137680054,38.23159408569336,4475,0.02213541604578495,0.6393229365348816,35560,-0.18756380677223206,4476,6875136.0,27.185546875,1.982804298400879,1,1.3032292127609253,0.04308559000492096,1746193049.045248,1707.71400747
0.9839357137680054,38.23159408569336,4478,0.0234375,0.7076823115348816,35584,-0.13922275602817535,4479,6879744.0,26.94466209411621,1.982804298400879,1,1.4153646230697632,0.04753066599369049,1746193050.1619046,1708.830650735
0.9839357137680054,38.23159408569336,4484,0.02278645895421505,0.6634114384651184,35632,-0.12792348861694336,4485,6888960.0,27.14127540588379,1.982804298400879,1,1.372718095779419,0.03517340123653412,1746193052.4010148,1711.069760114
0.9839357137680054,38.23159408569336,4485,0.02213541604578495,0.6927083134651184,35640,-0.14920251071453094,4486,6890496.0,28.02604103088379,1.982804298400879,1,1.4127278327941895,0.038581401109695435,1746193052.7733946,1711.442134161
0.9839357137680054,38.23159408569336,4505,0.02213541604578495,0.703125,35800,-0.13043425977230072,4506,6921216.0,27.552734375,1.982804298400879,1,1.4187109470367432,0.04279926419258118,1746193060.2197387,1718.888496564
0.9839357137680054,38.23159408569336,4512,0.02213541604578495,0.7057291865348816,35856,-0.1902552843093872,4513,6931968.0,27.28255271911621,1.982804298400879,1,1.4114583730697632,0.03619372844696045,1746193062.8253589,1721.494096134
0.9839357137680054,38.23159408569336,4538,0.02278645895421505,0.7220051884651184,36064,-0.19135625660419464,4539,6971904.0,27.10221290588379,1.982804298400879,1,1.4440103769302368,0.040824033319950104,1746193072.506722,1731.175506034
0.9839357137680054,38.23159408569336,4544,0.02278645895421505,0.669921875,36112,-0.21677568554878235,4545,6981120.0,27.447265625,1.982804298400879,1,1.3660645484924316,0.036945149302482605,1746193074.7404683,1733.409233545
0.9839357137680054,38.23159408569336,4546,0.0234375,0.7239583134651184,36128,-0.2113911211490631,4547,6984192.0,26.83203125,1.982804298400879,1,1.4479166269302368,0.038263287395238876,1746193075.484757,1734.153540335
0.9967405200004578,36.221641540527344,4566,0.021484375,0.693359375,36288,-0.23918259143829346,4567,7014912.0,27.40950584411621,1.9963786602020264,1,1.4044920206069946,0.05048605799674988,1746193083.0149095,1741.683659125
0.9967405200004578,36.221641540527344,4568,0.02278645895421505,0.7272135615348816,36304,-0.176988422870636,4569,7017984.0,26.73697853088379,1.9963786602020264,1,1.4562532901763916,0.04176100715994835,1746193083.7591798,1742.427935186
0.9967405200004578,36.221641540527344,4575,0.0234375,0.7161458134651184,36360,-0.18427631258964539,4576,7028736.0,26.26432228088379,1.9963786602020264,1,1.4322916269302368,0.048265110701322556,1746193086.368383,1745.037328523
0.9967405200004578,36.221641540527344,4581,0.02278645895421505,0.6881510615348816,36408,-0.18688733875751495,4582,7037952.0,27.13736915588379,1.9963786602020264,1,1.4146485328674316,0.038942329585552216,1746193088.6130352,1747.282035107
0.9967405200004578,36.221641540527344,4582,0.02213541604578495,0.67578125,36416,-0.1879965364933014,4583,7039488.0,26.67838478088379,1.9963786602020264,1,1.39411461353302,0.036365412175655365,1746193088.986298,1747.655444159
0.9967405200004578,36.221641540527344,4596,0.0234375,0.728515625,36528,-0.09867735207080841,4597,7060992.0,26.35546875,1.9963786602020264,1,1.45703125,0.044836826622486115,1746193094.2164288,1752.885358285
0.9967405200004578,36.221641540527344,4608,0.02278645895421505,0.7298176884651184,36624,-0.12894243001937866,4609,7079424.0,26.62174415588379,1.9963786602020264,1,1.4596353769302368,0.032583922147750854,1746193098.6962452,1757.365100713
0.9967405200004578,36.221641540527344,4613,0.0234375,0.7252604365348816,36664,-0.17330484092235565,4614,7087104.0,27.24544334411621,1.9963786602020264,1,1.4505208730697632,0.044877514243125916,1746193100.5610452,1759.229926749
0.9967405200004578,36.221641540527344,4618,0.02213541604578495,0.6946614384651184,36704,-0.15108326077461243,4619,7094784.0,27.18033790588379,1.9963786602020264,1,1.3893228769302368,0.029775675386190414,1746193102.428367,1761.097196612
0.9967405200004578,36.221641540527344,4624,0.02278645895421505,0.716796875,36752,-0.14787432551383972,4625,7104000.0,26.59505271911621,1.9963786602020264,1,1.43359375,0.03042943775653839,1746193104.6683893,1763.337305309
0.9967405200004578,36.221641540527344,4636,0.0234375,0.7141926884651184,36848,-0.13291224837303162,4637,7122432.0,26.42252540588379,1.9963786602020264,1,1.4283853769302368,0.06844840943813324,1746193109.1434681,1767.812303484
0.9967405200004578,36.221641540527344,4650,0.0234375,0.701171875,36960,-0.110979825258255,4651,7143936.0,26.537109375,1.9963786602020264,1,1.40234375,0.04550221562385559,1746193114.3794255,1773.048448072
0.9967405200004578,36.221641540527344,4653,0.021484375,0.6647135615348816,36984,-0.1367408037185669,4654,7148544.0,27.02278709411621,1.9963786602020264,1,1.3505045175552368,0.027417805045843124,1746193115.5003166,1774.169287453
0.9967405200004578,36.221641540527344,4654,0.02278645895421505,0.705078125,36992,-0.1330375075340271,4655,7150080.0,26.58919334411621,1.9963786602020264,1,1.41015625,0.028122656047344208,1746193115.8737571,1774.542727744
0.9967405200004578,36.221641540527344,4663,0.02278645895421505,0.6653645634651184,37064,-0.0925111398100853,4664,7163904.0,27.37825584411621,1.9963786602020264,1,1.3485937118530273,0.029364584013819695,1746193119.235373,1777.904341942
0.9967405200004578,36.221641540527344,4665,0.0234375,0.7109375,37080,-0.09619779884815216,4666,7166976.0,27.39192771911621,1.9963786602020264,1,1.421874761581421,0.032662682235240936,1746193119.9821758,1778.65119423
0.9967405200004578,36.221641540527344,4666,0.02018229104578495,0.6263020634651184,37088,-0.08608962595462799,4667,7168512.0,27.66080665588379,1.9963786602020264,1,1.3100649118423462,0.027296708896756172,1746193120.3555264,1779.024535975
0.9967405200004578,36.221641540527344,4675,0.02213541604578495,0.6796875,37160,-0.09335190802812576,4676,7182336.0,26.775390625,1.9963786602020264,1,1.3753937482833862,0.04588601365685463,1746193123.721919,1782.390871452
0.9967405200004578,36.221641540527344,4677,0.0234375,0.685546875,37176,-0.100563183426857,4678,7185408.0,26.84244728088379,1.9963786602020264,1,1.3962239027023315,0.039008691906929016,1746193124.469365,1783.13833746
0.9967405200004578,36.221641540527344,4695,0.02213541604578495,0.6393229365348816,37320,-0.0843043327331543,4696,7213056.0,27.84375,1.9963786602020264,1,1.3282746076583862,0.03377588838338852,1746193131.1954985,1789.864478638
0.9967405200004578,36.221641540527344,4703,0.02213541604578495,0.6393229365348816,37384,-0.05445994436740875,4704,7225344.0,27.18099021911621,1.9963786602020264,1,1.3190950155258179,0.04413428157567978,1746193134.18658,1792.855510064
0.9967405200004578,36.221641540527344,4709,0.021484375,0.6796875,37432,-0.1164354607462883,4710,7234560.0,27.27604103088379,1.9963786602020264,1,1.38274085521698,0.04034166783094406,1746193136.427954,1795.096962289
0.9967405200004578,36.221641540527344,4733,0.0234375,0.7005208134651184,37624,-0.2444993257522583,4734,7271424.0,26.42838478088379,1.9963786602020264,1,1.4240461587905884,0.03648943081498146,1746193145.3770397,1804.045835927
0.9967405200004578,36.221641540527344,4756,0.02213541604578495,0.70703125,37808,-0.21183252334594727,4757,7306752.0,27.97591209411621,1.9963786602020264,1,1.4140625,0.045459896326065063,1746193153.9769478,1812.645708062
0.9967405200004578,36.221641540527344,4758,0.02278645895421505,0.6731770634651184,37824,-0.17981742322444916,4759,7309824.0,27.2578125,1.9963786602020264,1,1.3693097829818726,0.0491294302046299,1746193154.7219713,1813.390746853
0.9967405200004578,36.221641540527344,4761,0.021484375,0.5891926884651184,37848,-0.18691760301589966,4762,7314432.0,28.10677146911621,1.9963786602020264,1,1.242171049118042,0.027703450992703438,1746193155.8391998,1814.507954302
0.9967405200004578,36.221641540527344,4767,0.021484375,0.701171875,37896,-0.208572655916214,4768,7323648.0,28.17057228088379,1.9963786602020264,1,1.40234375,0.037512075155973434,1746193158.0751362,1816.743883751
0.9967405200004578,36.221641540527344,4771,0.021484375,0.650390625,37928,-0.20831657946109772,4772,7329792.0,28.14713478088379,1.9963786602020264,1,1.3471875190734863,0.031146278604865074,1746193159.56477,1818.233528345
0.9967405200004578,36.221641540527344,4791,0.021484375,0.69921875,38088,-0.20360371470451355,4792,7360512.0,27.49088478088379,1.9963786602020264,1,1.3984375,0.03958158195018768,1746193167.0159929,1825.684759317
0.9967405200004578,36.221641540527344,4792,0.02278645895421505,0.7057291865348816,38096,-0.17712107300758362,4793,7362048.0,27.078125,1.9963786602020264,1,1.4348176717758179,0.027671005576848984,1746193167.3884459,1826.057202564
0.9967405200004578,36.221641540527344,4826,0.0234375,0.7278645634651184,38368,-0.25951099395751953,4827,7414272.0,26.43099021911621,1.9963786602020264,1,1.4557291269302368,0.0628744512796402,1746193180.0543609,1838.723100532
0.9967405200004578,36.221641540527344,4848,0.0234375,0.6796875,38544,-0.13804864883422852,4849,7448064.0,27.009765625,1.9963786602020264,1,1.3784961700439453,0.038307011127471924,1746193188.2499084,1846.918681815
0.9967405200004578,36.221641540527344,4862,0.02018229104578495,0.6256510615348816,38656,-0.20918694138526917,4863,7469568.0,28.177734375,1.9963786602020264,1,1.299931526184082,0.05763824284076691,1746193193.4667919,1852.13556157
0.9967405200004578,36.221641540527344,4873,0.02083333395421505,0.6263020634651184,38744,-0.17991533875465393,4874,7486464.0,28.07942771911621,1.9963786602020264,1,1.3012758493423462,0.036631129682064056,1746193197.563266,1856.232005748
0.9433580636978149,37.90290069580078,4879,0.02213541604578495,0.6028645634651184,38792,-0.181260347366333,4880,7495680.0,27.63150978088379,1.937825322151184,1,1.2742186784744263,0.037162721157073975,1746193199.8849545,1858.553720113
0.9433580636978149,37.90290069580078,4904,0.021484375,0.6940104365348816,38992,-0.1810094118118286,4905,7534080.0,27.541015625,1.937825322151184,1,1.3880208730697632,0.04471735656261444,1746193209.20357,1867.872315215
0.9433580636978149,37.90290069580078,4912,0.0234375,0.72265625,39056,-0.209502175450325,4913,7546368.0,26.37630271911621,1.937825322151184,1,1.4453125,0.0417347326874733,1746193212.1872268,1870.855954371
0.9433580636978149,37.90290069580078,4926,0.02213541604578495,0.6790364384651184,39168,-0.18952858448028564,4927,7567872.0,28.029296875,1.937825322151184,1,1.3795604705810547,0.049430932849645615,1746193217.3999264,1876.068705206
0.9433580636978149,37.90290069580078,4929,0.0234375,0.71484375,39192,-0.1989337056875229,4930,7572480.0,27.34635353088379,1.937825322151184,1,1.4296875,0.057369787245988846,1746193218.5168834,1877.185639929
0.9433580636978149,37.90290069580078,4931,0.02278645895421505,0.6354166865348816,39208,-0.17897191643714905,4932,7575552.0,26.72786521911621,1.937825322151184,1,1.3126236200332642,0.037230223417282104,1746193219.2615921,1877.930326736
0.9433580636978149,37.90290069580078,4955,0.02278645895421505,0.6901041865348816,39400,-0.2145175337791443,4956,7612416.0,27.55078125,1.937825322151184,1,1.3802083730697632,0.04553475230932236,1746193228.2007148,1886.869548157
0.9433580636978149,37.90290069580078,4957,0.0234375,0.71484375,39416,-0.1900705099105835,4958,7615488.0,26.88997459411621,1.937825322151184,1,1.4296875,0.03531739115715027,1746193228.9456236,1887.614409503
0.9433580636978149,37.90290069580078,4974,0.02213541604578495,0.7057291865348816,39552,-0.2051798403263092,4975,7641600.0,28.00520896911621,1.937825322151184,1,1.4114583730697632,0.04694021865725517,1746193235.2761493,1893.944920852
0.9433580636978149,37.90290069580078,4975,0.02083333395421505,0.5970051884651184,39560,-0.19784550368785858,4976,7643136.0,27.55533790588379,1.937825322151184,1,1.231484293937683,0.05303311347961426,1746193235.6482291,1894.316965475
0.9433580636978149,37.90290069580078,4977,0.0234375,0.69140625,39576,-0.23396404087543488,4978,7646208.0,27.32291603088379,1.937825322151184,1,1.4055728912353516,0.03661511838436127,1746193236.3927639,1895.061537875
0.9433580636978149,37.90290069580078,4991,0.0234375,0.7083333134651184,39688,-0.2759703993797302,4992,7667712.0,26.82682228088379,1.937825322151184,1,1.4166666269302368,0.033955104649066925,1746193241.603343,1900.272098162
0.9433580636978149,37.90290069580078,5012,0.021484375,0.6770833134651184,39856,-0.22383716702461243,5013,7699968.0,26.86197853088379,1.937825322151184,1,1.3753058910369873,0.03991163522005081,1746193249.4286535,1908.097417269
0.9433580636978149,37.90290069580078,5016,0.02278645895421505,0.673828125,39888,-0.1977107673883438,5017,7706112.0,27.37955665588379,1.937825322151184,1,1.3509374856948853,0.04933558404445648,1746193250.917152,1909.585894848
0.9433580636978149,37.90290069580078,5030,0.02213541604578495,0.6888020634651184,40000,-0.24960771203041077,5031,7727616.0,27.375,1.937825322151184,1,1.3960872888565063,0.04949196055531502,1746193256.1310065,1914.799763244
0.9433580636978149,37.90290069580078,5047,0.0234375,0.6822916865348816,40136,-0.2567572593688965,5048,7753728.0,26.55729103088379,1.937825322151184,1,1.3883105516433716,0.05625005066394806,1746193262.4660769,1921.134853002
0.9433580636978149,37.90290069580078,5057,0.02278645895421505,0.6946614384651184,40216,-0.23845607042312622,5058,7769088.0,26.65169334411621,1.937825322151184,1,1.3960026502609253,0.0438796691596508,1746193266.191932,1924.860724708
0.9433580636978149,37.90290069580078,5072,0.02213541604578495,0.6796875,40336,-0.23893991112709045,5073,7792128.0,27.88346290588379,1.937825322151184,1,1.3858789205551147,0.03686700761318207,1746193271.7789428,1930.447710394
0.9433580636978149,37.90290069580078,5080,0.021484375,0.66796875,40400,-0.24207982420921326,5081,7804416.0,27.39974021911621,1.937825322151184,1,1.3579003810882568,0.03791449964046478,1746193274.7577393,1933.426499918
0.9433580636978149,37.90290069580078,5086,0.02213541604578495,0.630859375,40448,-0.16563798487186432,5087,7813632.0,26.76953125,1.937825322151184,1,1.331913948059082,0.05738501250743866,1746193276.9916823,1935.660447232
