returned_won_episode,grad_steps,returned_episode_lengths,returned_episode_returns,_timestamp,loss,test_returned_episode_returns,test_returned_won_episode,env_step,qvals,test_returned_episode_lengths,update_steps,_step,test_returned_episode,returned_episode,_runtime
0.24609375,34968,27.09114646911621,0.5357473492622375,1746185336.0481024,0.07223128527402878,1.9708356857299805,0.97265625,6761472.0,-0.14931631088256836,91.736328125,4402,4401,1.0,0.0078125,1347.849575534
0.2766927182674408,35088,25.84505271911621,0.553385317325592,1746185340.4600537,0.056492604315280914,1.9708356857299805,0.97265625,6784512.0,-0.20657256245613098,91.736328125,4417,4416,1.0,0.0078125,1352.261734637
0.279296875,35368,26.92838478088379,0.5763367414474487,1746185350.7578523,0.06241213530302048,1.9708356857299805,0.97265625,6838272.0,-0.13651466369628906,91.736328125,4452,4451,1.0,0.0078125,1362.559323654
0.2135416716337204,35456,26.4140625,0.4869704246520996,1746185353.998501,0.06787912547588348,1.9708356857299805,0.97265625,6855168.0,-0.2945121228694916,91.736328125,4463,4462,1.0,0.0078125,1365.799934079
0.2734375,35600,26.61458396911621,0.5614582896232605,1746185359.2866123,0.06351104378700256,1.9708356857299805,0.97265625,6882816.0,-0.17860926687717438,91.736328125,4481,4480,1.0,0.0078125,1371.08804602
0.3151041567325592,35648,27.86849021911621,0.6302082538604736,1746185361.047872,0.06492970883846283,1.9708356857299805,0.97265625,6892032.0,-0.1822306215763092,91.736328125,4487,4486,1.0,0.0078125,1372.84930361
0.2395833283662796,35696,25.72786521911621,0.5144443511962891,1746185362.81267,0.05373416468501091,1.9708356857299805,0.97265625,6901248.0,-0.1634846031665802,91.736328125,4493,4492,1.0,0.0078125,1374.61407177
0.3014322817325592,35712,27.15364646911621,0.6028645038604736,1746185363.4002721,0.05337725579738617,1.9708356857299805,0.97265625,6904320.0,-0.14830631017684937,91.736328125,4495,4494,1.0,0.0078125,1375.20171758
0.2727864682674408,35728,26.64453125,0.5636223554611206,1746185363.9885006,0.06436662375926971,1.9708356857299805,0.97265625,6907392.0,-0.169194757938385,91.736328125,4497,4496,1.0,0.0078125,1375.789944679
0.2545572817325592,35816,27.98567771911621,0.5609096884727478,1746185367.2166333,0.06125231459736824,1.9708356857299805,0.97265625,6924288.0,-0.15201476216316223,91.736328125,4508,4507,1.0,0.0078125,1379.018057391
0.2734375,35888,26.91015625,0.5678437352180481,1746185369.8706124,0.0904393270611763,1.9708356857299805,0.97265625,6938112.0,-0.10769397020339966,91.736328125,4517,4516,1.0,0.0078125,1381.672042365
0.24609375,36008,27.10546875,0.5373437404632568,1746185374.2933106,0.06552868336439133,1.9708356857299805,0.97265625,6961152.0,-0.1549612581729889,91.736328125,4532,4531,1.0,0.0078125,1386.094766944
0.2727864682674408,36072,26.84895896911621,0.5609495639801025,1746185376.648014,0.0506587028503418,1.9708356857299805,0.97265625,6973440.0,-0.08228373527526855,91.736328125,4540,4539,1.0,0.0078125,1388.449463773
0.2623697817325592,36120,26.20182228088379,0.5431839823722839,1746185378.414161,0.06407642364501953,1.9708356857299805,0.97265625,6982656.0,-0.09611009061336517,91.736328125,4546,4545,1.0,0.0078125,1390.215605989
0.2428385466337204,36288,26.72265625,0.5213037133216858,1746185384.6576545,0.06127733364701271,1.9644607305526733,0.96875,7014912.0,-0.01970883272588253,89.830078125,4567,4566,1.0,0.0078125,1396.459318044
0.173828125,36352,25.22265625,0.43631505966186523,1746185387.0043955,0.0606839582324028,1.9644607305526733,0.96875,7027200.0,-0.07214260846376419,89.830078125,4575,4574,1.0,0.0078125,1398.805835711
0.2486979216337204,36376,27.00911521911621,0.5357621312141418,1746185387.8870897,0.06186352297663689,1.9644607305526733,0.96875,7031808.0,-0.08178569376468658,89.830078125,4578,4577,1.0,0.0078125,1399.688543082
0.2415364533662796,36448,26.44270896911621,0.5218888521194458,1746185390.540137,0.06970274448394775,1.9644607305526733,0.96875,7045632.0,-0.1609519124031067,89.830078125,4587,4586,1.0,0.0078125,1402.341603864
0.2701822817325592,36472,26.45182228088379,0.5577915906906128,1746185391.4220135,0.07703238725662231,1.9644607305526733,0.96875,7050240.0,-0.10138313472270966,89.830078125,4590,4589,1.0,0.0078125,1403.223466501
0.2604166567325592,36544,27.703125,0.5656241178512573,1746185394.073814,0.0465082973241806,1.9644607305526733,0.96875,7064064.0,-0.1465701311826706,89.830078125,4599,4598,1.0,0.0078125,1405.875253675
0.2454427033662796,36560,27.52474021911621,0.5422603487968445,1746185394.6622972,0.046183861792087555,1.9644607305526733,0.96875,7067136.0,-0.15224358439445496,89.830078125,4601,4600,1.0,0.0078125,1406.463724691
0.259765625,36728,26.24088478088379,0.5414999127388,1746185400.8464026,0.04823019728064537,1.9644607305526733,0.96875,7099392.0,-0.12782806158065796,89.830078125,4622,4621,1.0,0.0078125,1412.64784586
0.23828125,36784,26.50390625,0.5165216326713562,1746185402.9032645,0.050132427364587784,1.9644607305526733,0.96875,7110144.0,-0.14736667275428772,89.830078125,4629,4628,1.0,0.0078125,1414.704712798
0.26953125,36960,26.41015625,0.5568054914474487,1746185409.3800876,0.05158989503979683,1.9644607305526733,0.96875,7143936.0,-0.1826397180557251,89.830078125,4651,4650,1.0,0.0078125,1421.181546355
0.2890625,36984,26.52474021911621,0.5781248807907104,1746185410.2592201,0.05165743827819824,1.9644607305526733,0.96875,7148544.0,-0.16318635642528534,89.830078125,4654,4653,1.0,0.0078125,1422.060678714
0.279296875,37168,27.08333396911621,0.5790380835533142,1746185417.0245712,0.05335315316915512,1.9644607305526733,0.96875,7183872.0,-0.19801929593086243,89.830078125,4677,4676,1.0,0.0078125,1428.826016971
0.2506510317325592,37392,26.38802146911621,0.5371058583259583,1746185425.2555683,0.0785214900970459,1.9644607305526733,0.96875,7226880.0,-0.2558775842189789,89.830078125,4705,4704,1.0,0.0078125,1437.057014891
0.25,37832,26.20963478088379,0.5288262963294983,1746185441.4266174,0.05666245520114899,1.9644607305526733,0.96875,7311360.0,-0.18637558817863464,89.830078125,4760,4759,1.0,0.0078125,1453.228043324
0.2467447966337204,37888,26.10546875,0.5267637968063354,1746185443.490406,0.03990874066948891,1.9644607305526733,0.96875,7322112.0,-0.11900568008422852,89.830078125,4767,4766,1.0,0.0078125,1455.291870179
0.244140625,37904,26.3359375,0.5274530649185181,1746185444.0838706,0.052167005836963654,1.9644607305526733,0.96875,7325184.0,-0.11809011548757553,89.830078125,4769,4768,1.0,0.0078125,1455.885333591
0.2884114682674408,37920,26.421875,0.576822817325592,1746185444.6723127,0.07706152647733688,1.9644607305526733,0.96875,7328256.0,-0.1432201862335205,89.830078125,4771,4770,1.0,0.0078125,1456.473766377
0.2701822817325592,37976,26.37630271911621,0.5584235787391663,1746185446.7255952,0.04591282084584236,1.9644607305526733,0.96875,7339008.0,-0.23092319071292877,89.830078125,4778,4777,1.0,0.0078125,1458.527031103
0.2513020932674408,38104,26.57942771911621,0.5370771884918213,1746185451.436692,0.041043683886528015,1.9644607305526733,0.96875,7363584.0,-0.2337188422679901,89.830078125,4794,4793,1.0,0.0078125,1463.238135115
0.2526041567325592,38336,26.4140625,0.5387985706329346,1746185460.0083556,0.04161857068538666,1.9644607305526733,0.96875,7408128.0,-0.142071932554245,89.830078125,4823,4822,1.0,0.0078125,1471.809825709
0.2115885466337204,38392,27.01171875,0.5011857151985168,1746185462.063748,0.03743036836385727,1.9644607305526733,0.96875,7418880.0,-0.13241617381572723,89.830078125,4830,4829,1.0,0.0078125,1473.865176878
0.306640625,38472,27.41927146911621,0.6132811307907104,1746185465.0082307,0.04639362543821335,1.9644607305526733,0.96875,7434240.0,-0.14508122205734253,89.830078125,4840,4839,1.0,0.0078125,1476.809680699
0.2669270932674408,38544,27.56380271911621,0.573390543460846,1746185467.6576295,0.051305029541254044,1.9644607305526733,0.96875,7448064.0,-0.1616467833518982,89.830078125,4849,4848,1.0,0.0078125,1479.459089243
0.2779947817325592,38600,26.85025978088379,0.5724686980247498,1746185469.721327,0.047909267246723175,1.9644607305526733,0.96875,7458816.0,-0.17920532822608948,89.830078125,4856,4855,1.0,0.0078125,1481.522781566
0.232421875,38632,26.36067771911621,0.5162516832351685,1746185470.8932385,0.039426181465387344,1.9644607305526733,0.96875,7464960.0,-0.1670837253332138,89.830078125,4860,4859,1.0,0.0078125,1482.694680454
0.3001302182674408,38672,27.09765625,0.600260317325592,1746185472.363175,0.050704315304756165,1.9644607305526733,0.96875,7472640.0,-0.18298831582069397,89.830078125,4865,4864,1.0,0.0078125,1484.164658815
0.2109375,38704,26.34505271911621,0.48599645495414734,1746185473.5404353,0.05366777628660202,1.9644607305526733,0.96875,7478784.0,-0.16166472434997559,89.830078125,4869,4868,1.0,0.0078125,1485.3418719
0.2858072817325592,38736,27.28515625,0.5880693793296814,1746185474.7166634,0.042541325092315674,1.9644607305526733,0.96875,7484928.0,-0.17907482385635376,89.830078125,4873,4872,1.0,0.0078125,1486.518131446
0.275390625,38744,26.68880271911621,0.5688402056694031,1746185475.0139005,0.03958345577120781,1.9644607305526733,0.96875,7486464.0,-0.18506784737110138,89.830078125,4874,4873,1.0,0.0078125,1486.815398607
0.232421875,38776,26.93099021911621,0.5204929709434509,1746185476.2505934,0.05180066078901291,1.982187271118164,0.984375,7492608.0,-0.153572678565979,88.205078125,4878,4877,1.0,0.0078125,1488.052278369
0.2825520932674408,38872,27.15234375,0.5843983888626099,1746185479.7813783,0.04834028705954552,1.982187271118164,0.984375,7511040.0,-0.17654860019683838,88.205078125,4890,4889,1.0,0.0078125,1491.582828531
0.2076822966337204,38896,28.15494728088379,0.5090225338935852,1746185480.6597657,0.044681355357170105,1.982187271118164,0.984375,7515648.0,-0.15567587316036224,88.205078125,4893,4892,1.0,0.0078125,1492.461196626
0.2356770783662796,39032,26.09895896911621,0.5090624690055847,1746185485.6548142,0.051157183945178986,1.982187271118164,0.984375,7541760.0,-0.13900752365589142,88.205078125,4910,4909,1.0,0.0078125,1497.45625307
0.2545572817325592,39208,27.73958396911621,0.5560502409934998,1746185492.1345415,0.042573995888233185,1.982187271118164,0.984375,7575552.0,-0.11435463279485703,88.205078125,4932,4931,1.0,0.0078125,1503.935976349
0.2421875,39224,27.77604103088379,0.5468697547912598,1746185492.7221518,0.0450650192797184,1.982187271118164,0.984375,7578624.0,-0.13470223546028137,88.205078125,4934,4933,1.0,0.0078125,1504.523616479
0.2109375,39424,25.37109375,0.47528812289237976,1746185500.0779881,0.06271927803754807,1.982187271118164,0.984375,7617024.0,-0.11113383620977402,88.205078125,4959,4958,1.0,0.0078125,1511.879440953
